idx,ID,NAME,TEXT,Joie,Peur,Surprise,Tristesse,Admiration,Embarras,Jalousie,Autre,Colere,Degout,Culpabilite,Fierte,Comportementale,Designee,Montree,Suggeree,Base,Complexe,elongation,ironie,insulte,mépris / haine,argot,abréviation,interjection,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,marker_type,marker_value,source_file
22,26,pierre83,vous voulez pas arreter au pire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,word,pire,CyberAdoAgg_gold_global_total_latest.xlsx
23,28,pierre83,on est dans le monde des bisounours mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,on,CyberAdoAgg_gold_global_total_latest.xlsx
23,28,pierre83,on est dans le monde des bisounours mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,est,CyberAdoAgg_gold_global_total_latest.xlsx
23,28,pierre83,on est dans le monde des bisounours mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,dans,CyberAdoAgg_gold_global_total_latest.xlsx
23,28,pierre83,on est dans le monde des bisounours mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,le,CyberAdoAgg_gold_global_total_latest.xlsx
23,28,pierre83,on est dans le monde des bisounours mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,monde,CyberAdoAgg_gold_global_total_latest.xlsx
23,28,pierre83,on est dans le monde des bisounours mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,des,CyberAdoAgg_gold_global_total_latest.xlsx
23,28,pierre83,on est dans le monde des bisounours mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,bisounours,CyberAdoAgg_gold_global_total_latest.xlsx
23,28,pierre83,on est dans le monde des bisounours mv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,conciliator,NAG,,,CR,,NEU,word,mv,CyberAdoAgg_gold_global_total_latest.xlsx
24,30,Paul-Victime,Julien enlève la vidéo des réseaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim,NAG,,,OTH,,NEU,word,julien,CyberAdoAgg_gold_global_total_latest.xlsx
24,30,Paul-Victime,Julien enlève la vidéo des réseaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim,NAG,,,OTH,,NEU,word,enlève,CyberAdoAgg_gold_global_total_latest.xlsx
24,30,Paul-Victime,Julien enlève la vidéo des réseaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim,NAG,,,OTH,,NEU,word,la,CyberAdoAgg_gold_global_total_latest.xlsx
24,30,Paul-Victime,Julien enlève la vidéo des réseaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim,NAG,,,OTH,,NEU,word,vidéo,CyberAdoAgg_gold_global_total_latest.xlsx
24,30,Paul-Victime,Julien enlève la vidéo des réseaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim,NAG,,,OTH,,NEU,word,des,CyberAdoAgg_gold_global_total_latest.xlsx
24,30,Paul-Victime,Julien enlève la vidéo des réseaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim,NAG,,,OTH,,NEU,word,réseaux,CyberAdoAgg_gold_global_total_latest.xlsx
25,31,julien,mmmh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,OTH,NEU,word,mmmh,CyberAdoAgg_gold_global_total_latest.xlsx
26,32,brice,non laisse c'est drôle,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,word,non,CyberAdoAgg_gold_global_total_latest.xlsx
26,32,brice,non laisse c'est drôle,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,word,laisse,CyberAdoAgg_gold_global_total_latest.xlsx
26,32,brice,non laisse c'est drôle,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,word,c'est,CyberAdoAgg_gold_global_total_latest.xlsx
26,32,brice,non laisse c'est drôle,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,word,drôle,CyberAdoAgg_gold_global_total_latest.xlsx
26,32,brice,non laisse c'est drôle,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
27,33,Arthur,nan c trop marrant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,word,nan,CyberAdoAgg_gold_global_total_latest.xlsx
27,33,Arthur,nan c trop marrant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,word,c,CyberAdoAgg_gold_global_total_latest.xlsx
27,33,Arthur,nan c trop marrant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,word,trop,CyberAdoAgg_gold_global_total_latest.xlsx
27,33,Arthur,nan c trop marrant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,word,marrant,CyberAdoAgg_gold_global_total_latest.xlsx
28,34,julien,laisse moi reflechir ptdr jamais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,word,laisse,CyberAdoAgg_gold_global_total_latest.xlsx
28,34,julien,laisse moi reflechir ptdr jamais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,word,moi,CyberAdoAgg_gold_global_total_latest.xlsx
28,34,julien,laisse moi reflechir ptdr jamais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,word,reflechir,CyberAdoAgg_gold_global_total_latest.xlsx
28,34,julien,laisse moi reflechir ptdr jamais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,word,ptdr,CyberAdoAgg_gold_global_total_latest.xlsx
28,34,julien,laisse moi reflechir ptdr jamais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,word,jamais,CyberAdoAgg_gold_global_total_latest.xlsx
29,35,Thibaut,en quoi c drole,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,victim_support,NAG,,,DFN,ATK,NEU,word,en,CyberAdoAgg_gold_global_total_latest.xlsx
29,35,Thibaut,en quoi c drole,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,victim_support,NAG,,,DFN,ATK,NEU,word,quoi,CyberAdoAgg_gold_global_total_latest.xlsx
29,35,Thibaut,en quoi c drole,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,victim_support,NAG,,,DFN,ATK,NEU,word,c,CyberAdoAgg_gold_global_total_latest.xlsx
29,35,Thibaut,en quoi c drole,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,victim_support,NAG,,,DFN,ATK,NEU,word,drole,CyberAdoAgg_gold_global_total_latest.xlsx
30,36,julien,je l'enleve contre un truc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,je,CyberAdoAgg_gold_global_total_latest.xlsx
30,36,julien,je l'enleve contre un truc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,l'enleve,CyberAdoAgg_gold_global_total_latest.xlsx
30,36,julien,je l'enleve contre un truc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,contre,CyberAdoAgg_gold_global_total_latest.xlsx
30,36,julien,je l'enleve contre un truc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,un,CyberAdoAgg_gold_global_total_latest.xlsx
30,36,julien,je l'enleve contre un truc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,truc,CyberAdoAgg_gold_global_total_latest.xlsx
30,36,julien,je l'enleve contre un truc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
31,37,Thibaut,vous etes des gamins,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,victim_support,OAG,bully/bully_support,OTH,DFN,,NEG,word,vous,CyberAdoAgg_gold_global_total_latest.xlsx
31,37,Thibaut,vous etes des gamins,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,victim_support,OAG,bully/bully_support,OTH,DFN,,NEG,word,etes,CyberAdoAgg_gold_global_total_latest.xlsx
31,37,Thibaut,vous etes des gamins,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,victim_support,OAG,bully/bully_support,OTH,DFN,,NEG,word,des,CyberAdoAgg_gold_global_total_latest.xlsx
31,37,Thibaut,vous etes des gamins,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,victim_support,OAG,bully/bully_support,OTH,DFN,,NEG,word,gamins,CyberAdoAgg_gold_global_total_latest.xlsx
32,38,pierre83,au pire julien t'enleve la vidéo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEU,word,au,CyberAdoAgg_gold_global_total_latest.xlsx
32,38,pierre83,au pire julien t'enleve la vidéo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEU,word,pire,CyberAdoAgg_gold_global_total_latest.xlsx
32,38,pierre83,au pire julien t'enleve la vidéo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEU,word,julien,CyberAdoAgg_gold_global_total_latest.xlsx
32,38,pierre83,au pire julien t'enleve la vidéo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEU,word,t'enleve,CyberAdoAgg_gold_global_total_latest.xlsx
32,38,pierre83,au pire julien t'enleve la vidéo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEU,word,la,CyberAdoAgg_gold_global_total_latest.xlsx
32,38,pierre83,au pire julien t'enleve la vidéo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEU,word,vidéo,CyberAdoAgg_gold_global_total_latest.xlsx
32,38,pierre83,au pire julien t'enleve la vidéo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEU,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
33,39,Thibaut,et on en parle plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,EMP,DFN,NEU,word,et,CyberAdoAgg_gold_global_total_latest.xlsx
33,39,Thibaut,et on en parle plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,EMP,DFN,NEU,word,on,CyberAdoAgg_gold_global_total_latest.xlsx
33,39,Thibaut,et on en parle plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,EMP,DFN,NEU,word,en,CyberAdoAgg_gold_global_total_latest.xlsx
33,39,Thibaut,et on en parle plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,EMP,DFN,NEU,word,parle,CyberAdoAgg_gold_global_total_latest.xlsx
33,39,Thibaut,et on en parle plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,victim_support,NAG,,,EMP,DFN,NEU,word,plus,CyberAdoAgg_gold_global_total_latest.xlsx
34,40,brice,pierre personne t'as demandé ton avis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully,OAG,conciliator,OTH,ATK,DFN,NEG,word,pierre,CyberAdoAgg_gold_global_total_latest.xlsx
34,40,brice,pierre personne t'as demandé ton avis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully,OAG,conciliator,OTH,ATK,DFN,NEG,word,personne,CyberAdoAgg_gold_global_total_latest.xlsx
34,40,brice,pierre personne t'as demandé ton avis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully,OAG,conciliator,OTH,ATK,DFN,NEG,word,t'as,CyberAdoAgg_gold_global_total_latest.xlsx
34,40,brice,pierre personne t'as demandé ton avis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully,OAG,conciliator,OTH,ATK,DFN,NEG,word,demandé,CyberAdoAgg_gold_global_total_latest.xlsx
34,40,brice,pierre personne t'as demandé ton avis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully,OAG,conciliator,OTH,ATK,DFN,NEG,word,ton,CyberAdoAgg_gold_global_total_latest.xlsx
34,40,brice,pierre personne t'as demandé ton avis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully,OAG,conciliator,OTH,ATK,DFN,NEG,word,avis,CyberAdoAgg_gold_global_total_latest.xlsx
34,40,brice,pierre personne t'as demandé ton avis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,bully,OAG,conciliator,OTH,ATK,DFN,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
35,41,pierre83,voila merci thibaut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,conciliator,NAG,,,OTH,EMP,POS,word,voila,CyberAdoAgg_gold_global_total_latest.xlsx
35,41,pierre83,voila merci thibaut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,conciliator,NAG,,,OTH,EMP,POS,word,merci,CyberAdoAgg_gold_global_total_latest.xlsx
35,41,pierre83,voila merci thibaut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,conciliator,NAG,,,OTH,EMP,POS,word,thibaut,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,seulement,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,si,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,tu,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,accepte,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,de,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,faire,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,mes,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,devoirs,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,jusqu'a,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,la,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,fin,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,de,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,l,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,annee,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,ou,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,sinon,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,tout,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,le,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,lycée,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,la,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,word,verra,CyberAdoAgg_gold_global_total_latest.xlsx
36,42,julien,seulement si tu accepte de faire mes devoirs jusqu'a la fin de l annee ou sinon tout le lycée la verra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,OTH,NEG,punctuation,',CyberAdoAgg_gold_global_total_latest.xlsx
37,43,pierre83,brice ferme la,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,brice,CyberAdoAgg_gold_global_total_latest.xlsx
37,43,pierre83,brice ferme la,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,ferme,CyberAdoAgg_gold_global_total_latest.xlsx
37,43,pierre83,brice ferme la,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,la,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,non,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,mais,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,je,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,vais,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,pas,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,faire,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,tes,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,devoirs,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,t'es,CyberAdoAgg_gold_global_total_latest.xlsx
38,44,Paul-Victime,non mais je vais pas faire tes devoirs ! T'es malade toi !,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,word,malade,CyberAdoAgg_gold_global_total_latest.xlsx
