marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
commises,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
soirée,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
entraîner,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
sérieux,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
symbole,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
etat,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
essaie,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
esprit,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
original,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
cérémonie,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
pa,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
aise,lemma,0,6,0,3,9,0.00,0.67,0.00,0.33,0.92,0.46
amusent,word,4,2,0,0,6,0.67,0.33,0.00,0.00,0.92,0.46
buts,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
brûlés,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
sonores,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
sonore,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
sombre,word,1,0,2,0,3,0.33,0.00,0.67,0.00,0.92,0.46
sombre,lemma,1,0,2,0,3,0.33,0.00,0.67,0.00,0.92,0.46
frites,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
frite,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
frein,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
amis,word,3,0,0,6,9,0.33,0.00,0.00,0.67,0.92,0.46
organiser,lemma,3,0,0,6,9,0.33,0.00,0.00,0.67,0.92,0.46
célèbre,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
danser,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
boum,word,0,0,2,4,6,0.00,0.00,0.33,0.67,0.92,0.46
boum,lemma,0,0,2,4,6,0.00,0.00,0.33,0.67,0.92,0.46
ensuite,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
ensuite,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
enrager,lemma,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
entrée,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
entrez,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
entreprise,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
nuit,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
nuisances,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
nuisance,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
pure,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
qu'on,word,0,3,6,0,9,0.00,0.33,0.67,0.00,0.92,0.46
situé,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
sites,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
site,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
simple,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
simple,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
gamin,lemma,1,0,2,0,3,0.33,0.00,0.67,0.00,0.92,0.46
pêcheurs,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
pêcheur,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
ordre,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
ordre,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
opération,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
oiseaux,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
oiseau,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
qu'un,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
rire,word,20,3,0,2,25,0.80,0.12,0.00,0.08,0.92,0.46
impressionner,lemma,0,20,3,2,25,0.00,0.80,0.12,0.08,0.92,0.46
prix,lemma,5,3,0,32,40,0.12,0.07,0.00,0.80,0.91,0.46
prix,word,5,3,0,32,40,0.12,0.07,0.00,0.80,0.91,0.46
menace,word,4,18,0,1,23,0.17,0.78,0.00,0.04,0.91,0.46
grave,word,0,4,3,29,36,0.00,0.11,0.08,0.81,0.90,0.45
accord,lemma,1,1,2,20,24,0.04,0.04,0.08,0.83,0.90,0.45
chance,lemma,0,0,5,11,16,0.00,0.00,0.31,0.69,0.90,0.45
chance,word,0,0,5,11,16,0.00,0.00,0.31,0.69,0.90,0.45
chose,word,2,0,3,21,26,0.08,0.00,0.12,0.81,0.89,0.45
quitter,lemma,14,0,0,6,20,0.70,0.00,0.00,0.30,0.88,0.44
empêcher,lemma,3,0,0,7,10,0.30,0.00,0.00,0.70,0.88,0.44
guerres,word,3,0,0,7,10,0.30,0.00,0.00,0.70,0.88,0.44
casse,word,0,0,7,3,10,0.00,0.00,0.70,0.30,0.88,0.44
voisin,word,7,0,0,3,10,0.70,0.00,0.00,0.30,0.88,0.44
mesure,lemma,7,0,0,3,10,0.70,0.00,0.00,0.30,0.88,0.44
terrible,lemma,0,14,0,6,20,0.00,0.70,0.00,0.30,0.88,0.44
école,lemma,1,3,1,25,30,0.03,0.10,0.03,0.83,0.88,0.44
rejeter,lemma,1,1,0,9,11,0.09,0.09,0.00,0.82,0.87,0.43
millions,word,0,1,1,9,11,0.00,0.09,0.09,0.82,0.87,0.43
effrayer,lemma,1,9,0,1,11,0.09,0.82,0.00,0.09,0.87,0.43
manger,lemma,1,1,0,9,11,0.09,0.09,0.00,0.82,0.87,0.43
marre,word,0,5,2,0,7,0.00,0.71,0.29,0.00,0.86,0.43
malade,word,0,0,2,5,7,0.00,0.00,0.29,0.71,0.86,0.43
demande,word,0,0,2,5,7,0.00,0.00,0.29,0.71,0.86,0.43
demande,lemma,0,0,2,5,7,0.00,0.00,0.29,0.71,0.86,0.43
dansé,word,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
gagne,word,0,0,2,5,7,0.00,0.00,0.29,0.71,0.86,0.43
étonné,word,2,5,0,0,7,0.29,0.71,0.00,0.00,0.86,0.43
ca,lemma,0,0,5,2,7,0.00,0.00,0.71,0.29,0.86,0.43
oscar,lemma,0,2,0,5,7,0.00,0.29,0.00,0.71,0.86,0.43
insulté,word,2,5,0,0,7,0.29,0.71,0.00,0.00,0.86,0.43
paul,word,2,0,5,0,7,0.29,0.00,0.71,0.00,0.86,0.43
n'a,word,0,0,2,5,7,0.00,0.00,0.29,0.71,0.86,0.43
paul,lemma,2,0,5,0,7,0.29,0.00,0.71,0.00,0.86,0.43
origine,word,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
origine,lemma,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
encourager,lemma,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
pierre,lemma,2,0,5,0,7,0.29,0.00,0.71,0.00,0.86,0.43
corps,lemma,0,2,0,5,7,0.00,0.29,0.00,0.71,0.86,0.43
corps,word,0,2,0,5,7,0.00,0.29,0.00,0.71,0.86,0.43
pierre,word,2,0,5,0,7,0.29,0.00,0.71,0.00,0.86,0.43
souvent,lemma,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
revenir,lemma,0,2,0,5,7,0.00,0.29,0.00,0.71,0.86,0.43
respecter,word,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
ca,word,0,0,5,2,7,0.00,0.00,0.71,0.29,0.86,0.43
souvent,word,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
arrete,word,2,0,5,0,7,0.29,0.00,0.71,0.00,0.86,0.43
récupérer,word,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
récupérer,lemma,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
pollution,word,0,2,0,5,7,0.00,0.29,0.00,0.71,0.86,0.43
arrete,lemma,2,0,5,0,7,0.29,0.00,0.71,0.00,0.86,0.43
merveilleux,word,0,5,0,2,7,0.00,0.71,0.00,0.29,0.86,0.43
aider,lemma,2,0,0,5,7,0.29,0.00,0.00,0.71,0.86,0.43
vladimir,word,5,0,2,0,7,0.71,0.00,0.29,0.00,0.86,0.43
pollution,lemma,0,2,0,5,7,0.00,0.29,0.00,0.71,0.86,0.43
vladimir,lemma,5,0,2,0,7,0.71,0.00,0.29,0.00,0.86,0.43
voisin,lemma,10,0,0,4,14,0.71,0.00,0.00,0.29,0.86,0.43
merveilleux,lemma,0,5,0,2,7,0.00,0.71,0.00,0.29,0.86,0.43
marre,lemma,0,5,2,0,7,0.00,0.71,0.29,0.00,0.86,0.43
billes,word,0,0,5,13,18,0.00,0.00,0.28,0.72,0.85,0.43
monde,word,4,3,1,43,51,0.08,0.06,0.02,0.84,0.85,0.42
monde,lemma,4,3,1,43,51,0.08,0.06,0.02,0.84,0.85,0.42
défendre,lemma,8,0,0,3,11,0.73,0.00,0.00,0.27,0.85,0.42
défendre,word,8,0,0,3,11,0.73,0.00,0.00,0.27,0.85,0.42
cacher,lemma,11,0,0,4,15,0.73,0.00,0.00,0.27,0.84,0.42
tué,word,3,0,1,18,22,0.14,0.00,0.05,0.82,0.83,0.42
pleurer,word,18,1,0,3,22,0.82,0.05,0.00,0.14,0.83,0.42
maison,word,6,0,0,17,23,0.26,0.00,0.00,0.74,0.83,0.41
plaisir,word,0,22,1,4,27,0.00,0.81,0.04,0.15,0.82,0.41
plaisir,lemma,0,22,1,4,27,0.00,0.81,0.04,0.15,0.82,0.41
arme,lemma,1,1,0,10,12,0.08,0.08,0.00,0.83,0.82,0.41
cher,lemma,1,0,1,10,12,0.08,0.00,0.08,0.83,0.82,0.41
devenir,lemma,2,0,2,20,24,0.08,0.00,0.08,0.83,0.82,0.41
devenu,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
sac,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
fin,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
deuil,word,3,1,0,0,4,0.75,0.25,0.00,0.00,0.81,0.41
arabe,lemma,0,0,3,1,4,0.00,0.00,0.75,0.25,0.81,0.41
fin,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
reste,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
reste,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
respecté,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
menaçait,word,0,3,0,1,4,0.00,0.75,0.00,0.25,0.81,0.41
vote,word,3,1,0,0,4,0.75,0.25,0.00,0.00,0.81,0.41
top,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
vote,lemma,3,1,0,0,4,0.75,0.25,0.00,0.00,0.81,0.41
donner,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
volonté,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
soutenir,word,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
sacrée,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
forme,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
forme,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
pauvre,word,0,0,3,1,4,0.00,0.00,0.75,0.25,0.81,0.41
entier,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
diesel,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
restent,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
mots,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
devoirs,word,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
envoyer,word,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
volonté,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
applaudir,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
râler,lemma,3,0,1,0,4,0.75,0.00,0.25,0.00,0.81,0.41
terrible,word,0,12,0,4,16,0.00,0.75,0.00,0.25,0.81,0.41
terminer,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
joue,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
juger,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
joueur,lemma,0,0,2,6,8,0.00,0.00,0.25,0.75,0.81,0.41
vitesse,lemma,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
cauchemar,word,0,3,1,0,4,0.00,0.75,0.25,0.00,0.81,0.41
tâche,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
tuées,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
positive,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
soumettre,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
boîte,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
violente,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
enthousiasme,word,2,6,0,0,8,0.25,0.75,0.00,0.00,0.81,0.41
enthousiasme,lemma,1,3,0,0,4,0.25,0.75,0.00,0.00,0.81,0.41
années,word,0,2,0,6,8,0.00,0.25,0.00,0.75,0.81,0.41
nouveaux,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
considérés,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
téléphone,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
téléphone,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
fai,lemma,0,0,3,1,4,0.00,0.00,0.75,0.25,0.81,0.41
vitesse,word,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
baisser,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
bah,word,1,0,3,0,4,0.25,0.00,0.75,0.00,0.81,0.41
diesel,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
mesures,word,6,0,0,2,8,0.75,0.00,0.00,0.25,0.81,0.41
idol,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
crie,word,3,0,1,0,4,0.75,0.00,0.25,0.00,0.81,0.41
préoccupations,word,1,3,0,0,4,0.25,0.75,0.00,0.00,0.81,0.41
flavia,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
fortes,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
souci,lemma,0,3,0,1,4,0.00,0.75,0.00,0.25,0.81,0.41
éliminer,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
cp,word,0,0,6,2,8,0.00,0.00,0.75,0.25,0.81,0.41
cp,lemma,0,0,6,2,8,0.00,0.00,0.75,0.25,0.81,0.41
humains,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
écoles,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
difficulté,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
reine,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
blessés,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
blessé,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
travailleurs,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
travailleur,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
papier,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
papier,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
ours,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
aise,word,0,6,0,2,8,0.00,0.75,0.00,0.25,0.81,0.41
frappé,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
frappé,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
armes,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
difficultés,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
religieuses,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
rythme,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
aucune,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
contestation,word,6,0,0,2,8,0.75,0.00,0.00,0.25,0.81,0.41
faudrait,word,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
pire,lemma,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
activités,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
défaite,word,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
défaite,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
ticket,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
interdir,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
gâteau,word,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
envie,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
agréable,lemma,0,3,0,1,4,0.00,0.75,0.00,0.25,0.81,0.41
pk,lemma,1,0,3,0,4,0.25,0.00,0.75,0.00,0.81,0.41
pire,word,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
réseau,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
interdire,word,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
lors,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
lors,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
longue,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
machine,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
lycée,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
lycée,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
informations,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
début,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
début,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
pk,word,1,0,3,0,4,0.25,0.00,0.75,0.00,0.81,0.41
sexuellement,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
enthousiasm,lemma,1,3,0,0,4,0.25,0.75,0.00,0.00,0.81,0.41
pourraient,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
épouser,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
actes,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
acheter,lemma,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
bah,lemma,1,0,3,0,4,0.25,0.00,0.75,0.00,0.81,0.41
folle,word,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
flavia,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
potentiellement,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
potentiellement,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
condamné,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
juive,word,0,0,3,1,4,0.00,0.00,0.75,0.25,0.81,0.41
tranquille,lemma,0,0,6,2,8,0.00,0.00,0.75,0.25,0.81,0.41
gloire,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
glace,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
gloire,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
siffler,lemma,3,0,1,0,4,0.75,0.00,0.25,0.00,0.81,0.41
quell,lemma,0,0,3,1,4,0.00,0.00,0.75,0.25,0.81,0.41
réalisé,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
chant,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
accuser,word,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
râler,word,3,0,1,0,4,0.75,0.00,0.25,0.00,0.81,0.41
détresse,word,0,3,0,1,4,0.00,0.75,0.00,0.25,0.81,0.41
détresse,lemma,0,3,0,1,4,0.00,0.75,0.00,0.25,0.81,0.41
réduites,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
sert,word,1,0,3,0,4,0.25,0.00,0.75,0.00,0.81,0.41
reine,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
refusé,word,3,1,0,0,4,0.75,0.25,0.00,0.00,0.81,0.41
métier,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
serait,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
sentir,word,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
garde,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
retrouver,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
rester,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
agréable,word,0,3,0,1,4,0.00,0.75,0.00,0.25,0.81,0.41
boîte,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
punition,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
punition,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
taxes,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
oublier,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
oser,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
ose,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
deuil,lemma,3,1,0,0,4,0.75,0.25,0.00,0.00,0.81,0.41
billets,word,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
billet,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
euros,word,0,0,2,6,8,0.00,0.00,0.25,0.75,0.81,0.41
coupable,word,0,3,0,1,4,0.00,0.75,0.00,0.25,0.81,0.41
meme,word,0,0,3,1,4,0.00,0.00,0.75,0.25,0.81,0.41
meme,lemma,0,0,3,1,4,0.00,0.00,0.75,0.25,0.81,0.41
idole,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
importe,word,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
sac,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
ours,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
taxe,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
effrayé,word,1,3,0,0,4,0.25,0.75,0.00,0.00,0.81,0.41
effrayant,word,0,3,0,1,4,0.00,0.75,0.00,0.25,0.81,0.41
effondrée,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
quatre,word,0,0,2,6,8,0.00,0.00,0.25,0.75,0.81,0.41
quatre,lemma,0,0,2,6,8,0.00,0.00,0.25,0.75,0.81,0.41
nuit,word,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
nucléaire,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
odeur,lemma,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
situer,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
garde,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
sembler,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
bille,lemma,0,0,5,15,20,0.00,0.00,0.25,0.75,0.81,0.41
cinéma,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
tour,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
contrôle,lemma,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
fermer,lemma,3,0,1,0,4,0.75,0.00,0.25,0.00,0.81,0.41
affronter,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
affronter,lemma,9,0,0,3,12,0.75,0.00,0.00,0.25,0.81,0.41
information,lemma,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
réussir,word,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
top,lemma,0,1,0,3,4,0.00,0.25,0.00,0.75,0.81,0.41
tiré,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
drole,word,0,3,1,0,4,0.00,0.75,0.25,0.00,0.81,0.41
contrôle,word,3,0,0,1,4,0.75,0.00,0.00,0.25,0.81,0.41
dessus,word,1,0,0,3,4,0.25,0.00,0.00,0.75,0.81,0.41
rat,lemma,0,0,1,3,4,0.00,0.00,0.25,0.75,0.81,0.41
perdre,lemma,1,3,0,19,23,0.04,0.13,0.00,0.83,0.81,0.40
sourire,lemma,15,1,0,2,18,0.83,0.06,0.00,0.11,0.80,0.40
refuser,lemma,15,1,0,2,18,0.83,0.06,0.00,0.11,0.80,0.40
amuser,lemma,16,5,0,0,21,0.76,0.24,0.00,0.00,0.79,0.40
étonner,lemma,4,13,0,0,17,0.24,0.76,0.00,0.00,0.79,0.39
impressionnant,word,0,10,3,0,13,0.00,0.77,0.23,0.00,0.78,0.39
effondrer,lemma,0,3,0,10,13,0.00,0.23,0.00,0.77,0.78,0.39
rêve,word,0,1,1,11,13,0.00,0.08,0.08,0.85,0.77,0.39
aurait,word,1,0,1,11,13,0.08,0.00,0.08,0.85,0.77,0.39
recevoir,lemma,2,2,0,22,26,0.08,0.08,0.00,0.85,0.77,0.39
rêve,lemma,0,1,1,11,13,0.00,0.08,0.08,0.85,0.77,0.39
gagner,lemma,3,3,1,45,52,0.06,0.06,0.02,0.87,0.76,0.38
pendant,word,0,2,0,7,9,0.00,0.22,0.00,0.78,0.76,0.38
spectaculaire,word,0,7,0,2,9,0.00,0.78,0.00,0.22,0.76,0.38
spectaculaire,lemma,0,7,0,2,9,0.00,0.78,0.00,0.22,0.76,0.38
pendant,lemma,0,2,0,7,9,0.00,0.22,0.00,0.78,0.76,0.38
s'en,word,0,0,7,2,9,0.00,0.00,0.78,0.22,0.76,0.38
crié,word,7,0,0,2,9,0.78,0.00,0.00,0.22,0.76,0.38
attaquer,word,2,0,0,7,9,0.22,0.00,0.00,0.78,0.76,0.38
noire,word,0,0,2,7,9,0.00,0.00,0.22,0.78,0.76,0.38
contestation,lemma,7,0,0,2,9,0.78,0.00,0.00,0.22,0.76,0.38
acte,lemma,2,0,0,7,9,0.22,0.00,0.00,0.78,0.76,0.38
malade,lemma,0,0,2,7,9,0.00,0.00,0.22,0.78,0.76,0.38
souffrir,lemma,0,18,0,5,23,0.00,0.78,0.00,0.22,0.76,0.38
maladie,lemma,0,3,0,11,14,0.00,0.21,0.00,0.79,0.75,0.37
