marker_value,marker_type,Colère,Dégoût,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilité,Embarras,Fierté,Jalousie,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
huit,lemma,0.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,2.418295834054489,0.6990442652562326
véritable,lemma,1.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,14.0,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.42857142857142855,0.0,0.07142857142857142,0.07142857142857142,0.0,2.4137995646056805,0.6977445519089344
français,word,3.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,14.0,0.21428571428571427,0.0,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.0,2.41379956460568,0.6977445519089343
jour,word,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,2.413088436425758,0.6975389897651153
première,word,0.0,0.0,6.0,2.0,6.0,2.0,4.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,2.413088436425758,0.6975389897651153
énorme,lemma,1.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,11.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,2.4130884364257574,0.6975389897651152
coup,word,3.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.23076923076923078,0.0,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,2.4116022179746714,0.6971093762866816
euros,word,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.125,0.125,0.375,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,2.4056390622295662,0.6953856377069162
exploser,lemma,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.125,0.125,0.125,0.375,0.0,0.0,0.125,0.0,0.0,0.125,0.0,2.4056390622295662,0.6953856377069162
c'est,word,8.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,25.0,0.32,0.0,0.08,0.2,0.08,0.2,0.0,0.0,0.0,0.12,0.0,2.404889451733241,0.6951689516789898
euro,lemma,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,2.4040097573248604,0.6949146629676185
faut,word,5.0,0.0,6.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,21.0,0.23809523809523808,0.0,0.2857142857142857,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.0,2.3983029951155594,0.6932650387407494
histoire,lemma,1.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,17.0,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,0.23529411764705882,0.0,2.395998870534841,0.6925989973690093
luire,lemma,30.0,0.0,11.0,3.0,1.0,8.0,6.0,0.0,2.0,6.0,0.0,67.0,0.44776119402985076,0.0,0.16417910447761194,0.04477611940298507,0.014925373134328358,0.11940298507462686,0.08955223880597014,0.0,0.029850746268656716,0.08955223880597014,0.0,2.3790010832326507,0.6876855349347133
homme,lemma,11.0,0.0,2.0,5.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,26.0,0.4230769230769231,0.0,0.07692307692307693,0.19230769230769232,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,2.37665988038684,0.687008775540714
(,punctuation,10.0,0.0,3.0,9.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,30.0,0.3333333333333333,0.0,0.1,0.3,0.1,0.1,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,2.373114979997024,0.6859840695252177
air,word,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.3,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,2.3709505944546687,0.6853584217943318
énorme,word,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,0.1,0.1,0.1,0.0,0.3,0.0,0.3,0.0,0.1,0.0,0.0,2.3709505944546687,0.6853584217943318
enfant,lemma,4.0,1.0,4.0,10.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,24.0,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,2.367492461184755,0.6843587971012801
rester,lemma,5.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,15.0,0.3333333333333333,0.0,0.13333333333333333,0.2,0.06666666666666667,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,2.365596230357602,0.6838106634665704
donald,word,4.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,12.0,0.3333333333333333,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,2.355388542207534,0.6808599798643639
donald,lemma,4.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,12.0,0.3333333333333333,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,2.355388542207534,0.6808599798643639
part,lemma,1.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,12.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,2.3553885422075336,0.6808599798643638
part,word,1.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,12.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,2.3553885422075336,0.6808599798643638
cour,lemma,1.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,12.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,2.3553885422075336,0.6808599798643638
cour,word,1.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,12.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,2.3553885422075336,0.6808599798643638
battre,lemma,4.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,0.3076923076923077,0.0,0.23076923076923078,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,2.353533948577482,0.6803238820788027
hommes,word,6.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0,0.46153846153846156,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,2.353533948577482,0.6803238820788027
oeil,lemma,3.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.21428571428571427,0.0,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,2.35274578087187,0.6800960505178705
million,lemma,2.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,16.0,0.125,0.0,0.25,0.3125,0.0625,0.1875,0.0,0.0,0.0,0.0625,0.0,2.3522170014624826,0.6799431989897355
pu,word,3.0,1.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,0.1875,0.0625,0.3125,0.125,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,2.3522170014624826,0.6799431989897355
mort,word,3.0,0.0,2.0,8.0,1.0,9.0,2.0,0.0,1.0,0.0,0.0,26.0,0.11538461538461539,0.0,0.07692307692307693,0.3076923076923077,0.038461538461538464,0.34615384615384615,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,2.3433546214047736,0.6773813966375907
chose,lemma,22.0,0.0,7.0,8.0,1.0,9.0,0.0,0.0,3.0,3.0,0.0,53.0,0.41509433962264153,0.0,0.1320754716981132,0.1509433962264151,0.018867924528301886,0.16981132075471697,0.0,0.0,0.05660377358490566,0.05660377358490566,0.0,2.33550384924751,0.67511201454749
falloir,lemma,9.0,0.0,6.0,5.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,29.0,0.3103448275862069,0.0,0.20689655172413793,0.1724137931034483,0.06896551724137931,0.20689655172413793,0.0,0.0,0.0,0.034482758620689655,0.0,2.335273564228555,0.6750454472484821
savoir,lemma,7.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,18.0,0.3888888888888889,0.0,0.05555555555555555,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,2.327632809290636,0.6728367737494151
puissant,word,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,2.321928094887362,0.6711877414712396
arrive,word,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.321928094887362,0.6711877414712396
essayer,lemma,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,2.321928094887362,0.6711877414712396
vrai,word,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,2.321928094887362,0.6711877414712396
aime,word,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.321928094887362,0.6711877414712396
françaises,word,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,2.321928094887362,0.6711877414712396
gabriel,word,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,2.321928094887362,0.6711877414712396
explosé,word,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.321928094887362,0.6711877414712396
gabriel,lemma,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,2.321928094887362,0.6711877414712396
crier,lemma,4.0,1.0,3.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.42105263157894735,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,2.3134597501718237,0.6687398408768425
nouveau,word,3.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,14.0,0.21428571428571427,0.0,0.35714285714285715,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,2.2988252450030506,0.6645095201819828
pays,lemma,28.0,0.0,4.0,38.0,4.0,11.0,4.0,0.0,1.0,6.0,0.0,96.0,0.2916666666666667,0.0,0.041666666666666664,0.3958333333333333,0.041666666666666664,0.11458333333333333,0.041666666666666664,0.0,0.010416666666666666,0.0625,0.0,2.297559311785673,0.6641435834163715
pays,word,29.0,0.0,4.0,38.0,4.0,11.0,4.0,0.0,1.0,6.0,0.0,97.0,0.29896907216494845,0.0,0.041237113402061855,0.3917525773195876,0.041237113402061855,0.1134020618556701,0.041237113402061855,0.0,0.010309278350515464,0.061855670103092786,0.0,2.2920136960129724,0.6625405409562101
immense,lemma,6.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,0.4,0.0,0.2,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,2.2892464285091583,0.6617406212558449
yeux,word,1.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,2.2841591278514217,0.6602700615747894
retrouver,lemma,3.0,0.0,7.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,20.0,0.15,0.0,0.35,0.15,0.05,0.25,0.0,0.0,0.05,0.0,0.0,2.283383098229013,0.6600457387067703
pendant,lemma,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,2.2810361125534238,0.6593673077000856
pendant,word,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,2.2810361125534238,0.6593673077000856
ancien,lemma,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,2.2810361125534238,0.6593673077000856
quel,lemma,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,2.2810361125534233,0.6593673077000854
regard,word,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,2.2810361125534233,0.6593673077000854
regard,lemma,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,2.2810361125534233,0.6593673077000854
france,word,9.0,0.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,23.0,0.391304347826087,0.0,0.13043478260869565,0.21739130434782608,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.13043478260869565,0.0,2.277964543372467,0.6584794250882688
france,lemma,9.0,0.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,23.0,0.391304347826087,0.0,0.13043478260869565,0.21739130434782608,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.13043478260869565,0.0,2.277964543372467,0.6584794250882688
«,punctuation,26.0,0.0,5.0,13.0,0.0,2.0,1.0,1.0,10.0,2.0,0.0,60.0,0.43333333333333335,0.0,0.08333333333333333,0.21666666666666667,0.0,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.03333333333333333,0.0,2.2544560884283014,0.6516839576428317
»,punctuation,26.0,0.0,5.0,13.0,0.0,2.0,1.0,1.0,10.0,2.0,0.0,60.0,0.43333333333333335,0.0,0.08333333333333333,0.21666666666666667,0.0,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.03333333333333333,0.0,2.2544560884283014,0.6516839576428317
fois,word,3.0,0.0,5.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.15,0.0,0.25,0.15,0.3,0.0,0.15,0.0,0.0,0.0,0.0,2.252724195624655,0.6511833283503445
fois,lemma,3.0,0.0,5.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.15,0.0,0.25,0.15,0.3,0.0,0.15,0.0,0.0,0.0,0.0,2.252724195624655,0.6511833283503445
mondial,lemma,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,2.251629167387823,0.6508667942032516
utiliser,lemma,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,2.2516291673878226,0.6508667942032513
image,word,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
arrivé,word,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
battre,word,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,2.2516291673878226,0.6508667942032513
j'avais,word,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
presque,word,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
pieds,word,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
faisait,word,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.2516291673878226,0.6508667942032513
jeune,word,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
détourner,lemma,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,2.2516291673878226,0.6508667942032513
chef,word,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
avance,lemma,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,2.2516291673878226,0.6508667942032513
renforcer,lemma,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,2.2516291673878226,0.6508667942032513
sais,word,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,2.2516291673878226,0.6508667942032513
senti,word,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,2.2516291673878226,0.6508667942032513
nom,word,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.2516291673878226,0.6508667942032513
chef,lemma,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
tas,word,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
tas,lemma,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,2.2516291673878226,0.6508667942032513
cp,word,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.25,0.25,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.125,0.0,2.25,0.6503958592152477
cp,lemma,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.25,0.25,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.125,0.0,2.25,0.6503958592152477
longtemps,lemma,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.25,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.125,0.0,2.25,0.6503958592152477
longtemps,word,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.25,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.125,0.0,2.25,0.6503958592152477
grands,word,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.125,0.0,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.25,0.0,2.25,0.6503958592152477
dernier,lemma,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.2,0.3,0.1,0.2,0.2,0.0,0.0,0.0,0.0,2.2464393446710154,0.6493665990009969
petite,word,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.3,0.2,0.1,0.2,0.0,0.0,0.0,0.2,0.0,2.2464393446710154,0.6493665990009969
mort,lemma,5.0,0.0,2.0,12.0,1.0,11.0,2.0,0.0,1.0,0.0,0.0,34.0,0.14705882352941177,0.0,0.058823529411764705,0.35294117647058826,0.029411764705882353,0.3235294117647059,0.058823529411764705,0.0,0.029411764705882353,0.0,0.0,2.24384700924737,0.6486172460120031
argent,word,17.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,35.0,0.4857142857142857,0.02857142857142857,0.08571428571428572,0.17142857142857143,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0.05714285714285714,0.0,2.2361028508857346,0.6463786822202188
argent,lemma,17.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,35.0,0.4857142857142857,0.02857142857142857,0.08571428571428572,0.17142857142857143,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0.05714285714285714,0.0,2.2361028508857346,0.6463786822202188
confiance,lemma,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,2.2359263506290326,0.6463276622041702
écrit,word,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,2.2359263506290326,0.6463276622041702
comment,lemma,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,2.2359263506290326,0.6463276622041702
comment,word,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,2.2359263506290326,0.6463276622041702
apprendre,lemma,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,2.2359263506290326,0.6463276622041702
confiance,word,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,2.2359263506290326,0.6463276622041702
apprendre,word,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,2.2359263506290326,0.6463276622041702
scène,lemma,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,2.2359263506290326,0.6463276622041702
