corpus,file_id,unit_id,start_idx,end_idx,text_span,remarque
LitteratureJeunesse,fiction_Alector_Les-boites-de-peinture_Ayme,a1a6_1630870700916,436,445,veux bien,envie
LitteratureJeunesse,fiction_ChienPourriFaitDuSki,a1a6_1620827605116,63,95,J’aurai mon Chameau d’or même si,détermination
LitteratureJeunesse,fiction_ChienPourriFaitDuSki,a1a6_1620827605117,229,234,brave,courage
LitteratureJeunesse,fiction_ChienPourriFaitDuSki,a1a6_1630872573469,246,259,imperturbable,détermination
LitteratureJeunesse,fiction_ChienPourriFaitDuSki,a1a6_1630919749438,1507,1548,peux mordre dans l’anorak de cet enfant !,détermination
LitteratureJeunesse,fiction_ChienPourriJoyeuxAnniv,a1a6_1620827605187,1605,1635,louche avec amour sur sa maman,amour
LitteratureJeunesse,fiction_ChienPourriJoyeuxAnniv,a1a6_1630921532843,482,515,espère que ce n’est pas la mienne,espoir
LitteratureJeunesse,fiction_ChienPourriJoyeuxAnniv,a1a6_1630922766873,1938,1942,aime,amour
LitteratureJeunesse,fiction_ChienPourriJoyeuxAnniv,a1a6_1630922775490,1947,1956,les chats,amour
LitteratureJeunesse,fiction_LaBandeATristan_Murail,a1a6_1630929830339,662,671,se moquer,mépris
LitteratureJeunesse,fiction_LaBandeATristan_Murail,a1a6_1630930770360,305,310,rêvez,envie
LitteratureJeunesse,fiction_Oeil-du-loup_Pennac,a1a6_1620827605312,393,401,intrigue,curiosité
LitteratureJeunesse,fiction_Oeil-du-loup_Pennac,a1a6_1620827605317,457,465,intrigue,curiosité
LitteratureJeunesse,fiction_Oeil-du-loup_Pennac,a1a6_1630934136996,1647,1657,se lassera,ennui
LitteratureJeunesse,fiction_Verte,a1a6_1620827605358,168,174,l'aime,amour
LitteratureJeunesse,fiction_Verte,a1a6_1620827605359,183,234,envie de lui offrir des vacances de rêve à Honolulu,envie
LitteratureJeunesse,fiction_Verte,a1a6_1630936353973,1438,1482,aimais autant qu'elle reste à bonne distance,amour
LitteratureJeunesse,fiction_Verte,a1a6_1630935140334,116,146,envie de l'attaquer en justice,envie
PtitLibe,7-12_PtitLibe1-migrants_Calais,a1_1621579210610,288,320,très envie d’aller en Angleterre,envie
PtitLibe,7-12_PtitLibe1-migrants_D_ou_viennent_migrants,a1_1631085027044,1371,1397,veulent prendre le pouvoir,envie
PtitLibe,7-12_PtitLibe1-migrants_Ou_vont_migrants,a1_1631085086120,749,826,veulent surtout vivre en Allemagne (parce qu’il y a peu de chômage notamment),envie
PtitLibe,7-12_PtitLibe1-migrants_Pourquoi_pas_aller_ou_ils_veulent,a1_1621579825422,1584,1641,tellement envie de partir et de rejoindre notre continent,envie
PtitLibe,7-12_PtitLibe1-migrants_Pourquoi_pas_aller_ou_ils_veulent,a1_1621589768832,1655,1689,prêts à passer par tous les moyens,détermination
PtitLibe,7-12_PtitLibe1-migrants_Pourquoi_pas_aller_ou_ils_veulent,a1_1631085110358,41,48,veulent,envie
PtitLibe,7-12_PtitLibe1-migrants_Pourquoi_pas_aller_ou_ils_veulent,a1_1631085213765,1482,1520,veulent empêcher les migrants de venir,envie
PtitLibe,7-12_PtitLibe1-migrants_Suyrana,a1_1621579825434,1258,1353,"rêve de retourner un jour en Syrie, où vit encore le reste de sa famille, qui n’a pas pu partir",espoir
PtitLibe,7-12_PtitLibe1-migrants_un_migrant_,a1_1621592096777,181,217,envie de découvrir une autre culture,envie
PtitLibe,7-12_PtitLibe1-migrants_un_migrant_,a1_1631086521094,354,386,auraient préféré rester chez eux,envie
PtitLibe,7-12_PtitLibe1-migrants_un_migrant_,a1_1631086564939,853,921,souhaitent alors se rendre dans un autre Etat pour qu’il les protège,envie
PtitLibe,7-12_PtitLibe10-Euro_foot_Neyla,a1_1621579825551,457,539,"aime plusieurs joueurs de l’équipe d’Angleterre, comme Wayne Rooney ou Jamie Vardy",amour
PtitLibe,7-12_PtitLibe10-Euro_foot_Neyla,a1_1624024104819,995,1016,Ses équipes préférées,amour
PtitLibe,7-12_PtitLibe10-Euro_foot_Neyla,a1_1631107208105,934,993,son rêve de pouvoir y aller et de tenir la main d’un joueur,espoir
PtitLibe,7-12_PtitLibe10-Euro_foot_Ou_voir_match_Euro,a1_1624024227705,446,465,des émotions fortes,indéterminée
PtitLibe,7-12_PtitLibe10-Euro_foot_Ou_voir_match_Euro,a1_1631107337387,89,113,les amateurs de football,amour
PtitLibe,7-12_PtitLibe10-Euro_foot_Ou_voir_match_Euro,a1_1631107348797,252,268,les fans de foot,amour
PtitLibe,7-12_PtitLibe10-Euro_foot_Pourquoi_foot_populaire,a1_1621579825614,1626,1640,adore le rugby,amour
PtitLibe,7-12_PtitLibe10-Euro_foot_Pourquoi_foot_populaire,a1_1624024942887,1669,1739,"ne jure que par le cricket, un sport qui ressemble un peu au base-ball",amour
PtitLibe,7-12_PtitLibe10-Euro_foot_joueurs_equipe_France,a1_1621579825541,2118,2163,son rêve de devenir footballeur professionnel,espoir
PtitLibe,7-12_PtitLibe10-Euro_foot_joueurs_equipe_France,a1_1621579825549,3482,3493,une passion,amour
PtitLibe,7-12_PtitLibe10-Euro_foot_joueurs_equipe_France,a1_1621579825550,3620,3624,aime,amour
PtitLibe,7-12_PtitLibe10-Euro_foot_joueurs_equipe_France,a1_1631106996021,3631,3659,beaucoup changer de coiffure,amour
PtitLibe,7-12_PtitLibe10-Euro_foot_stars_Euro,a1_1621579825642,2560,2586,les aimerait beaucoup trop,amour
PtitLibe,7-12_PtitLibe10-Euro_foot_stars_Euro,a1_1621579825643,2628,2643,s’aime beaucoup,amour
PtitLibe,7-12_PtitLibe10-Euro_foot_stars_Euro,a1_1624257978551,3316,3330,compte sur lui,"espoir, confiance"
PtitLibe,7-12_PtitLibe10-Euro_foot_stars_Euro,a1_1624258040707,2954,2978,travaille aussi beaucoup,détermination
PtitLibe,7-12_PtitLibe11-attaque_Nice_Pourquoi_conducteur,a1_1624369087351,952,1016,veulent leur imposer leur vision de la religion ou de la société,détermination
PtitLibe,7-12_PtitLibe11-attaque_Nice_Pourquoi_conducteur,a1_1631109285380,613,671,espèrent leur faire peur pour imposer leur vision du monde,espoir
PtitLibe,7-12_PtitLibe11-attaque_Nice_Pourquoi_conducteur,a1_1631109304173,789,854,veulent posséder un morceau de pays déjà occupé par d’autres gens,envie
PtitLibe,7-12_PtitLibe11-attaque_Nice_decisions,a1_1631108812354,659,669,solidaires,amour
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_Jeux_universels,a1_1624434303581,1643,1651,l’amitié,amour
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_Jeux_universels,a1_1624434310082,1655,1668,la fraternité,amour
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_Oreane,a1_1621579825829,272,278,l’aime,amour
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_Oreane,a1_1624434988943,368,398,ça demande beaucoup de travail,détermination
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_Oreane,a1_1624435054443,1326,1367,espère déjà être qualifiée pour la finale,espoir
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_Oreane,a1_1624435155241,1564,1573,une envie,envie
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_Oreane,a1_1631109910831,210,218,son rêve,espoir
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_evenements_JO,a1_1624375702477,5969,6004,vise exactement la même chose à Rio,détermination
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_organiser_JO,a1_1624435210963,76,113,envie d’organiser les Jeux olympiques,envie
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_organiser_JO,a1_1631109994769,381,406,veulent accueillir les JO,envie
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_programme_JO,a1_1621579825925,4232,4260,espérer monter sur le podium,espoir
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_programme_JO,a1_1624437045175,2895,2941,veulent cette fois ramener une médaille de Rio,détermination
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_programme_JO,a1_1624440573277,9463,9495,a de grandes chances de médaille,espoir
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_programme_JO,a1_1631110121594,622,630,émouvant,indéterminée
PtitLibe,7-12_PtitLibe12-Jeux_olympiques_programme_JO,a1_1631110418284,8045,8072,plaît généralement beaucoup,amour
PtitLibe,7-12_PtitLibe13-coulisses_de_ecole_Florent,a1_1621579825967,1228,1243,aime son métier,amour
PtitLibe,7-12_PtitLibe13-coulisses_de_ecole_Qui_decide,a1_1624441593235,1511,1520,préfèrent,amour
PtitLibe,7-12_PtitLibe13-coulisses_de_ecole_Qui_decide,a1_1631110762951,840,858,veut faire étudier,envie
PtitLibe,7-12_PtitLibe13-coulisses_de_ecole_Qui_fait_quoi_a_ecole,a1_1631110881151,2201,2205,veut,envie
PtitLibe,7-12_PtitLibe13-coulisses_de_ecole_Qui_fait_quoi_a_ecole,a1_1631110907491,3089,3102,le souhaitent,envie
PtitLibe,7-12_PtitLibe13-coulisses_de_ecole_Qui_fait_quoi_a_ecole,a1_1631111018243,9892,9906,veulent manger,envie
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_Obama,a1_1621579826143,3580,3626,aime bien donner une image de Président «cool»,amour
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_Obama,a1_1624443410495,1135,1154,beaucoup de racisme,haine
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_Obama,a1_1624448605972,1458,1483,faisant de grands efforts,détermination
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_Obama,a1_1624449827266,2698,2723,voulaient que ça s’arrête,envie
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_Obama,a1_1631112351962,606,627,quelque chose de fort,indéterminée
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_Obama,a1_1631112480298,3384,3400,veut être «cool»,envie
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_Obama,a1_1631112505047,3893,3901,plaisent,amour
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_election_americaine,a1_1631112142485,2363,2438,veut limiter autant que possible l’influence du gouvernement des Etats-Unis,envie
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_election_americaine,a1_1631112150203,2442,2544,préfère que les décisions soient prises par les régions (on parle d’Etats) ou même par chaque personne,amour
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_election_americaine,a1_1631112156961,2550,2613,"veulent des impôts moins élevés, notamment pour les plus riches",envie
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_election_americaine,a1_1631112166023,2728,2786,voudraient que les armes soient autorisées dans les écoles,envie
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_election_americaine,a1_1631112213042,3301,3310,voulaient,envie
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_election_americaine,a1_1631112216488,3317,3334,devenir président,envie
PtitLibe,7-12_PtitLibe14-election_americaine_Pourquoi_election_americaine,a1_1631112256510,3924,3933,préfèrent,amour
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1621579826201,575,622,"aime beaucoup Barack Obama, le président actuel",amour
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1621579826204,938,946,l’espoir,espoir
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1621579826207,1446,1454,les aime,amour
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1621579826210,1715,1721,l’aime,amour
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1626791370567,268,312,aimerait être admis dans un lycée spécialisé,espoir
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1626791384704,405,425,passionné de musique,amour
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1626791614700,923,931,la force,détermination
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1631113393619,811,824,très émouvant,indéterminée
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1631113417437,1371,1401,veulent remplacer Barack Obama,envie
PtitLibe,7-12_PtitLibe14-election_americaine_Tarik,a1_1631113439199,1726,1734,beaucoup,amour
PtitLibe,7-12_PtitLibe14-election_americaine_president_americain_star,a1_1624461216364,47,55,l’aiment,amour
PtitLibe,7-12_PtitLibe14-election_americaine_president_americain_star,a1_1624461227081,84,129,"très attachés à leur président, à sa fonction",amour
PtitLibe,7-12_PtitLibe14-election_americaine_president_americain_star,a1_1624461794841,930,936,aiment,amour
PtitLibe,7-12_PtitLibe14-election_americaine_president_americain_star,a1_1624462024859,2019,2028,ridicules,mépris
PtitLibe,7-12_PtitLibe14-election_americaine_president_americain_star,a1_1631113118887,943,967,visiter le mont Rushmore,amour
PtitLibe,7-12_PtitLibe15-gauche_et_droite_Ainara,a1_1631170976068,260,305,veut se présenter à l’élection présidentielle,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_Ainara,a1_1631170990058,786,790,veut,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_Ainara,a1_1631170994521,795,846,vraiment que des étrangers viennent vivre en France,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_enfants_gauche_ou_droite,a1_1626793185771,141,243,"préférer un camp politique plutôt qu’un autre, un parti ou un responsable politique plutôt qu’un autre",amour
PtitLibe,7-12_PtitLibe15-gauche_et_droite_enfants_gauche_ou_droite,a1_1626793471776,2903,2922,préfèrent la droite,amour
PtitLibe,7-12_PtitLibe15-gauche_et_droite_enfants_gauche_ou_droite,a1_1631171256539,2963,2967,veut,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_idee,a1_1631171339966,1473,1480,veulent,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_idee,a1_1631171344718,1485,1498,la même chose,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_idee,a1_1631171361081,1509,1577,souhaitent que tous les étrangers aient le droit de devenir français,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_idee,a1_1631171378252,1952,2081,"veulent complètement changer la société, qu’il n’y ait plus de riches ni de pauvres et que les travailleurs aient plus de pouvoir",envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_idee,a1_1631171413628,2934,2959,veulent plus de policiers,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_primaires,a1_1631171527192,1147,1156,préfèrent,amour
PtitLibe,7-12_PtitLibe15-gauche_et_droite_primaires,a1_1631171538185,1590,1606,souhaitent voter,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_primaires,a1_1631171563897,2526,2542,souhaitent voter,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_separation_gauche_droite,a1_1631172272873,562,598,voulaient qu’il ait moins de pouvoir,envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_separation_gauche_droite,a1_1631172318033,1730,1817,"voulait que tous les citoyens soient égaux, qu’il n’existe plus de riches et de pauvres",envie
PtitLibe,7-12_PtitLibe15-gauche_et_droite_separation_gauche_droite,a1_1631172325265,1896,2079,"voulait qu’il y en ait un de nouveau plutôt qu’il y ait une République (le roi n’est pas choisi par le peuple, alors que, dans une République, les citoyens choisissent leur dirigeant)",envie
PtitLibe,7-12_PtitLibe16-empire_Disney_Comment_est_ne_Disney,a1_1627026490450,1391,1417,se lancer dans un pari fou,audace
PtitLibe,7-12_PtitLibe16-empire_Disney_Comment_est_ne_Disney,a1_1627026747553,1823,1835,passionnante,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Comment_est_ne_Disney,a1_1631194634645,5415,5422,voulait,envie
PtitLibe,7-12_PtitLibe16-empire_Disney_Comment_est_ne_Disney,a1_1631194640517,5427,5456,se limiter aux dessins animés,envie
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1621579826463,19,32,fan de Disney,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1621579826464,142,159,les aime beaucoup,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1621579826466,576,584,émouvant,indéterminée
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1621579826467,591,632,aime beaucoup les dessins et les chansons,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1621579826475,1306,1315,aime bien,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1621579826478,1446,1481,aime beaucoup le Livre de la jungle,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1621579826479,1600,1604,aime,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1627090494906,406,417,Son préféré,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1627090722922,1032,1045,beaucoup aimé,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1627090753975,1072,1076,aime,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1627090806806,1546,1581,"préfère Cars, qui est sorti en 2006",amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1627090963684,1081,1169,"trop les 101 Dalmatiens, qui date de 1961, et surtout pas Hercule, qui est sorti en 1997",amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1627090984126,1609,1728,"trop les dessins animés récents, ceux qui sont entièrement faits en images de synthèse, c’est-à-dire avec un ordinateur",amour
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1631195186353,692,710,a beaucoup marquée,indéterminée
PtitLibe,7-12_PtitLibe16-empire_Disney_Francoise,a1_1631195221765,1365,1414,envie qu’ils connaissent les mêmes choses qu’elle,envie
PtitLibe,7-12_PtitLibe16-empire_Disney_concurrents_Disney,a1_1631194785265,338,373,voulait beaucoup ressembler à Pixar,envie
PtitLibe,7-12_PtitLibe16-empire_Disney_concurrents_Disney,a1_1621579826418,2299,2307,émouvant,indéterminée
PtitLibe,7-12_PtitLibe16-empire_Disney_que_fait_Disney,a1_1627460679755,2288,2292,fans,amour
PtitLibe,7-12_PtitLibe16-empire_Disney_que_fait_Disney,a1_1627460718969,2305,2357,envie d’agrandir leur collection de produits dérivés,envie
PtitLibe,7-12_PtitLibe16-empire_Disney_que_fait_Disney,a1_1631195684380,279,286,veulent,envie
PtitLibe,7-12_PtitLibe16-empire_Disney_que_fait_Disney,a1_1631195690010,293,409,"imposer leur univers auprès d’un maximum de personnes dans le monde entier, sans laisser de place à d’autres studios",envie
PtitLibe,7-12_PtitLibe17-Donald_Trump_Donald_Trump,a1_1621579826559,1494,1498,aime,amour
PtitLibe,7-12_PtitLibe17-Donald_Trump_Donald_Trump,a1_1621579826564,2339,2361,aime beaucoup le catch,amour
PtitLibe,7-12_PtitLibe17-Donald_Trump_Lincoln,a1_1621579826582,944,1144,"l’apprécie tellement qu’il possède une casquette sur laquelle est écrit «Make America Great Again» («rendre à l’Amérique sa grandeur»), la phrase que Donald Trump a utilisée comme slogan pour être élu",amour
PtitLibe,7-12_PtitLibe17-Donald_Trump_Lincoln,a1_1627654299901,1583,1602,détestent cet homme,haine
PtitLibe,7-12_PtitLibe17-Donald_Trump_Lincoln,a1_1627654434063,1497,1501,aime,amour
PtitLibe,7-12_PtitLibe17-Donald_Trump_Lincoln,a1_1631196077653,583,678,préfèrent faire travailler des personnes qui viennent de pays pauvres plutôt que des Américains,amour
PtitLibe,7-12_PtitLibe17-Donald_Trump_Lincoln,a1_1631196089821,847,939,veut notamment limiter davantage le nombre d’étrangers qui viennent s’installer dans le pays,envie
PtitLibe,7-12_PtitLibe17-Donald_Trump_Lincoln,a1_1631196114771,1506,1546,trop dire qu’il a voté pour Donald Trump,amour
PtitLibe,7-12_PtitLibe17-Donald_Trump_Pourquoi_Donald_Trump,a1_1627655268699,989,1081,"préfère que les décisions soient prises par chaque Etat du pays, ou même par chaque personne",amour
PtitLibe,7-12_PtitLibe17-Donald_Trump_Pourquoi_Donald_Trump,a1_1631196516299,904,985,veut limiter autant que possible l’influence du gouvernement dans la vie des gens,envie
PtitLibe,7-12_PtitLibe17-Donald_Trump_Pourquoi_Donald_Trump,a1_1631196523612,1138,1208,souhaite que le gouvernement aide financièrement les gens à se soigner,envie
