corpus,file_id,unit_id,type,start_idx,end_idx,text_span,source_unit_ids,segments,is_discontinuous,discontinuous_group_id,mode,categorie1,categorie2,nature,declencheur,remarque
Albert_dataset,Albert13_Diesel_Renault_dans_le_viseur_de_la_justice,a2_1615975736826,SitEmo,160,222,lui reproche d’avoir truqué les moteurs de ses voitures diesel,"[""a2_1615975736826""]","[[160, 222]]",False,,Comportementale,Colere,Aucune,Proposition,reproche,
Albert_dataset,Albert13_Impression_3D_quand_la_science_rejoint_l_art,a2_1615978249712,SitEmo,139,157,très particulières,"[""a2_1615978249712""]","[[139, 157]]",False,,Designee,Surprise,Aucune,SAdj,particulières,
Albert_dataset,Albert13_Italie,discontinuous:a2_1619704232006+a2_1619704234948,SitEmo,350,388,une explosion s’est produite,"[""a2_1619704232006"", ""a2_1619704234948""]","[[350, 369], [380, 388]]",True,discontinuous:a2_1619704232006+a2_1619704234948,Suggeree,Peur,Surprise,Proposition,explosion,
Albert_dataset,Albert13_Poule-over,a2_1615893509697,SitEmo,126,129,...,"[""a2_1615893509697""]","[[126, 129]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert13_Poule-over,a2_1615893600936,SitEmo,177,178,!,"[""a2_1615893600936""]","[[177, 178]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert13_Vertige_interdit,a2_1615894028160,SitEmo,73,87,la performance,"[""a2_1615894028160""]","[[73, 87]]",False,,Suggeree,Admiration,Aucune,SN,performance,
Albert_dataset,Albert13_Vertige_interdit,a2_1619189099128,SitEmo,281,293,s’est imposé,"[""a2_1619189099128""]","[[281, 293]]",False,,Suggeree,Fierte,Joie,Proposition,imposé,
Albert_dataset,Albert13_Vertige_interdit,a2_1619189155724,SitEmo,303,337,n’a pas réussi à battre son record,"[""a2_1619189155724""]","[[303, 337]]",False,,Suggeree,Tristesse,Aucune,Proposition,n'a pas réussi,
Albert_dataset,Albert14_A_bicyblette,a2_1615903962342,SitEmo,213,216,...,"[""a2_1615903962342""]","[[213, 216]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert14_A_bicyblette,a2_1615904037984,SitEmo,561,564,...,"[""a2_1615904037984""]","[[561, 564]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert14_D_ou_viennent_la_gauche_et_la_droite,a2_1615904582901,SitEmo,497,507,se révolte,"[""a2_1615904582901""]","[[497, 507]]",False,,Comportementale,Colere,Aucune,Proposition,révolte,
Albert_dataset,Albert14_D_ou_viennent_la_gauche_et_la_droite,a2_1619189806690,SitEmo,711,725,revendications,"[""a2_1619189806690""]","[[711, 725]]",False,,Comportementale,Colere,Aucune,SN,revendications,
Albert_dataset,Albert14_Etats-Unis,a2_1616081215910,SitEmo,841,852,la surprise,"[""a2_1616081215910""]","[[841, 852]]",False,,Designee,Surprise,Aucune,SPrep,surprise,
Albert_dataset,Albert14_Etats-Unis,a2_1619189952113,SitEmo,810,821,la victoire,"[""a2_1619189952113""]","[[810, 821]]",False,,Suggeree,Joie,Aucune,SN,victoire,
Albert_dataset,Albert14_Etats-Unis,a2_1619190003416,SitEmo,610,622,une victoire,"[""a2_1619190003416""]","[[610, 622]]",False,,Suggeree,Joie,Aucune,SN,victoire,
Albert_dataset,Albert14_Grande-Bretagne,a2_1615905172091,SitEmo,174,182,s’étonne,"[""a2_1615905172091""]","[[174, 182]]",False,,Designee,Surprise,Aucune,Proposition,s'étonne,
Albert_dataset,Albert14_Russie,a2_1619190616453,SitEmo,509,535,les relations sont tendues,"[""a2_1619190616453""]","[[509, 535]]",False,,Suggeree,Colere,Aucune,Proposition,tendues,
Albert_dataset,Albert14_Une_campagne_noyee_sous_les_affaires,a2_1616081445871,SitEmo,196,211,ont été accusés,"[""a2_1616081445871""]","[[196, 211]]",False,,Comportementale,Colere,Aucune,Proposition,accusés,
Albert_dataset,Albert14_Une_campagne_noyee_sous_les_affaires,a2_1619190759602,SitEmo,229,265,avoir détourné de l’argent de l’État,"[""a2_1619190759602""]","[[229, 265]]",False,,Suggeree,Colere,Aucune,Proposition,détourné de l'argent,
Albert_dataset,Albert14_Une_campagne_noyee_sous_les_affaires,a2_1619190888344,SitEmo,412,483,être malhonnêtes et d’avoir volé de l’argent dans les caisses de l’État,"[""a2_1619190888344""]","[[412, 483]]",False,,Suggeree,Colere,Aucune,Proposition,malhonnêtes; volé,
Albert_dataset,Albert14_Une_campagne_noyee_sous_les_affaires,a2_1619191279638,SitEmo,2005,2075,avoir commandé les enquêtes à la justice pour nuire à leur candidature,"[""a2_1619191279638""]","[[2005, 2075]]",False,,Suggeree,Colere,Aucune,Proposition,nuire,
Albert_dataset,Albert14_Une_campagne_noyee_sous_les_affaires,a2_1619191318034,SitEmo,2231,2246,aux accusations,"[""a2_1619191318034""]","[[2231, 2246]]",False,,Comportementale,Colere,Aucune,SN,accusations,
Albert_dataset,Albert14_Une_campagne_noyee_sous_les_affaires,a2_1619190876530,SitEmo,397,409,sont accusés,"[""a2_1619190876530""]","[[397, 409]]",False,,Comportementale,Colere,Aucune,Proposition,accusés,
Albert_dataset,Albert14_Une_campagne_noyee_sous_les_affaires,a2_1619601561332,SitEmo,2405,2457,avoir déclaré moins d’argent qu’il n’en a réellement,"[""a2_1619601561332""]","[[2405, 2457]]",False,,Suggeree,Colere,Aucune,Proposition,déclaré moins,
Albert_dataset,Albert14_Une_campagne_noyee_sous_les_affaires,a2_1616081630829,SitEmo,2372,2457,ont reproché à Emmanuel Macron d’avoir déclaré moins d’argent qu’il n’en a réellement,"[""a2_1616081630829""]","[[2372, 2457]]",False,,Comportementale,Colere,Aucune,Proposition,reproché,
Albert_dataset,Albert14_Une_campagne_noyee_sous_les_affaires,a2_1619191235906,SitEmo,1963,2075,accusent le président François Hollande d’avoir commandé les enquêtes à la justice pour nuire à leur candidature,"[""a2_1619191235906""]","[[1963, 2075]]",False,,Comportementale,Colere,Aucune,Proposition,accusent,
Albert_dataset,Albert14_Yes_we_can,a2_1615907028866,SitEmo,55,75,de drôles d’affiches,"[""a2_1615907028866""]","[[55, 75]]",False,,Suggeree,Surprise,Aucune,SN,drôles,
Albert_dataset,Albert15_Afrique_du_Sud,a2_1615908551763,SitEmo,119,150,n’étaient pas d’accord avec lui,"[""a2_1615908551763""]","[[119, 150]]",False,,Suggeree,Colere,Aucune,Proposition,n'étaient pas d'accord,
Albert_dataset,Albert15_Afrique_du_Sud,a2_1615908704025,SitEmo,67,114,a décidé de renvoyer plusieurs de ses ministres,"[""a2_1615908704025""]","[[67, 114]]",False,,Suggeree,Colere,Aucune,Proposition,décidé de renvoyer,
Albert_dataset,Albert15_Afrique_du_Sud,a2_1615908773453,SitEmo,327,337,en conflit,"[""a2_1615908773453""]","[[327, 337]]",False,,Designee,Colere,Aucune,SPrep,conflit,
Albert_dataset,Albert15_Afrique_du_Sud,a2_1615909173673,SitEmo,583,592,la colère,"[""a2_1615909173673""]","[[583, 592]]",False,,Designee,Colere,Aucune,SN,colère,
Albert_dataset,Albert15_Afrique_du_Sud,a2_1615909353860,SitEmo,716,740,une grande manifestation,"[""a2_1615909353860""]","[[716, 740]]",False,,Comportementale,Colere,Aucune,Proposition,manifestation,
Albert_dataset,Albert15_Afrique_du_Sud,a2_1619191719634,SitEmo,654,676,vouloir tout contrôler,"[""a2_1619191719634""]","[[654, 676]]",False,,Suggeree,Colere,Aucune,Proposition,contrôler,
Albert_dataset,Albert15_Afrique_du_Sud,a2_1619602110400,SitEmo,377,387,corruption,"[""a2_1619602110400""]","[[377, 387]]",False,,Suggeree,Colere,Aucune,SN,corruption,
Albert_dataset,Albert15_Afrique_du_Sud,a2_1615908935731,SitEmo,363,387,l’accusait de corruption,"[""a2_1615908935731""]","[[363, 387]]",False,,Comportementale,Colere,Aucune,Proposition,accusait,
Albert_dataset,Albert15_Afrique_du_Sud,a2_1615909269351,SitEmo,629,676,accusent le président de vouloir tout contrôler,"[""a2_1615909269351""]","[[629, 676]]",False,,Comportementale,Colere,Aucune,Proposition,accusent,
Albert_dataset,Albert15_Castor_vacher,a2_1615909576308,SitEmo,164,167,...,"[""a2_1615909576308""]","[[164, 167]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert15_Castor_vacher,a2_1615909644336,SitEmo,184,185,!,"[""a2_1615909644336""]","[[184, 185]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert15_Castor_vacher,a2_1615909718966,SitEmo,87,100,très curieuse,"[""a2_1615909718966""]","[[87, 100]]",False,,Designee,Surprise,Aucune,SN,curieuse,
Albert_dataset,Albert15_Castor_vacher,a2_1619191877092,Autre,393,402,curiosité,"[""a2_1619191877092""]","[[393, 402]]",False,,,,,,,curiosité
Albert_dataset,Albert15_Etat-Unis_et_Coree_du_Nord_le_bras_de_fer,a2_1621439219333,SitEmo,237,245,inquiète,"[""a2_1621439219333""]","[[237, 245]]",False,,Designee,Peur,Aucune,Proposition,inquiète,
Albert_dataset,Albert15_Etat-Unis_et_Coree_du_Nord_le_bras_de_fer,a2_1621439293272,SitEmo,1013,1024,en menaçant,"[""a2_1621439293272""]","[[1013, 1024]]",False,,Designee,Peur,Aucune,Proposition,menaçant,
Albert_dataset,Albert15_Etat-Unis_et_Coree_du_Nord_le_bras_de_fer,a2_1621439382163,SitEmo,1446,1475,n’entend pas se laisser faire,"[""a2_1621439382163""]","[[1446, 1475]]",False,,Suggeree,Colere,Aucune,Proposition,n’entend pas se laisser faire,
Albert_dataset,Albert15_Etat-Unis_et_Coree_du_Nord_le_bras_de_fer,a2_1621439479649,SitEmo,1583,1591,a menacé,"[""a2_1621439479649""]","[[1583, 1591]]",False,,Designee,Peur,Aucune,Proposition,menacé,
Albert_dataset,Albert15_Etat-Unis_et_Coree_du_Nord_le_bras_de_fer,a2_1621439614125,SitEmo,2513,2552,le déclenchement d’une guerre nucléaire,"[""a2_1621439614125""]","[[2513, 2552]]",False,,Suggeree,Peur,Aucune,SN,guerre nucléaire,
Albert_dataset,Albert15_Etat-Unis_et_Coree_du_Nord_le_bras_de_fer,discontinuous:a2_1621439444150+a2_1621439532115,SitEmo,1583,1663,a menacé d’envoyer des bateaux militaires au large de ses côtes,"[""a2_1621439444150"", ""a2_1621439532115""]","[[1583, 1591], [1609, 1663]]",True,discontinuous:a2_1621439444150+a2_1621439532115,Comportementale,Colere,Aucune,Proposition,menacé,
Albert_dataset,Albert15_Etat-Unis_et_Coree_du_Nord_le_bras_de_fer,discontinuous:a2_1621439605173+a2_1621439721707,SitEmo,2483,2552,redoutent le déclenchement d’une guerre nucléaire,"[""a2_1621439605173"", ""a2_1621439721707""]","[[2483, 2492], [2513, 2552]]",True,discontinuous:a2_1621439605173+a2_1621439721707,Designee,Peur,Aucune,Proposition,redoutent,
Albert_dataset,Albert15_Fresque_chocolatee,a2_1619192830316,SitEmo,138,153,le record battu,"[""a2_1619192830316""]","[[138, 153]]",False,,Suggeree,Fierte,Joie,SN,record,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615910324926,SitEmo,116,136,se sont mis en grève,"[""a2_1615910324926""]","[[116, 136]]",False,,Comportementale,Colere,Aucune,Proposition,grève,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615910421204,SitEmo,140,199,ont régulièrement manifesté contre le gouvernement français,"[""a2_1615910421204""]","[[140, 199]]",False,,Comportementale,Colere,Aucune,Proposition,manifesté contre,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615910921984,SitEmo,1151,1231,avait réalisé un reportage dénonçant les conditions de détention des prisonniers,"[""a2_1615910921984""]","[[1151, 1231]]",False,,Suggeree,Colere,Aucune,Proposition,dénonçant,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615911023481,SitEmo,1514,1523,en colère,"[""a2_1615911023481""]","[[1514, 1523]]",False,,Designee,Colere,Aucune,SAdj,colère,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615912195081,SitEmo,2120,2130,mécontents,"[""a2_1615912195081""]","[[2120, 2130]]",False,,Designee,Colere,Aucune,SAdj,mécontents,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615912269431,SitEmo,2151,2169,protester ensemble,"[""a2_1615912269431""]","[[2151, 2169]]",False,,Comportementale,Colere,Aucune,SPrep,protester,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615913046568,SitEmo,4495,4536,s’étaient soulevés contre le gouvernement,"[""a2_1615913046568""]","[[4495, 4536]]",False,,Comportementale,Colere,Aucune,Proposition,soulevés contre,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615913253058,SitEmo,4613,4678,"contre les prix trop élevés de certains produits, comme l’essence","[""a2_1615913253058""]","[[4613, 4678]]",False,,Suggeree,Colere,Aucune,Proposition,trop élevés,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1617011163742,SitEmo,300,332,ne pas se préoccuper de son sort,"[""a2_1617011163742""]","[[300, 332]]",False,,Suggeree,Colere,Aucune,Proposition,ne pas se préoccuper,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1617011402013,SitEmo,4207,4218,réclamaient,"[""a2_1617011402013""]","[[4207, 4218]]",False,,Comportementale,Colere,Aucune,Proposition,réclamaient,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1617011442539,SitEmo,3514,3520,lassée,"[""a2_1617011442539""]","[[3514, 3520]]",False,,Designee,Degout,Aucune,SAdj,lassée,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193335347,SitEmo,3352,3362,les grèves,"[""a2_1619193335347""]","[[3352, 3362]]",False,,Comportementale,Colere,Aucune,SN,grèves,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193364792,SitEmo,3366,3413,poursuivi les négociations avec le gouvernement,"[""a2_1619193364792""]","[[3366, 3413]]",False,,Comportementale,Colere,Aucune,Proposition,négociations,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193456610,SitEmo,3884,3905,bloquer le territoire,"[""a2_1619193456610""]","[[3884, 3905]]",False,,Comportementale,Colere,Aucune,Proposition,bloquer,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193526006,SitEmo,4285,4304,s’est mise en grève,"[""a2_1619193526006""]","[[4285, 4304]]",False,,Comportementale,Colere,Aucune,Proposition,grève,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193629192,SitEmo,4827,4840,gain de cause,"[""a2_1619193629192""]","[[4827, 4840]]",False,,Suggeree,Joie,Aucune,SN,gain de cause,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193687518,SitEmo,24,33,la colère,"[""a2_1619193687518""]","[[24, 33]]",False,,Designee,Colere,Aucune,SN,colère,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615910513820,SitEmo,273,333,accusait les dirigeants de ne pas se préoccuper de son sort.,"[""a2_1615910513820""]","[[273, 333]]",False,,Comportementale,Colere,Aucune,Proposition,accusait,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,discontinuous:a2_1615912925280+a2_1619193446446,SitEmo,3848,3878,ont installé des barrages,"[""a2_1615912925280"", ""a2_1619193446446""]","[[3848, 3851], [3857, 3878]]",True,discontinuous:a2_1615912925280+a2_1619193446446,Comportementale,Colere,Aucune,SPrep,installé des barrages,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,discontinuous:a2_1615913130390+a2_1619603838780,SitEmo,4585,4678,"avaient protesté contre les prix trop élevés de certains produits, comme l’essence","[""a2_1615913130390"", ""a2_1619603838780""]","[[4585, 4601], [4613, 4678]]",True,discontinuous:a2_1615913130390+a2_1619603838780,Comportementale,Colere,Aucune,Proposition,protesté,
Albert_dataset,Albert15_Papa_poule,a2_1615913469420,SitEmo,197,208,surprenante,"[""a2_1615913469420""]","[[197, 208]]",False,,Designee,Surprise,Aucune,SN,surprenante,
Albert_dataset,Albert15_Papa_poule,a2_1615913615438,SitEmo,397,398,!,"[""a2_1615913615438""]","[[397, 398]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert15_Pays-Bas,a2_1615913728196,SitEmo,603,608,ravir,"[""a2_1615913728196""]","[[603, 608]]",False,,Designee,Joie,Aucune,Proposition,ravir,
Albert_dataset,Albert15_Pays-Bas,a2_1619193823761,SitEmo,37,53,s’est passionnée,"[""a2_1619193823761""]","[[37, 53]]",False,,Suggeree,Admiration,Aucune,Proposition,passionnée,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616082417760,SitEmo,1712,1715,...,"[""a2_1616082417760""]","[[1712, 1715]]",False,,Montree,Surprise,Aucune,Points de suspension,...,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616082444640,SitEmo,1729,1730,!,"[""a2_1616082444640""]","[[1729, 1730]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616082724076,SitEmo,1939,1967,Il faut être assez désespéré,"[""a2_1616082724076""]","[[1939, 1967]]",False,,Montree,Colere,Aucune,Proposition,désespéré,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616424784922,SitEmo,2021,2026,juste,"[""a2_1616424784922""]","[[2021, 2026]]",False,,Montree,Colere,Aucune,SAdv,juste,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616424846186,SitEmo,2070,2080,a rétorqué,"[""a2_1616424846186""]","[[2070, 2080]]",False,,Comportementale,Colere,Aucune,Proposition,rétorqué,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1619431520333,SitEmo,531,539,découvre,"[""a2_1619431520333""]","[[531, 539]]",False,,Suggeree,Surprise,Aucune,Proposition,découvre,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1620303939175,SitEmo,1952,1967,assez désespéré,"[""a2_1620303939175""]","[[1952, 1967]]",False,,Designee,Tristesse,Aucune,SAdj,désespéré,
Albert_dataset,Albert15_Pourquoi_offre-t-on_du_muguet_le_1er_mai,a2_1619431940607,SitEmo,375,383,on offre,"[""a2_1619431940607""]","[[375, 383]]",False,,Suggeree,Joie,Aucune,Proposition,offre,
Albert_dataset,Albert15_Pourquoi_offre-t-on_du_muguet_le_1er_mai,a2_1619433281600,SitEmo,851,871,Charmé par ce cadeau,"[""a2_1619433281600""]","[[851, 871]]",False,,Suggeree,Joie,Aucune,Proposition,charmé; cadeau,
Albert_dataset,Albert15_Taiwan,a2_1616425103014,SitEmo,702,759,une vidéo montrant trois soldats qui torturaient un chien,"[""a2_1616425103014""]","[[702, 759]]",False,,Suggeree,Colere,Aucune,Proposition,torturaient,
Albert_dataset,Albert15_Taiwan,a2_1616425192692,SitEmo,775,793,des manifestations,"[""a2_1616425192692""]","[[775, 793]]",False,,Comportementale,Colere,Aucune,SN,manifestations,
Albert_dataset,Albert15_Votez_Monsieur_Reve,a2_1619433561612,SitEmo,364,377,plus joviales,"[""a2_1619433561612""]","[[364, 377]]",False,,Designee,Joie,Aucune,SAdj,joviales,
Albert_dataset,Albert16_16_mai_1962_la_mort_d_Albert_Londres,a2_1617021298565,SitEmo,1321,1332,très choqué,"[""a2_1617021298565""]","[[1321, 1332]]",False,,Suggeree,Colere,Surprise,SAdj,choqué,
Albert_dataset,Albert16_16_mai_1962_la_mort_d_Albert_Londres,a2_1619433669743,SitEmo,1522,1593,fortement engagés contre les inégalités et les injustices de la société,"[""a2_1619433669743""]","[[1522, 1593]]",False,,Suggeree,Colere,Aucune,Proposition,inégalités; injustices,
Albert_dataset,Albert16_16_mai_1962_la_mort_d_Albert_Londres,a2_1619433903147,SitEmo,1923,1941,lui rendre hommage,"[""a2_1619433903147""]","[[1923, 1941]]",False,,Comportementale,Admiration,Aucune,Proposition,hommage,
Albert_dataset,Albert16_Bataille_geante,a2_1615988355937,SitEmo,124,145,fêter les beaux jours,"[""a2_1615988355937""]","[[124, 145]]",False,,Suggeree,Surprise,Aucune,Proposition,fêter,
