source_file,text_span,mode,emotion,marker_type,marker_value,type
CyberAggAdo,tas de graisse,Montrée,Colère,word,graisse,SitEmo
CyberAggAdo,tu fait chier,Montrée,Colère,word,chier,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,a part te branler tu sais faire quoi,Montrée,Dégoût,word,part,SitEmo
CyberAggAdo,a part te branler tu sais faire quoi,Montrée,Dégoût,word,branler,SitEmo
CyberAggAdo,a part te branler tu sais faire quoi,Montrée,Dégoût,word,sais,SitEmo
CyberAggAdo,nique toi,Montrée,Colère,word,nique,SitEmo
CyberAggAdo,!,Montrée,Colère,punctuation,!,SitEmo
CyberAggAdo,J'ai jamais rien demander à personne moi !,Montrée,Colère,word,j'ai,SitEmo
CyberAggAdo,J'ai jamais rien demander à personne moi !,Montrée,Colère,word,demander,SitEmo
CyberAggAdo,J'ai jamais rien demander à personne moi !,Montrée,Colère,punctuation,',SitEmo
CyberAggAdo,J'ai jamais rien demander à personne moi !,Montrée,Colère,punctuation,!,SitEmo
CyberAggAdo,baise ta mere,Montrée,Colère,word,baise,SitEmo
CyberAggAdo,baise ta mere,Montrée,Colère,word,mere,SitEmo
CyberAggAdo,mais les gars pk vous voulez pas arrêter ?,Montrée,Colère,word,gars,SitEmo
CyberAggAdo,mais les gars pk vous voulez pas arrêter ?,Montrée,Colère,word,pk,SitEmo
CyberAggAdo,mais les gars pk vous voulez pas arrêter ?,Montrée,Colère,word,arrêter,SitEmo
CyberAggAdo,mais les gars pk vous voulez pas arrêter ?,Montrée,Colère,punctuation,?,SitEmo
CyberAggAdo,drôle,Désignée,Joie,word,drôle,SitEmo
CyberAggAdo,il a que ce qu'il mérite,Suggérée,Colère,word,qu'il,SitEmo
CyberAggAdo,il a que ce qu'il mérite,Suggérée,Colère,word,mérite,SitEmo
CyberAggAdo,il a que ce qu'il mérite,Suggérée,Colère,punctuation,',SitEmo
CyberAggAdo,putain,Montrée,Colère,word,putain,SitEmo
CyberAggAdo,je t'ai rien fait,Suggérée,Tristesse,word,t'ai,SitEmo
CyberAggAdo,je t'ai rien fait,Suggérée,Tristesse,punctuation,',SitEmo
CyberAggAdo,!,Montrée,Colère,punctuation,!,SitEmo
CyberAggAdo,bloque,Comportementale,Colère,word,bloque,SitEmo
CyberAggAdo,la honte,Désignée,Embarras,word,honte,SitEmo
CyberAggAdo,pk la violence ca sert a quoi,Montrée,Colère,word,pk,SitEmo
CyberAggAdo,pk la violence ca sert a quoi,Montrée,Colère,word,violence,SitEmo
CyberAggAdo,pk la violence ca sert a quoi,Montrée,Colère,word,ca,SitEmo
CyberAggAdo,pk la violence ca sert a quoi,Montrée,Colère,word,sert,SitEmo
CyberAggAdo,et tu va faire quoi pierre,Montrée,Colère,word,pierre,SitEmo
CyberAggAdo,menacer,Comportementale,Colère,word,menacer,SitEmo
CyberAggAdo,nique ta mère,Montrée,Colère,word,nique,SitEmo
CyberAggAdo,nique ta mère,Montrée,Colère,word,mère,SitEmo
CyberAggAdo,calme toi,Comportementale,Colère,word,calme,SitEmo
CyberAggAdo,Mais il vous faut quoi pour vous faire comprendre que j'ai pas choisi d'être comme ça !,Montrée,Colère,word,faut,SitEmo
CyberAggAdo,Mais il vous faut quoi pour vous faire comprendre que j'ai pas choisi d'être comme ça !,Montrée,Colère,word,comprendre,SitEmo
CyberAggAdo,Mais il vous faut quoi pour vous faire comprendre que j'ai pas choisi d'être comme ça !,Montrée,Colère,word,j'ai,SitEmo
CyberAggAdo,Mais il vous faut quoi pour vous faire comprendre que j'ai pas choisi d'être comme ça !,Montrée,Colère,word,choisi,SitEmo
CyberAggAdo,Mais il vous faut quoi pour vous faire comprendre que j'ai pas choisi d'être comme ça !,Montrée,Colère,word,d'être,SitEmo
CyberAggAdo,Mais il vous faut quoi pour vous faire comprendre que j'ai pas choisi d'être comme ça !,Montrée,Colère,punctuation,',SitEmo
CyberAggAdo,Mais il vous faut quoi pour vous faire comprendre que j'ai pas choisi d'être comme ça !,Montrée,Colère,punctuation,',SitEmo
CyberAggAdo,Mais il vous faut quoi pour vous faire comprendre que j'ai pas choisi d'être comme ça !,Montrée,Colère,punctuation,!,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,degeulasse,Désignée,Dégoût,word,degeulasse,SitEmo
CyberAggAdo,on est tous beau a notre maniere,Suggérée,Joie,word,beau,SitEmo
CyberAggAdo,on est tous beau a notre maniere,Suggérée,Joie,word,maniere,SitEmo
CyberAggAdo,alors Julien on se calme,Montrée,Colère,word,julien,SitEmo
CyberAggAdo,alors Julien on se calme,Montrée,Colère,word,calme,SitEmo
CyberAggAdo,chiebn,Montrée,Colère,word,chiebn,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,à pas respecter le ramadan,Suggérée,Colère,word,respecter,SitEmo
CyberAggAdo,à pas respecter le ramadan,Suggérée,Dégoût,word,respecter,SitEmo
CyberAggAdo,à pas respecter le ramadan,Suggérée,Colère,word,ramadan,SitEmo
CyberAggAdo,à pas respecter le ramadan,Suggérée,Dégoût,word,ramadan,SitEmo
CyberAggAdo,juste pour son gros ventre,Montrée,Dégoût,word,juste,SitEmo
CyberAggAdo,juste pour son gros ventre,Montrée,Dégoût,word,gros,SitEmo
CyberAggAdo,juste pour son gros ventre,Montrée,Dégoût,word,ventre,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,jaloux,Désignée,Jalousie,word,jaloux,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,vos gueules tous,Montrée,Colère,word,gueules,SitEmo
CyberAggAdo,MAis je suis même pas muslim frr !,Montrée,Colère,word,muslim,SitEmo
CyberAggAdo,MAis je suis même pas muslim frr !,Montrée,Colère,word,frr,SitEmo
CyberAggAdo,MAis je suis même pas muslim frr !,Montrée,Colère,punctuation,!,SitEmo
CyberAggAdo,tema sa gueule,Montrée,Colère,word,tema,SitEmo
CyberAggAdo,tema sa gueule,Montrée,Dégoût,word,tema,SitEmo
CyberAggAdo,tema sa gueule,Montrée,Colère,word,gueule,SitEmo
CyberAggAdo,tema sa gueule,Montrée,Dégoût,word,gueule,SitEmo
CyberAggAdo,T'es arriéré ou quoi !,Montrée,Colère,word,t'es,SitEmo
CyberAggAdo,T'es arriéré ou quoi !,Montrée,Colère,word,arriéré,SitEmo
CyberAggAdo,T'es arriéré ou quoi !,Montrée,Colère,punctuation,',SitEmo
CyberAggAdo,T'es arriéré ou quoi !,Montrée,Colère,punctuation,!,SitEmo
CyberAggAdo,tjrs nous les muslim persecute on seras les juifs de demain ici !,Suggérée,Colère,word,tjrs,SitEmo
CyberAggAdo,tjrs nous les muslim persecute on seras les juifs de demain ici !,Suggérée,Colère,word,muslim,SitEmo
CyberAggAdo,tjrs nous les muslim persecute on seras les juifs de demain ici !,Suggérée,Colère,word,persecute,SitEmo
CyberAggAdo,tjrs nous les muslim persecute on seras les juifs de demain ici !,Suggérée,Colère,word,seras,SitEmo
CyberAggAdo,tjrs nous les muslim persecute on seras les juifs de demain ici !,Suggérée,Colère,word,juifs,SitEmo
CyberAggAdo,tjrs nous les muslim persecute on seras les juifs de demain ici !,Suggérée,Colère,word,demain,SitEmo
CyberAggAdo,tjrs nous les muslim persecute on seras les juifs de demain ici !,Suggérée,Colère,punctuation,!,SitEmo
CyberAggAdo,!,Montrée,Colère,punctuation,!,SitEmo
CyberAggAdo,q'un qinge supplement con,Montrée,Colère,word,q'un,SitEmo
CyberAggAdo,q'un qinge supplement con,Montrée,Colère,word,qinge,SitEmo
CyberAggAdo,q'un qinge supplement con,Montrée,Colère,word,supplement,SitEmo
CyberAggAdo,q'un qinge supplement con,Montrée,Colère,word,con,SitEmo
CyberAggAdo,q'un qinge supplement con,Montrée,Colère,punctuation,',SitEmo
CyberAggAdo,je le baise sa mère,Montrée,Colère,word,baise,SitEmo
CyberAggAdo,je le baise sa mère,Montrée,Colère,word,mère,SitEmo
CyberAggAdo,stop stop stop,Montrée,Colère,word,stop,SitEmo
CyberAggAdo,stop stop stop,Montrée,Colère,word,stop,SitEmo
CyberAggAdo,stop stop stop,Montrée,Colère,word,stop,SitEmo
CyberAggAdo,ferme ta gueule,Montrée,Colère,word,ferme,SitEmo
CyberAggAdo,ferme ta gueule,Montrée,Colère,word,gueule,SitEmo
CyberAggAdo,c eu qui casse les couilles,Montrée,Colère,word,casse,SitEmo
CyberAggAdo,c eu qui casse les couilles,Montrée,Colère,word,couilles,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,gros porc,Montrée,Dégoût,word,gros,SitEmo
CyberAggAdo,gros porc,Montrée,Dégoût,word,porc,SitEmo
CyberAggAdo,se rebelle,Comportementale,Colère,word,rebelle,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,tu ferme ta gueule,Montrée,Colère,word,ferme,SitEmo
CyberAggAdo,tu ferme ta gueule,Montrée,Colère,word,gueule,SitEmo
CyberAggAdo,se moquer,Comportementale,Dégoût,word,moquer,SitEmo
CyberAggAdo,le premier qui parle il baise sa mere,Montrée,Colère,word,premier,SitEmo
CyberAggAdo,le premier qui parle il baise sa mere,Montrée,Colère,word,parle,SitEmo
CyberAggAdo,le premier qui parle il baise sa mere,Montrée,Colère,word,baise,SitEmo
CyberAggAdo,le premier qui parle il baise sa mere,Montrée,Colère,word,mere,SitEmo
CyberAggAdo,sale clochard,Montrée,Dégoût,word,sale,SitEmo
CyberAggAdo,sale clochard,Montrée,Dégoût,word,clochard,SitEmo
CyberAggAdo,tu pollue l air,Montrée,Dégoût,word,pollue,SitEmo
CyberAggAdo,tu pollue l air,Montrée,Dégoût,word,air,SitEmo
CyberAggAdo,nique ta mere fdp,Montrée,Colère,word,nique,SitEmo
CyberAggAdo,nique ta mere fdp,Montrée,Colère,word,mere,SitEmo
CyberAggAdo,nique ta mere fdp,Montrée,Colère,word,fdp,SitEmo
CyberAggAdo,"il pu, il pète, il polue la planète",Montrée,Dégoût,word,pu,SitEmo
CyberAggAdo,"il pu, il pète, il polue la planète",Montrée,Dégoût,word,pète,SitEmo
CyberAggAdo,"il pu, il pète, il polue la planète",Montrée,Dégoût,word,polue,SitEmo
CyberAggAdo,"il pu, il pète, il polue la planète",Montrée,Dégoût,word,planète,SitEmo
CyberAggAdo,"il pu, il pète, il polue la planète",Montrée,Dégoût,punctuation,",",SitEmo
CyberAggAdo,"il pu, il pète, il polue la planète",Montrée,Dégoût,punctuation,",",SitEmo
CyberAggAdo,SI TES MUSLIM EXPLOSEEEEEE,Montrée,Colère,word,muslim,SitEmo
CyberAggAdo,SI TES MUSLIM EXPLOSEEEEEE,Montrée,Colère,word,exploseeeeee,SitEmo
CyberAggAdo,t'es pas foutu de voir,Montrée,Colère,word,t'es,SitEmo
CyberAggAdo,t'es pas foutu de voir,Montrée,Colère,word,foutu,SitEmo
CyberAggAdo,t'es pas foutu de voir,Montrée,Colère,word,voir,SitEmo
CyberAggAdo,t'es pas foutu de voir,Montrée,Colère,punctuation,',SitEmo
CyberAggAdo,bande de mongol,Montrée,Colère,word,bande,SitEmo
CyberAggAdo,bande de mongol,Montrée,Colère,word,mongol,SitEmo
CyberAggAdo,pierre tu veux le mettre dans ton lit paul ou quoi ?,Montrée,Colère,word,pierre,SitEmo
CyberAggAdo,pierre tu veux le mettre dans ton lit paul ou quoi ?,Montrée,Colère,word,mettre,SitEmo
CyberAggAdo,pierre tu veux le mettre dans ton lit paul ou quoi ?,Montrée,Colère,word,lit,SitEmo
CyberAggAdo,pierre tu veux le mettre dans ton lit paul ou quoi ?,Montrée,Colère,word,paul,SitEmo
CyberAggAdo,pierre tu veux le mettre dans ton lit paul ou quoi ?,Montrée,Colère,punctuation,?,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,bien dit julien:'),Montrée,Joie,word,julien,SitEmo
CyberAggAdo,bien dit julien:'),Montrée,Joie,punctuation,:,SitEmo
CyberAggAdo,bien dit julien:'),Montrée,Joie,punctuation,',SitEmo
CyberAggAdo,bien dit julien:'),Montrée,Joie,punctuation,),SitEmo
CyberAggAdo,homophooooooobe,Montrée,Colère,word,homophooooooobe,SitEmo
CyberAggAdo,t'es obése,Montrée,Dégoût,word,t'es,SitEmo
CyberAggAdo,t'es obése,Montrée,Dégoût,word,obése,SitEmo
CyberAggAdo,t'es obése,Montrée,Dégoût,punctuation,',SitEmo
CyberAggAdo,c'est des cons,Montrée,Colère,word,c'est,SitEmo
CyberAggAdo,c'est des cons,Montrée,Colère,word,cons,SitEmo
CyberAggAdo,c'est des cons,Montrée,Colère,punctuation,',SitEmo
CyberAggAdo,tu te sentirais mieux,Désignée,Joie,word,sentirais,SitEmo
CyberAggAdo,tu te sentirais mieux,Désignée,Joie,word,mieux,SitEmo
CyberAggAdo,t pas drole,Montrée,Colère,word,drole,SitEmo
CyberAggAdo,drole,Désignée,Joie,word,drole,SitEmo
CyberAggAdo,casse pas la tete,Montrée,Colère,word,casse,SitEmo
CyberAggAdo,casse pas la tete,Montrée,Colère,word,tete,SitEmo
CyberAggAdo,bouffon,Montrée,Colère,word,bouffon,SitEmo
CyberAggAdo,pd,Montrée,Colère,word,pd,SitEmo
CyberAggAdo,desole,Désignée,Culpabilité,word,desole,SitEmo
CyberAggAdo,gros lard,Montrée,Colère,word,gros,SitEmo
CyberAggAdo,gros lard,Montrée,Dégoût,word,gros,SitEmo
CyberAggAdo,gros lard,Montrée,Colère,word,lard,SitEmo
CyberAggAdo,gros lard,Montrée,Dégoût,word,lard,SitEmo
CyberAggAdo,et tu le resteras a vie,Montrée,Colère,word,resteras,SitEmo
CyberAggAdo,et tu le resteras a vie,Montrée,Colère,word,vie,SitEmo
CyberAggAdo,il a cru il etait tibo inshape ou quoi,Montrée,Colère,word,cru,SitEmo
CyberAggAdo,il a cru il etait tibo inshape ou quoi,Montrée,Colère,word,etait,SitEmo
CyberAggAdo,il a cru il etait tibo inshape ou quoi,Montrée,Colère,word,tibo,SitEmo
CyberAggAdo,il a cru il etait tibo inshape ou quoi,Montrée,Colère,word,inshape,SitEmo
CyberAggAdo,ta mere une pute et elle le restera à vie,Montrée,Colère,word,mere,SitEmo
CyberAggAdo,ta mere une pute et elle le restera à vie,Montrée,Colère,word,pute,SitEmo
CyberAggAdo,ta mere une pute et elle le restera à vie,Montrée,Colère,word,restera,SitEmo
CyberAggAdo,ta mere une pute et elle le restera à vie,Montrée,Colère,word,vie,SitEmo
CyberAggAdo,gros con,Montrée,Dégoût,word,gros,SitEmo
CyberAggAdo,gros con,Montrée,Dégoût,word,con,SitEmo
CyberAggAdo,popopoooo,Montrée,Joie,word,popopoooo,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,sale merde,Montrée,Colère,word,sale,SitEmo
CyberAggAdo,sale merde,Montrée,Dégoût,word,sale,SitEmo
CyberAggAdo,sale merde,Montrée,Colère,word,merde,SitEmo
CyberAggAdo,sale merde,Montrée,Dégoût,word,merde,SitEmo
CyberAggAdo,sale gros,Montrée,Dégoût,word,sale,SitEmo
CyberAggAdo,sale gros,Montrée,Colère,word,sale,SitEmo
CyberAggAdo,sale gros,Montrée,Dégoût,word,gros,SitEmo
CyberAggAdo,sale gros,Montrée,Colère,word,gros,SitEmo
CyberAggAdo,ta mere et ta soeur me kiffe,Montrée,Colère,word,mere,SitEmo
CyberAggAdo,ta mere et ta soeur me kiffe,Montrée,Colère,word,soeur,SitEmo
CyberAggAdo,ta mere et ta soeur me kiffe,Montrée,Colère,word,kiffe,SitEmo
CyberAggAdo,pd,Montrée,Colère,word,pd,SitEmo
CyberAggAdo,mais arrete avec cette violence,Montrée,Colère,word,arrete,SitEmo
CyberAggAdo,mais arrete avec cette violence,Montrée,Colère,word,violence,SitEmo
CyberAggAdo,STOPPPP,Montrée,Colère,word,stopppp,SitEmo
CyberAggAdo,je m'excuse,Comportementale,Culpabilité,word,m'excuse,SitEmo
CyberAggAdo,je m'excuse,Comportementale,Culpabilité,punctuation,',SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,word,pousser,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,word,pousser,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,word,neuronnes,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,word,neuronnes,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,word,julien,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,word,julien,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,word,sérieux,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,word,sérieux,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,word,capable,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,word,capable,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,word,voir,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,word,voir,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,word,comportez,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,word,comportez,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,word,merde,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,word,merde,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,punctuation,.,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,punctuation,.,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Colère,punctuation,.,SitEmo
CyberAggAdo,te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,Montrée,Dégoût,punctuation,.,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,word,d'avoir,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,word,pensé,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,word,qu'un,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,word,jour,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,word,paul,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,word,ppourrait,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,word,arreter,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,word,d'être,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,word,énorme,SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,punctuation,',SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,punctuation,',SitEmo
CyberAggAdo,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,Montrée,Dégoût,punctuation,',SitEmo
CyberAggAdo,arrête de bouffer du gras,Montrée,Dégoût,word,arrête,SitEmo
CyberAggAdo,arrête de bouffer du gras,Montrée,Dégoût,word,bouffer,SitEmo
CyberAggAdo,arrête de bouffer du gras,Montrée,Dégoût,word,gras,SitEmo
CyberAggAdo,pardon,Désignée,Culpabilité,word,pardon,SitEmo
CyberAggAdo,merci,Désignée,Joie,word,merci,SitEmo
CyberAggAdo,tg,Montrée,Colère,word,tg,SitEmo
CyberAggAdo,Supprimes la vidéo Julien !,Montrée,Colère,word,supprimes,SitEmo
