marker_value,marker_type,Admiration,Colère,Culpabilité,Dégoût,Embarras,Fierté,Jalousie,Joie,Peur,Surprise,Tristesse,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
déchirer,lemma,0,2,0,0,0,0,0,0,2,0,0,4,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29
horrible,word,0,0,0,0,0,0,0,0,6,0,6,12,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
humeur,lemma,0,2,0,0,0,0,0,2,0,0,0,4,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29
enfermés,word,0,0,0,0,0,0,0,0,2,0,2,4,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
réaliser,lemma,0,0,0,0,0,0,0,2,0,2,0,4,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29
rétorque,word,0,2,0,0,0,2,0,0,0,0,0,4,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
insuffisant,lemma,0,2,0,0,0,0,0,0,0,0,2,4,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
vexé,word,0,0,0,0,2,0,0,0,0,0,2,4,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,1.00,0.29
deuxième,word,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
vexe,word,0,2,0,0,0,0,0,0,0,0,2,4,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
enfant,lemma,0,0,0,0,0,0,0,4,4,0,0,8,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29
dormir,lemma,0,0,0,0,0,0,0,0,4,0,4,8,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
discrimination,lemma,0,2,0,0,0,0,0,0,0,0,2,4,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
vexe,lemma,0,2,0,0,0,0,0,0,0,0,2,4,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
gagne,word,0,0,0,0,0,3,0,3,0,0,0,6,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
frustrant,word,0,2,0,0,0,0,0,0,0,0,2,4,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
pote,lemma,0,2,0,0,0,0,0,0,0,0,2,4,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
point,lemma,0,0,0,0,0,0,0,0,0,2,2,4,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
point,word,0,0,0,0,0,0,0,0,0,2,2,4,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
piles,word,0,0,0,0,0,0,0,0,4,0,4,8,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
frustrant,lemma,0,2,0,0,0,0,0,0,0,0,2,4,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
deuxième,lemma,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
voulaient,word,0,2,0,0,0,0,0,0,0,0,2,4,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
exceptionnel,word,2,0,0,0,0,0,0,0,0,2,0,4,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,1.00,0.29
nobel,word,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
négatives,word,0,0,0,0,2,0,0,0,0,0,2,4,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,1.00,0.29
gagnera,word,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
gouine,lemma,0,3,0,3,0,0,0,0,0,0,0,6,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29
gouine,word,0,3,0,3,0,0,0,0,0,0,0,6,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29
gloire,lemma,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
gloire,word,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
championne,word,0,0,0,0,0,4,0,4,0,0,0,8,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
emprisonné,word,0,0,0,0,0,0,0,0,2,0,2,4,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
d'or,word,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
réussit,word,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
eau,lemma,0,0,0,0,0,0,0,0,2,0,2,4,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
faute,lemma,0,3,3,0,0,0,0,0,0,0,0,6,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,1.00,0.29
gagnera,lemma,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
emprisonner,lemma,0,0,0,0,0,0,0,0,2,0,2,4,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
récompense,lemma,0,0,0,0,0,4,0,4,0,0,0,8,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
timidement,lemma,0,0,0,0,2,0,0,0,2,0,0,4,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,1.00,0.29
nobel,lemma,0,0,0,0,0,2,0,2,0,0,0,4,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
médaille,word,0,0,0,0,0,5,0,5,0,0,0,10,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
timidement,word,0,0,0,0,2,0,0,0,2,0,0,4,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,1.00,0.29
championne,lemma,0,0,0,0,0,4,0,4,0,0,0,8,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
récompense,word,0,0,0,0,0,5,0,5,0,0,0,10,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.29
déposer,lemma,0,2,0,0,0,0,0,0,0,0,2,4,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.29
hommage,lemma,16,0,0,0,0,0,0,0,0,0,17,33,0.00,0.00,0.00,0.00,0.00,0.52,0.48,0.00,0.00,0.00,0.00,1.00,0.29
hommage,word,15,0,0,0,0,0,0,0,0,0,16,31,0.00,0.00,0.00,0.00,0.00,0.52,0.48,0.00,0.00,0.00,0.00,1.00,0.29
bande,lemma,0,6,0,5,0,0,0,0,0,0,0,11,0.55,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.29
bande,word,0,6,0,5,0,0,0,0,0,0,0,11,0.55,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.29
merde,lemma,0,10,0,8,0,0,0,0,0,0,0,18,0.56,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.29
merde,word,0,9,0,7,0,0,0,0,0,0,0,16,0.56,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.29
arme,lemma,0,1,0,0,0,1,0,0,7,0,0,9,0.11,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.99,0.29
attaque,lemma,0,1,0,0,0,0,0,0,7,0,1,9,0.11,0.00,0.00,0.78,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.99,0.29
tirer,lemma,0,0,0,0,0,0,0,3,4,0,0,7,0.00,0.00,0.43,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.28
olympique,lemma,0,0,0,0,0,3,0,4,0,0,0,7,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.99,0.28
insulte,word,0,3,0,0,4,0,0,0,0,0,0,7,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.99,0.28
dormir,word,0,0,0,0,0,0,0,0,3,0,4,7,0.00,0.00,0.00,0.43,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.99,0.28
enfants,word,0,0,0,0,0,0,0,3,4,0,0,7,0.00,0.00,0.43,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.28
mourir,word,0,0,0,0,0,0,0,0,4,0,3,7,0.00,0.00,0.00,0.57,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.99,0.28
meilleure,word,0,0,0,0,0,3,0,4,0,0,0,7,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.99,0.28
laisse,word,0,3,0,0,0,0,0,0,0,0,2,5,0.60,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.97,0.28
malgré,word,0,0,0,0,0,0,0,0,0,2,3,5,0.00,0.00,0.00,0.00,0.40,0.60,0.00,0.00,0.00,0.00,0.00,0.97,0.28
puissant,lemma,2,0,0,0,0,0,0,0,3,0,0,5,0.00,0.00,0.00,0.60,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.97,0.28
excuse,lemma,0,0,3,0,2,0,0,0,0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.97,0.28
exclame,lemma,0,0,0,0,0,0,0,2,0,3,0,5,0.00,0.00,0.40,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
remporter,word,0,0,0,0,0,6,0,9,0,0,0,15,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.97,0.28
fêter,word,0,0,0,0,0,0,0,3,0,2,0,5,0.00,0.00,0.60,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
famine,word,0,0,0,0,0,0,0,0,3,0,2,5,0.00,0.00,0.00,0.60,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.97,0.28
punir,lemma,0,3,0,0,0,0,0,0,2,0,0,5,0.60,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
drôles,word,0,0,0,0,0,0,0,2,0,3,0,5,0.00,0.00,0.40,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
droit,word,0,2,0,0,0,0,0,3,0,0,0,5,0.40,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
anglais,lemma,0,2,0,0,0,0,0,0,0,0,3,5,0.40,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.97,0.28
choquant,lemma,0,3,0,0,0,0,0,0,0,2,0,5,0.60,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
négatif,lemma,0,0,0,0,2,0,0,0,0,0,3,5,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.40,0.00,0.00,0.97,0.28
pleurant,word,0,0,0,0,0,0,0,0,3,0,2,5,0.00,0.00,0.00,0.60,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.97,0.28
fêter,lemma,0,0,0,0,0,0,0,3,0,2,0,5,0.00,0.00,0.60,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
passe,word,0,0,0,0,0,0,0,0,3,2,0,5,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
rendre,word,2,0,0,0,0,0,0,0,0,0,3,5,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.00,0.00,0.97,0.28
faute,word,0,2,3,0,0,0,0,0,0,0,0,5,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.97,0.28
cacher,word,0,3,0,0,0,0,0,0,2,0,0,5,0.60,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
applaudir,lemma,3,0,0,0,0,0,0,2,0,0,0,5,0.00,0.00,0.40,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.97,0.28
applaudi,word,3,0,0,0,0,0,0,2,0,0,0,5,0.00,0.00,0.40,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.97,0.28
anglais,word,0,2,0,0,0,0,0,0,0,0,3,5,0.40,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.97,0.28
olympiques,word,0,0,0,0,0,2,0,3,0,0,0,5,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.97,0.28
tempête,lemma,0,0,0,0,0,0,0,0,3,0,2,5,0.00,0.00,0.00,0.60,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.97,0.28
mis,word,0,2,0,0,0,0,0,0,0,0,3,5,0.40,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.97,0.28
renvoyé,word,0,0,0,0,0,0,0,0,2,0,3,5,0.00,0.00,0.00,0.40,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.97,0.28
insulter,word,0,6,0,0,4,0,0,0,0,0,0,10,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.97,0.28
choqués,word,0,2,0,0,0,0,0,0,0,3,0,5,0.40,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
moment,word,0,2,0,0,0,0,0,3,0,0,0,5,0.40,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
choquant,word,0,3,0,0,0,0,0,0,0,2,0,5,0.60,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.28
honneur,word,2,0,0,0,0,3,0,0,0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.60,0.00,0.97,0.28
spectaculaire,lemma,5,0,0,0,0,0,0,0,0,3,0,8,0.00,0.00,0.00,0.00,0.38,0.00,0.62,0.00,0.00,0.00,0.00,0.95,0.28
traité,lemma,0,3,0,0,5,0,0,0,0,0,0,8,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.95,0.28
traité,word,0,3,0,0,5,0,0,0,0,0,0,8,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.95,0.28
cacher,lemma,0,3,0,0,0,0,0,0,5,0,0,8,0.38,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.28
spectaculaire,word,5,0,0,0,0,0,0,0,0,3,0,8,0.00,0.00,0.00,0.00,0.38,0.00,0.62,0.00,0.00,0.00,0.00,0.95,0.28
pleurer,lemma,0,0,0,0,0,0,0,2,5,0,25,32,0.00,0.00,0.06,0.16,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.95,0.27
bonne,word,0,0,0,0,0,1,0,11,0,0,2,14,0.00,0.00,0.79,0.00,0.00,0.14,0.00,0.00,0.00,0.07,0.00,0.95,0.27
assez,lemma,0,20,0,0,0,1,0,0,0,0,5,26,0.77,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.04,0.00,0.93,0.27
nouveau,lemma,0,0,0,0,0,0,0,8,0,1,1,10,0.00,0.00,0.80,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.92,0.27
étoile,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
émue,word,0,0,0,0,1,0,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.92,0.27
affaire,lemma,0,2,0,0,0,0,0,0,0,1,0,3,0.67,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
danser,word,0,0,0,0,1,0,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.92,0.27
difficulté,lemma,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
précipite,word,0,0,0,0,0,0,0,2,1,0,0,3,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
précipiter,lemma,0,0,0,0,0,0,0,2,1,0,0,3,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
préoccupations,word,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
préoccuper,lemma,0,2,0,0,0,0,0,0,1,0,0,3,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
puissants,word,1,0,0,0,0,0,0,0,2,0,0,3,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.92,0.27
pur,lemma,0,2,0,1,0,0,0,0,0,0,0,3,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
pure,word,0,2,0,1,0,0,0,0,0,0,0,3,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
fière,lemma,0,0,0,0,0,2,0,1,0,0,0,3,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.92,0.27
fières,word,0,0,0,0,0,2,0,1,0,0,0,3,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.92,0.27
consterner,lemma,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
consterné,word,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
jeu,lemma,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
jeune,lemma,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
jeux,word,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
joué,word,0,0,0,0,0,1,0,2,0,0,0,3,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
vidéo,lemma,0,2,0,0,1,0,0,0,0,0,0,3,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.92,0.27
vien,lemma,0,0,0,0,0,0,0,2,1,0,0,3,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
viens,word,0,0,0,0,0,0,0,2,1,0,0,3,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
violente,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
violente,word,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
demander,word,0,2,0,0,0,0,0,1,0,0,0,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
descendues,word,0,2,0,0,0,0,0,1,0,0,0,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
discriminations,word,0,1,0,0,0,0,0,0,0,0,2,3,0.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
insulté,lemma,0,2,0,0,4,0,0,0,0,0,0,6,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.92,0.27
insulté,word,0,2,0,0,4,0,0,0,0,0,0,6,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.92,0.27
insécurité,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
insécurité,word,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
connaître,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
crient,word,0,0,0,0,0,0,0,0,2,1,0,3,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
critiques,word,0,4,0,0,0,0,0,0,2,0,0,6,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
foutre,lemma,0,2,0,1,0,0,0,0,0,0,0,3,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
foutre,word,0,2,0,1,0,0,0,0,0,0,0,3,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
frappé,word,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
pollution,lemma,0,1,0,0,0,0,0,0,2,0,0,3,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
pute,lemma,0,10,0,5,0,0,0,0,0,0,0,15,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
pute,word,0,10,0,5,0,0,0,0,0,0,0,15,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
cu,lemma,0,1,0,2,0,0,0,0,0,0,0,3,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
cu,word,0,1,0,2,0,0,0,0,0,0,0,3,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
cul,lemma,0,2,0,1,0,0,0,0,0,0,0,3,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
lesbiennes,word,0,1,0,2,0,0,0,0,0,0,0,3,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
commettre,word,0,2,0,0,0,0,0,0,0,0,1,3,0.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
alvin,lemma,0,0,0,0,0,2,0,4,0,0,0,6,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
alvin,word,0,0,0,0,0,2,0,4,0,0,0,6,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.92,0.27
ami,lemma,0,0,0,0,0,0,0,4,0,0,2,6,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
cul,word,0,2,0,1,0,0,0,0,0,0,0,3,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
extraordinaire,lemma,1,0,0,0,0,0,0,0,0,2,0,3,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.92,0.27
facile,lemma,0,0,0,0,1,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.92,0.27
famine,lemma,0,0,0,0,0,0,0,0,4,0,2,6,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
quel,word,0,0,0,0,0,0,0,2,0,1,0,3,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
quelqu'un,word,0,0,0,0,0,0,0,0,2,0,1,3,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.92,0.27
question,lemma,0,2,0,0,0,0,0,0,1,0,0,3,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
question,word,0,2,0,0,0,0,0,0,1,0,0,3,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
raconter,lemma,0,2,0,0,0,0,0,1,0,0,0,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
rate,word,0,0,0,0,1,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.92,0.27
pied,lemma,0,0,0,0,0,0,0,1,2,0,0,3,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
plaire,lemma,0,2,0,0,0,0,0,4,0,0,0,6,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.27
maltraitance,lemma,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
maltraitées,word,0,0,0,0,0,0,0,0,1,0,2,3,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.92,0.27
