marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
l'occasion,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
impressionner,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
impressionné,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
impressionné,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
incroyables,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
injustice,lemma,0,0,0,12,12,0.00,0.00,0.00,1.00,-0.00,-0.00
injustice,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
injustices,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
inondations,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
inquiet,lemma,0,20,0,0,20,0.00,1.00,0.00,0.00,-0.00,-0.00
d'or,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
dangereuse,word,0,13,0,0,13,0.00,1.00,0.00,0.00,-0.00,-0.00
dangereuses,word,0,11,0,0,11,0.00,1.00,0.00,0.00,-0.00,-0.00
imposer,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
acclamer,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
accord,word,0,0,0,12,12,0.00,0.00,0.00,1.00,-0.00,-0.00
accusait,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
accusant,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
accuse,word,19,0,0,0,19,1.00,0.00,0.00,0.00,-0.00,-0.00
accusent,word,21,0,0,0,21,1.00,0.00,0.00,0.00,-0.00,-0.00
épidémie,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
état,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
étoile,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
étonnante,word,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
étonnement,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
admirer,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
icône,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
affrontements,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
affrontés,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
agresser,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
échec,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
échec,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
électricité,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
éliminer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
élire,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
élue,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
accident,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
héros,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
héros,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
affrontement,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
heureur,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
heureuse,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
heureuses,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
inégalité,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
inégalités,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
j'aimerais,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
jalou,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
jaloux,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
jeu,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
jeux,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
joué,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
joyeux,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
danse,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
julien,lemma,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
julien,word,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
cri,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
crient,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
cris,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
crise,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
crise,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
critiquent,word,10,0,0,0,10,1.00,0.00,0.00,0.00,-0.00,-0.00
critiquer,word,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
critiques,word,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
critiqué,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
critiquée,word,12,0,0,0,12,1.00,0.00,0.00,0.00,-0.00,-0.00
joyeux,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
danse,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
danseur,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
inquiet,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
inquiets,word,0,14,0,0,14,0.00,1.00,0.00,0.00,-0.00,-0.00
inquiètent,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
inquiétant,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
inquiétant,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
inquiétantes,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
inquiétude,lemma,0,11,0,0,11,0.00,1.00,0.00,0.00,-0.00,-0.00
inquiétude,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
inquiétudes,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
insiste,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
heure,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
insolite,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
critiqués,word,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
croisière,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
croisière,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
cul,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
cul,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
cyclones,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
inspirer,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
insuffisant,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
inédit,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
inédite,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
hein,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
hein,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
insister,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
fuite,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
fuite,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
furieux,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
petit,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
pierre,lemma,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
pierre,word,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
cause,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
cause,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
champ,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
champion,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
champion,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
championne,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
conséquences,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
champs,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
chassés,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
plaignent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
plaint,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
plaisant,lemma,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
plaisante,word,0,7,0,0,7,0.00,1.00,0.00,0.00,-0.00,-0.00
pleurant,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
pleure,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
pleuré,lemma,11,0,0,0,11,1.00,0.00,0.00,0.00,-0.00,-0.00
pleuré,word,11,0,0,0,11,1.00,0.00,0.00,0.00,-0.00,-0.00
pollution,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
pollution,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
championne,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
chienne,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
chier,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
chier,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
choc,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
choc,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
choquante,lemma,0,16,0,0,16,0.00,1.00,0.00,0.00,-0.00,-0.00
choquantes,word,0,14,0,0,14,0.00,1.00,0.00,0.00,-0.00,-0.00
choquée,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
choqués,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
perdrait,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
perdrait,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
perdre,lemma,0,0,0,16,16,0.00,0.00,0.00,1.00,-0.00,-0.00
fuient,word,17,0,0,0,17,1.00,0.00,0.00,0.00,-0.00,-0.00
perdu,word,0,0,0,12,12,0.00,0.00,0.00,1.00,-0.00,-0.00
persécuter,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
persécutés,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
foutre,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
foutre,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
frapper,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
frappé,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
frrrintek,lemma,0,0,10,0,10,0.00,0.00,1.00,0.00,-0.00,-0.00
frrrintek,word,0,0,10,0,10,0.00,0.00,1.00,0.00,-0.00,-0.00
ftg,lemma,0,0,11,0,11,0.00,0.00,1.00,0.00,-0.00,-0.00
ftg,word,0,0,11,0,11,0.00,0.00,1.00,0.00,-0.00,-0.00
fui,word,13,0,0,0,13,1.00,0.00,0.00,0.00,-0.00,-0.00
perdre,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
protester,word,18,0,0,0,18,1.00,0.00,0.00,0.00,-0.00,-0.00
protesté,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
protesté,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
précipite,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
précipiter,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
préférer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
préoccupation,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
préoccupations,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
préoccuper,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
puissant,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
puissante,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
bouche,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
durer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bouder,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
braconnage,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
braconnage,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
dégoûtant,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
dénonce,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
dénoncent,word,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
faux,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
fier,lemma,0,18,0,0,18,0.00,1.00,0.00,0.00,-0.00,-0.00
fier,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
fierté,lemma,0,7,0,0,7,0.00,1.00,0.00,0.00,-0.00,-0.00
filles,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
fière,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
bouche,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
déchirer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
déclarer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
décourage,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
décourage,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
fière,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
fières,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
forcer,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
forcés,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
formidable,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
carrément,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
carrément,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
catastrophe,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
protestent,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
catastrophes,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
porté,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
pote,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
pouvait,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
prestigieux,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
prestigieux,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
prison,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
prison,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
prix,lemma,0,0,0,20,20,0.00,0.00,0.00,1.00,-0.00,-0.00
prix,word,0,0,0,24,24,0.00,0.00,0.00,1.00,-0.00,-0.00
protestation,lemma,16,0,0,0,16,1.00,0.00,0.00,0.00,-0.00,-0.00
protestation,word,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
protestations,word,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
catastrophe,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
gagné,word,0,0,0,23,23,0.00,0.00,0.00,1.00,-0.00,-0.00
gouine,lemma,0,0,6,0,6,0.00,0.00,1.00,0.00,-0.00,-0.00
gouine,word,0,0,6,0,6,0.00,0.00,1.00,0.00,-0.00,-0.00
graisse,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
graisse,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
grogné,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
grogné,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
national,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
national,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
news,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
nique,lemma,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
nique,word,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
chienne,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
nobel,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
nom,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
nom,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
con,lemma,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
con,word,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
condition,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
conditions,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
connasse,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
normal,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
normal,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
nouveau,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
nuage,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
nobel,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
content,lemma,0,30,0,0,30,0.00,1.00,0.00,0.00,-0.00,-0.00
content,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
contente,word,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
contents,word,0,16,0,0,16,0.00,1.00,0.00,0.00,-0.00,-0.00
contester,lemma,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
mortes,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
mouvement,lemma,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
mouvement,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
mystérieux,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mystérieux,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mère,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
mère,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
n'ose,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mécontentement,lemma,0,18,0,0,18,0.00,1.00,0.00,0.00,-0.00,-0.00
mécontentement,word,0,15,0,0,15,0.00,1.00,0.00,0.00,-0.00,-0.00
mécontentements,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
mécontents,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
médaille,lemma,0,0,0,16,16,0.00,0.00,0.00,1.00,-0.00,-0.00
médaille,word,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
médailles,word,0,0,0,20,20,0.00,0.00,0.00,1.00,-0.00,-0.00
méfiance,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
méfiance,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
méfier,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
méfier,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
mérite,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mécontent,lemma,0,9,0,0,9,0.00,1.00,0.00,0.00,-0.00,-0.00
discriminations,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
discriminer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
discriminer,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
disparaître,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
disparu,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
disputent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
disputer,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
doué,lemma,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
douée,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
furieux,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
fâché,lemma,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
fâchés,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
nuage,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
gagner,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
commettre,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
commettre,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
papa,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
partager,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
partager,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
partout,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
partout,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
party,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
party,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
passer,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
pauvres,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
gagnent,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
nul,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
négatif,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
négatives,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
obliger,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
obtenu,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
occasion,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
oeil,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
offert,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
offrir,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
oh,lemma,0,0,18,0,18,0.00,0.00,1.00,0.00,-0.00,-0.00
oh,word,0,0,18,0,18,0.00,0.00,1.00,0.00,-0.00,-0.00
olympique,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
cible,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
opposent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
opposer,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
organiser,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
osent,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
osent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
oublier,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
oublier,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
ours,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
ours,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
paniqué,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
paniqué,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
papa,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
cible,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
olympiques,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
