marker_value,marker_type,Colere,Degout,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilite,Embarras,Fierte,Jalousie,total_count,P(Colere),P(Degout),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilite),P(Embarras),P(Fierte),P(Jalousie),entropy,normalized_entropy
quel,lemma,2.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,13.0,0.15384615384615385,0.0,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,2.4996981431844145,0.7225748096067496
grande,word,3.0,0.0,10.0,2.0,7.0,1.0,3.0,0.0,0.0,7.0,0.0,33.0,0.09090909090909091,0.0,0.30303030303030304,0.06060606060606061,0.21212121212121213,0.030303030303030304,0.09090909090909091,0.0,0.0,0.21212121212121213,0.0,2.4979691235400585,0.7220750108435535
que,lemma,43.0,0.0,18.0,44.0,29.0,12.0,4.0,0.0,1.0,7.0,0.0,158.0,0.2721518987341772,0.0,0.11392405063291139,0.27848101265822783,0.18354430379746836,0.0759493670886076,0.02531645569620253,0.0,0.006329113924050633,0.04430379746835443,0.0,2.4926699315951435,0.7205432008443715
c'est,word,3.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,17.0,0.17647058823529413,0.0,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.17647058823529413,0.0,2.4922031072054134,0.7204082583332333
toi,lemma,17.0,0.0,6.0,5.0,11.0,5.0,1.0,0.0,0.0,5.0,0.0,50.0,0.34,0.0,0.12,0.1,0.22,0.1,0.02,0.0,0.0,0.1,0.0,2.486269939096656,0.7186931881243604
as,word,3.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,2.481714572986073,0.7173763920107904
jouer,lemma,1.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,11.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.0,2.4817145729860726,0.7173763920107903
ans,word,4.0,0.0,2.0,4.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,24.0,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.375,0.08333333333333333,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,2.479573958513622,0.7167576156600978
an,lemma,4.0,0.0,2.0,4.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,24.0,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.375,0.08333333333333333,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,2.479573958513622,0.7167576156600978
que,word,43.0,0.0,17.0,44.0,27.0,12.0,4.0,0.0,1.0,6.0,0.0,154.0,0.2792207792207792,0.0,0.11038961038961038,0.2857142857142857,0.17532467532467533,0.07792207792207792,0.025974025974025976,0.0,0.006493506493506494,0.03896103896103896,0.0,2.474951920273593,0.7154215469790092
le,lemma,767.0,20.0,323.0,569.0,136.0,218.0,45.0,3.0,40.0,63.0,1.0,2185.0,0.3510297482837529,0.009153318077803204,0.14782608695652175,0.26041189931350117,0.06224256292906179,0.09977116704805492,0.020594965675057208,0.0013729977116704805,0.018306636155606407,0.028832951945080093,0.0004576659038901602,2.473125862129158,0.7148936977986416
aussi,word,6.0,1.0,2.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,29.0,0.20689655172413793,0.034482758620689655,0.06896551724137931,0.2413793103448276,0.27586206896551724,0.13793103448275862,0.034482758620689655,0.0,0.0,0.0,0.0,2.4731099793092906,0.7148891066340753
aussi,lemma,6.0,1.0,2.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,29.0,0.20689655172413793,0.034482758620689655,0.06896551724137931,0.2413793103448276,0.27586206896551724,0.13793103448275862,0.034482758620689655,0.0,0.0,0.0,0.0,2.4731099793092906,0.7148891066340753
tête,word,1.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,13.0,0.07692307692307693,0.0,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.0,2.4696704873718613,0.7138948704945606
rien,word,7.0,0.0,1.0,5.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,23.0,0.30434782608695654,0.0,0.043478260869565216,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,2.4687304374117938,0.7136231351161235
rien,lemma,7.0,0.0,1.0,5.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,23.0,0.30434782608695654,0.0,0.043478260869565216,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,2.4687304374117938,0.7136231351161235
ce,lemma,87.0,0.0,25.0,37.0,18.0,21.0,10.0,3.0,2.0,5.0,0.0,208.0,0.4182692307692308,0.0,0.1201923076923077,0.1778846153846154,0.08653846153846154,0.10096153846153846,0.04807692307692308,0.014423076923076924,0.009615384615384616,0.02403846153846154,0.0,2.46840419775038,0.7135288307050589
savoir,lemma,4.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,14.0,0.2857142857142857,0.0,0.07142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,2.467720100474499,0.7133310822448218
mais,word,7.0,0.0,2.0,5.0,7.0,6.0,0.0,0.0,0.0,3.0,0.0,30.0,0.23333333333333334,0.0,0.06666666666666667,0.16666666666666666,0.23333333333333334,0.2,0.0,0.0,0.0,0.1,0.0,2.4676481992840626,0.7133102981396963
mais,lemma,7.0,0.0,2.0,5.0,7.0,6.0,0.0,0.0,0.0,3.0,0.0,30.0,0.23333333333333334,0.0,0.06666666666666667,0.16666666666666666,0.23333333333333334,0.2,0.0,0.0,0.0,0.1,0.0,2.4676481992840626,0.7133102981396963
venir,lemma,3.0,0.0,6.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,22.0,0.13636363636363635,0.0,0.2727272727272727,0.3181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,2.4632431204148593,0.7120369447814534
dans,lemma,44.0,0.0,26.0,60.0,14.0,25.0,3.0,1.0,2.0,4.0,0.0,179.0,0.24581005586592178,0.0,0.1452513966480447,0.33519553072625696,0.0782122905027933,0.13966480446927373,0.01675977653631285,0.00558659217877095,0.0111731843575419,0.0223463687150838,0.0,2.450329068976219,0.7083039467452826
dans,word,44.0,0.0,26.0,60.0,14.0,25.0,3.0,1.0,2.0,4.0,0.0,179.0,0.24581005586592178,0.0,0.1452513966480447,0.33519553072625696,0.0782122905027933,0.13966480446927373,0.01675977653631285,0.00558659217877095,0.0111731843575419,0.0223463687150838,0.0,2.450329068976219,0.7083039467452826
seul,lemma,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,10.0,0.3,0.0,0.0,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,2.4464393446710155,0.7071795642645745
tu,word,9.0,0.0,4.0,4.0,10.0,1.0,1.0,0.0,0.0,4.0,0.0,33.0,0.2727272727272727,0.0,0.12121212121212122,0.12121212121212122,0.30303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.12121212121212122,0.0,2.445951514453774,0.7070385497075549
d,word,135.0,4.0,47.0,88.0,27.0,24.0,8.0,1.0,8.0,8.0,0.0,350.0,0.38571428571428573,0.011428571428571429,0.13428571428571429,0.25142857142857145,0.07714285714285714,0.06857142857142857,0.022857142857142857,0.002857142857142857,0.022857142857142857,0.022857142857142857,0.0,2.4418201785565725,0.7058443258139695
homme,word,5.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0,0.38461538461538464,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,2.4416298737872246,0.7057893153988706
noir,lemma,9.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,22.0,0.4090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,2.435371390774533,0.7039802080937934
mon,word,2.0,0.0,3.0,6.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,20.0,0.1,0.0,0.15,0.3,0.05,0.3,0.0,0.0,0.05,0.05,0.0,2.4332062193464954,0.7033543331909993
quand,lemma,3.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,16.0,0.1875,0.0,0.125,0.0625,0.1875,0.3125,0.0,0.0,0.0,0.125,0.0,2.4300365325772653,0.7024380882355696
quand,word,3.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,16.0,0.1875,0.0,0.125,0.0625,0.1875,0.3125,0.0,0.0,0.0,0.125,0.0,2.4300365325772653,0.7024380882355696
faire,lemma,58.0,2.0,32.0,42.0,15.0,38.0,0.0,0.0,1.0,3.0,1.0,192.0,0.3020833333333333,0.010416666666666666,0.16666666666666666,0.21875,0.078125,0.19791666666666666,0.0,0.0,0.005208333333333333,0.015625,0.005208333333333333,2.423401451652122,0.700520119720338
encore,word,3.0,0.0,3.0,9.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,22.0,0.13636363636363635,0.0,0.13636363636363635,0.4090909090909091,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,2.423341276843151,0.700502725299634
encore,lemma,3.0,0.0,3.0,9.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,22.0,0.13636363636363635,0.0,0.13636363636363635,0.4090909090909091,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,2.423341276843151,0.700502725299634
toute,word,3.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.2,0.06666666666666667,0.2,0.2,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,2.4225797618424916,0.7002825980982299
beaucoup,lemma,18.0,0.0,10.0,14.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,54.0,0.3333333333333333,0.0,0.18518518518518517,0.25925925925925924,0.05555555555555555,0.09259259259259259,0.037037037037037035,0.0,0.018518518518518517,0.018518518518518517,0.0,2.422564764010839,0.7002782627526282
beaucoup,word,18.0,0.0,10.0,14.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,54.0,0.3333333333333333,0.0,0.18518518518518517,0.25925925925925924,0.05555555555555555,0.09259259259259259,0.037037037037037035,0.0,0.018518518518518517,0.018518518518518517,0.0,2.422564764010839,0.7002782627526282
coup,lemma,5.0,0.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,23.0,0.21739130434782608,0.0,0.13043478260869565,0.34782608695652173,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,2.420756391857001,0.6997555259700609
montrer,lemma,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,9.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,2.4193819456463714,0.6993582219149019
ce,word,41.0,0.0,9.0,12.0,12.0,13.0,3.0,1.0,1.0,2.0,0.0,94.0,0.43617021276595747,0.0,0.09574468085106383,0.1276595744680851,0.1276595744680851,0.13829787234042554,0.031914893617021274,0.010638297872340425,0.010638297872340425,0.02127659574468085,0.0,2.4153477765964917,0.6981920855391615
autre,lemma,14.0,1.0,7.0,18.0,4.0,7.0,0.0,0.0,3.0,0.0,0.0,54.0,0.25925925925925924,0.018518518518518517,0.12962962962962962,0.3333333333333333,0.07407407407407407,0.12962962962962962,0.0,0.0,0.05555555555555555,0.0,0.0,2.4137861068720237,0.6977406617514922
coup,word,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.2727272727272727,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,2.413088436425758,0.6975389897651153
avais,word,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,13.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.3076923076923077,0.07692307692307693,0.0,0.23076923076923078,0.15384615384615385,0.0,2.4116022179746714,0.6971093762866816
petit,lemma,4.0,0.0,15.0,5.0,4.0,7.0,0.0,0.0,2.0,1.0,0.0,38.0,0.10526315789473684,0.0,0.39473684210526316,0.13157894736842105,0.10526315789473684,0.18421052631578946,0.0,0.0,0.05263157894736842,0.02631578947368421,0.0,2.4093884644181163,0.6964694579993453
s,word,54.0,2.0,54.0,69.0,18.0,16.0,3.0,0.0,5.0,2.0,0.0,223.0,0.242152466367713,0.008968609865470852,0.242152466367713,0.3094170403587444,0.08071748878923767,0.07174887892376682,0.013452914798206279,0.0,0.02242152466367713,0.008968609865470852,0.0,2.4087957934005284,0.6962981376545826
deux,lemma,4.0,0.0,6.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,0.18181818181818182,0.0,0.2727272727272727,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,2.4085490968753085,0.6962268263663667
deux,word,4.0,0.0,6.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,0.18181818181818182,0.0,0.2727272727272727,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,2.4085490968753085,0.6962268263663667
aimer,lemma,4.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,16.0,0.25,0.125,0.0625,0.0,0.0625,0.375,0.0,0.0,0.0625,0.0625,0.0,2.4056390622295662,0.6953856377069162
seul,word,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,0.375,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.0,2.4056390622295662,0.6953856377069162
écrire,lemma,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.125,0.0,0.375,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.0,2.4056390622295662,0.6953856377069162
vraiment,word,0.0,1.0,3.0,8.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,24.0,0.0,0.041666666666666664,0.125,0.3333333333333333,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,2.401363669197544,0.6941497719626739
vraiment,lemma,0.0,1.0,3.0,8.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,24.0,0.0,0.041666666666666664,0.125,0.3333333333333333,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,2.401363669197544,0.6941497719626739
lui,word,24.0,0.0,8.0,4.0,1.0,7.0,5.0,0.0,1.0,4.0,0.0,54.0,0.4444444444444444,0.0,0.14814814814814814,0.07407407407407407,0.018518518518518517,0.12962962962962962,0.09259259259259259,0.0,0.018518518518518517,0.07407407407407407,0.0,2.3974759290866574,0.6930259630427514
histoire,lemma,1.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,0.06666666666666667,0.0,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,2.3898980954642877,0.6908354778828353
français,lemma,4.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.26666666666666666,0.0,0.2,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,2.389898095464287,0.6908354778828352
mes,word,1.0,0.0,2.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,15.0,0.06666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,2.389898095464287,0.6908354778828352
par,lemma,28.0,1.0,7.0,41.0,13.0,11.0,2.0,0.0,2.0,2.0,0.0,107.0,0.2616822429906542,0.009345794392523364,0.06542056074766354,0.38317757009345793,0.12149532710280374,0.102803738317757,0.018691588785046728,0.0,0.018691588785046728,0.018691588785046728,0.0,2.3856116723618754,0.6895964237332115
par,word,28.0,1.0,7.0,41.0,13.0,11.0,2.0,0.0,2.0,2.0,0.0,107.0,0.2616822429906542,0.009345794392523364,0.06542056074766354,0.38317757009345793,0.12149532710280374,0.102803738317757,0.018691588785046728,0.0,0.018691588785046728,0.018691588785046728,0.0,2.3856116723618754,0.6895964237332115
cet,word,2.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,14.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.07142857142857142,0.0,2.378783493486176,0.6876226373924399
avait,word,23.0,0.0,8.0,10.0,8.0,2.0,1.0,0.0,3.0,1.0,0.0,56.0,0.4107142857142857,0.0,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.03571428571428571,0.017857142857142856,0.0,0.05357142857142857,0.017857142857142856,0.0,2.3784961106228115,0.6875395651149548
première,word,0.0,0.0,4.0,2.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,2.377443751081734,0.6872353649869892
es,word,3.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,0.3,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.0,0.1,0.0,2.3709505944546687,0.6853584217943318
parler,word,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,10.0,0.1,0.0,0.1,0.3,0.1,0.1,0.0,0.0,0.3,0.0,0.0,2.3709505944546687,0.6853584217943318
),punctuation,10.0,1.0,3.0,7.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,27.0,0.37037037037037035,0.037037037037037035,0.1111111111111111,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.0,2.3704230426225874,0.6852059251156175
soi,lemma,77.0,1.0,39.0,67.0,11.0,25.0,0.0,0.0,10.0,3.0,1.0,234.0,0.32905982905982906,0.004273504273504274,0.16666666666666666,0.2863247863247863,0.04700854700854701,0.10683760683760683,0.0,0.0,0.042735042735042736,0.01282051282051282,0.004273504273504274,2.3694008438132284,0.6849104433943278
pas,lemma,143.0,5.0,13.0,35.0,32.0,64.0,1.0,4.0,13.0,7.0,0.0,317.0,0.45110410094637227,0.015772870662460567,0.04100946372239748,0.11041009463722397,0.10094637223974763,0.20189274447949526,0.0031545741324921135,0.012618296529968454,0.04100946372239748,0.022082018927444796,0.0,2.36872053060347,0.6847137887745073
pas,word,143.0,5.0,13.0,35.0,32.0,64.0,1.0,4.0,13.0,7.0,0.0,317.0,0.45110410094637227,0.015772870662460567,0.04100946372239748,0.11041009463722397,0.10094637223974763,0.20189274447949526,0.0031545741324921135,0.012618296529968454,0.04100946372239748,0.022082018927444796,0.0,2.36872053060347,0.6847137887745073
arriver,lemma,2.0,0.0,2.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,17.0,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.0,2.368681608963656,0.6847025378974544
réussi,word,0.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,2.3685225277282065,0.6846565531077587
avant,word,1.0,1.0,2.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,20.0,0.05,0.05,0.1,0.35,0.1,0.3,0.05,0.0,0.0,0.0,0.0,2.363865121950854,0.6833102609156364
avant,lemma,1.0,1.0,2.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,20.0,0.05,0.05,0.1,0.35,0.1,0.3,0.05,0.0,0.0,0.0,0.0,2.363865121950854,0.6833102609156364
se,word,77.0,1.0,39.0,67.0,11.0,25.0,0.0,0.0,9.0,3.0,1.0,233.0,0.33047210300429186,0.004291845493562232,0.16738197424892703,0.2875536480686695,0.04721030042918455,0.1072961373390558,0.0,0.0,0.03862660944206009,0.012875536480686695,0.004291845493562232,2.3597415481120976,0.6821182807601273
nouveau,lemma,8.0,0.0,12.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,32.0,0.25,0.0,0.375,0.09375,0.03125,0.125,0.09375,0.0,0.0,0.03125,0.0,2.35845859334435,0.6817474236630146
français,word,3.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.25,0.0,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,2.3553885422075336,0.6808599798643638
toujours,word,7.0,0.0,6.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,24.0,0.2916666666666667,0.0,0.25,0.08333333333333333,0.125,0.20833333333333334,0.0,0.0,0.0,0.041666666666666664,0.0,2.3547213575823878,0.680667120256574
toujours,lemma,7.0,0.0,6.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,24.0,0.2916666666666667,0.0,0.25,0.08333333333333333,0.125,0.20833333333333334,0.0,0.0,0.0,0.041666666666666664,0.0,2.3547213575823878,0.680667120256574
enfant,lemma,3.0,1.0,4.0,10.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,23.0,0.13043478260869565,0.043478260869565216,0.17391304347826086,0.43478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.0,2.3507720234032266,0.6795255066580035
sans,word,7.0,1.0,5.0,11.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,32.0,0.21875,0.03125,0.15625,0.34375,0.0,0.1875,0.0,0.0,0.03125,0.03125,0.0,2.349229758181961,0.6790796920296822
sans,lemma,7.0,1.0,5.0,11.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,32.0,0.21875,0.03125,0.15625,0.34375,0.0,0.1875,0.0,0.0,0.03125,0.03125,0.0,2.349229758181961,0.6790796920296822
et,word,89.0,1.0,40.0,77.0,12.0,17.0,6.0,1.0,2.0,8.0,0.0,253.0,0.35177865612648224,0.003952569169960474,0.15810276679841898,0.30434782608695654,0.04743083003952569,0.06719367588932806,0.023715415019762844,0.003952569169960474,0.007905138339920948,0.03162055335968379,0.0,2.3475146968316705,0.678583928118336
et,lemma,89.0,1.0,40.0,77.0,12.0,17.0,6.0,1.0,2.0,8.0,0.0,253.0,0.35177865612648224,0.003952569169960474,0.15810276679841898,0.30434782608695654,0.04743083003952569,0.06719367588932806,0.023715415019762844,0.003952569169960474,0.007905138339920948,0.03162055335968379,0.0,2.3475146968316705,0.678583928118336
moi,word,5.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,13.0,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,2.345851989338261,0.678103297865536
nous,lemma,2.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,2.345851989338261,0.678103297865536
nous,word,2.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,2.345851989338261,0.678103297865536
tête,lemma,1.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,15.0,0.06666666666666667,0.0,0.13333333333333333,0.4,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,2.339572261986723,0.6762880495693401
été,word,29.0,1.0,8.0,45.0,7.0,24.0,3.0,0.0,4.0,0.0,0.0,121.0,0.2396694214876033,0.008264462809917356,0.06611570247933884,0.371900826446281,0.05785123966942149,0.19834710743801653,0.024793388429752067,0.0,0.03305785123966942,0.0,0.0,2.336546624320798,0.6754134441429386
autres,word,12.0,1.0,5.0,12.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,37.0,0.32432432432432434,0.02702702702702703,0.13513513513513514,0.32432432432432434,0.05405405405405406,0.08108108108108109,0.0,0.0,0.05405405405405406,0.0,0.0,2.333679636063868,0.6745846986803937
vivre,lemma,6.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,20.0,0.3,0.0,0.15,0.1,0.1,0.3,0.0,0.0,0.0,0.05,0.0,2.3332062193464953,0.6744478505592104
quatre,lemma,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.321928094887362,0.6711877414712396
