backend,surface_lower,lemma,surface_lemma_count,dominant_mode,surface_count,surface_dominant_emotion,surface_entropy,surface_normalized_entropy,lemma_count,lemma_dominant_emotion,lemma_entropy,lemma_normalized_entropy,delta_entropy,dominant_emotion_changed,surface_share_in_lemma,granularity_class
spacy,subir,subir,3,Désignée,3,Tristesse,0.9183,0.9183,7,Tristesse,0.5917,0.5917,-0.3266,False,0.4286,lemma_reveals_family
spacy,critiques,critique,6,Comportementale,6,Colère,0.9183,0.9183,14,Colère,0.5917,0.5917,-0.3266,False,0.4286,lemma_reveals_family
spacy,tués,tuer,8,Suggérée,8,Peur,1.4056,0.8869,30,Peur,1.7311,0.8656,0.3255,False,0.2667,lemma_dilutes_surface
spacy,guerres,guerre,3,Suggérée,3,Colère,1.585,1.0,37,Peur,1.273,0.8032,-0.312,True,0.0811,lemma_reveals_family
spacy,gagnera,gagner,4,Comportementale,4,Fierté,1.0,1.0,31,Joie,1.3054,0.6527,0.3054,True,0.129,lemma_dilutes_surface
spacy,bon,bon,25,Suggérée,25,Joie,2.0317,0.7237,43,Joie,1.7293,0.616,-0.3024,False,0.5814,lemma_reveals_family
spacy,inquiet,inquiet,6,Désignée,6,Peur,-0.0,0.0,56,Peur,0.3014,0.3014,0.3014,False,0.1071,lemma_dilutes_surface
spacy,inquiets,inquiet,14,Désignée,14,Peur,-0.0,0.0,56,Peur,0.3014,0.3014,0.3014,False,0.25,lemma_dilutes_surface
spacy,meilleure,meilleur,5,Suggérée,5,Joie,0.971,0.971,16,Fierté,1.2718,0.8024,0.3008,True,0.3125,lemma_dilutes_surface
spacy,horribles,horrible,3,Désignée,3,Dégoût,1.585,1.0,15,Peur,1.2867,0.8118,-0.2983,True,0.2,lemma_reveals_family
spacy,accusés,accuser,6,Comportementale,6,Colère,-0.0,0.0,69,Colère,0.2979,0.188,0.2979,False,0.087,lemma_dilutes_surface
spacy,accusait,accuser,4,Comportementale,4,Colère,-0.0,0.0,69,Colère,0.2979,0.188,0.2979,False,0.058,lemma_dilutes_surface
spacy,accusée,accuser,6,Comportementale,6,Colère,-0.0,0.0,69,Colère,0.2979,0.188,0.2979,False,0.087,lemma_dilutes_surface
spacy,accusant,accuser,4,Comportementale,4,Colère,-0.0,0.0,69,Colère,0.2979,0.188,0.2979,False,0.058,lemma_dilutes_surface
spacy,accuser,accuser,3,Comportementale,3,Colère,-0.0,0.0,69,Colère,0.2979,0.188,0.2979,False,0.0435,lemma_dilutes_surface
spacy,insulté,insulter,6,Désignée,6,Embarras,0.9183,0.9183,23,Colère,1.2145,0.7663,0.2962,True,0.2609,lemma_dilutes_surface
spacy,rendu,rendre,5,Suggérée,5,Admiration,1.9219,0.961,12,Tristesse,1.6258,0.8129,-0.2961,True,0.4167,lemma_reveals_family
spacy,petits,petit,4,Suggérée,4,Joie,1.5,0.9464,16,Joie,1.7947,0.773,0.2947,False,0.25,lemma_dilutes_surface
spacy,disparu,disparaître,2,Suggérée,6,Peur,1.7925,0.8962,4,Tristesse,1.5,0.9464,-0.2925,True,0.5,lemma_reveals_family
spacy,protesté,protester,5,Comportementale,5,Colère,0.7219,0.7219,29,Colère,0.431,0.2719,-0.2909,False,0.1724,lemma_reveals_family
spacy,difficile,difficile,17,Suggérée,17,Tristesse,1.736,0.7477,27,Tristesse,2.0265,0.7839,0.2905,False,0.6296,lemma_dilutes_surface
spacy,fuient,fuir,17,Comportementale,17,Peur,0.5226,0.5226,52,Peur,0.2352,0.2352,-0.2874,False,0.3269,lemma_reveals_family
spacy,horrible,horrible,12,Désignée,12,Peur,1.0,1.0,15,Peur,1.2867,0.8118,0.2867,False,0.8,lemma_dilutes_surface
spacy,souffrent,souffrir,3,Désignée,3,Tristesse,-0.0,0.0,20,Tristesse,0.2864,0.2864,0.2864,False,0.15,lemma_dilutes_surface
spacy,rues,rue,4,Comportementale,4,Colère,0.8113,0.8113,11,Colère,1.0958,0.6914,0.2845,False,0.3636,lemma_dilutes_surface
spacy,menaçant,menacer,4,Désignée,4,Peur,0.8113,0.8113,67,Peur,0.5276,0.5276,-0.2837,False,0.0597,lemma_reveals_family
spacy,exploits,exploit,5,Suggérée,5,Admiration,1.9219,0.961,19,Admiration,1.6393,0.8197,-0.2826,False,0.2632,lemma_reveals_family
spacy,parler,parler,11,Montrée,11,Colère,1.6729,0.7205,14,Colère,1.9502,0.7544,0.2773,False,0.7857,lemma_dilutes_surface
spacy,championne,champion,8,Suggérée,8,Fierté,1.0,1.0,16,Fierté,1.2718,0.8024,0.2718,False,0.5,lemma_dilutes_surface
spacy,insulter,insulter,11,Comportementale,11,Colère,0.9457,0.9457,23,Colère,1.2145,0.7663,0.2688,False,0.4783,lemma_dilutes_surface
spacy,violentes,violent,6,Suggérée,6,Peur,1.2516,0.7897,13,Peur,0.9913,0.6254,-0.2603,False,0.4615,lemma_reveals_family
spacy,juive,juif,4,Montrée,4,Colère,1.5,0.9464,8,Colère,1.75,0.875,0.25,False,0.5,lemma_dilutes_surface
spacy,famille,famille,6,Suggérée,6,Joie,1.2516,0.7897,8,Joie,1.5,0.9464,0.2484,False,0.75,lemma_dilutes_surface
spacy,victimes,victime,16,Suggérée,16,Colère,1.5613,0.9851,36,Tristesse,1.8071,0.9035,0.2458,True,0.4444,lemma_dilutes_surface
spacy,mourir,mourir,6,Suggérée,6,Peur,1.0,1.0,19,Peur,1.2448,0.7854,0.2448,False,0.3158,lemma_dilutes_surface
spacy,étonnante,étonnant,10,Désignée,10,Surprise,-0.0,0.0,25,Surprise,0.2423,0.2423,0.2423,False,0.4,lemma_dilutes_surface
spacy,attaquer,attaquer,8,Suggérée,8,Peur,0.9544,0.9544,24,Peur,1.1964,0.7549,0.242,False,0.3333,lemma_dilutes_surface
spacy,mort,mort,17,Suggérée,17,Tristesse,2.3433,0.8347,28,Tristesse,2.1017,0.7487,-0.2416,False,0.6071,lemma_reveals_family
spacy,tué,tué,1,Montrée,13,Colère,1.8262,0.9131,3,Colère,1.585,1.0,-0.2412,False,0.3333,lemma_reveals_family
spacy,respecté,respecter,3,Suggérée,3,Admiration,0.9183,0.9183,10,Colère,1.1568,0.7298,0.2385,True,0.3,lemma_dilutes_surface
spacy,fui,fuir,13,Comportementale,13,Peur,-0.0,0.0,52,Peur,0.2352,0.2352,0.2352,False,0.25,lemma_dilutes_surface
spacy,fuir,fuir,22,Comportementale,22,Peur,-0.0,0.0,52,Peur,0.2352,0.2352,0.2352,False,0.4231,lemma_dilutes_surface
spacy,fort,fort,5,Suggérée,5,Peur,1.9219,0.961,8,Colère,2.1556,0.9284,0.2337,True,0.625,lemma_dilutes_surface
spacy,mauvaise,mauvais,6,Suggérée,6,Tristesse,1.4591,0.9206,21,Colère,1.6909,0.8455,0.2318,True,0.2857,lemma_dilutes_surface
spacy,champion,champion,4,Suggérée,4,Fierté,1.5,0.9464,16,Fierté,1.2718,0.8024,-0.2282,False,0.25,lemma_reveals_family
spacy,insulte,insulter,1,Comportementale,9,Colère,0.9911,0.9911,23,Colère,1.2145,0.7663,0.2234,False,0.0435,lemma_dilutes_surface
spacy,attaques,attaque,5,Suggérée,5,Peur,1.371,0.865,7,Peur,1.1488,0.7248,-0.2222,False,0.7143,lemma_reveals_family
spacy,mariage,mariage,5,Suggérée,7,Joie,1.1488,0.7248,5,Joie,1.371,0.865,0.2222,False,1.0,lemma_dilutes_surface
spacy,tristes,triste,7,Désignée,7,Tristesse,-0.0,0.0,29,Tristesse,0.2164,0.2164,0.2164,False,0.2414,lemma_dilutes_surface
spacy,mauvaises,mauvais,8,Suggérée,8,Colère,1.9056,0.9528,21,Colère,1.6909,0.8455,-0.2147,False,0.381,lemma_reveals_family
spacy,venir,venir,6,Suggérée,6,Colère,2.585,1.0,10,Colère,2.371,0.9172,-0.214,False,0.6,lemma_reveals_family
spacy,réduites,réduire,2,Suggérée,3,Colère,1.585,1.0,5,Tristesse,1.371,0.865,-0.214,True,0.4,lemma_reveals_family
spacy,tête,tête,4,Comportementale,4,Colère,2.0,1.0,6,Peur,1.7925,0.8962,-0.2075,True,0.6667,lemma_reveals_family
spacy,seul,seul,4,Suggérée,4,Colère,2.0,1.0,6,Tristesse,1.7925,0.8962,-0.2075,True,0.6667,lemma_reveals_family
spacy,parle,parler,2,Suggérée,8,Colère,2.1556,0.9284,14,Colère,1.9502,0.7544,-0.2054,False,0.1429,lemma_reveals_family
spacy,rejetés,rejeter,4,Suggérée,4,Tristesse,1.5,0.9464,8,Tristesse,1.2988,0.8194,-0.2012,False,0.5,lemma_reveals_family
spacy,nouvelle,nouveau,5,Suggérée,5,Joie,0.7219,0.7219,10,Joie,0.9219,0.5817,0.2,False,0.5,lemma_dilutes_surface
spacy,accusé,accuser,23,Comportementale,24,Colère,0.4972,0.3137,69,Colère,0.2979,0.188,-0.1993,False,0.3333,lemma_reveals_family
spacy,coup,coup,8,Suggérée,8,Joie,2.1556,0.9284,19,Colère,2.3546,0.9109,0.199,True,0.4211,lemma_dilutes_surface
spacy,dansé,danser,3,Suggérée,7,Joie,0.8631,0.8631,8,Joie,1.0613,0.6696,0.1982,False,0.375,lemma_dilutes_surface
spacy,première,premier,13,Suggérée,13,Joie,2.162,0.9311,19,Joie,2.3598,0.9129,0.1978,False,0.6842,lemma_dilutes_surface
spacy,pleuré,pleurer,11,Comportementale,11,Tristesse,1.3222,0.8342,45,Tristesse,1.1245,0.7095,-0.1977,False,0.2444,lemma_reveals_family
spacy,photos,photo,5,Montrée,5,Colère,0.7219,0.7219,6,Colère,0.9183,0.9183,0.1964,False,0.8333,lemma_dilutes_surface
spacy,angoissé,angoisser,3,Désignée,3,Peur,0.9183,0.9183,5,Peur,0.7219,0.7219,-0.1964,False,0.6,lemma_reveals_family
spacy,gagnent,gagner,4,Suggérée,4,Joie,1.5,0.9464,31,Joie,1.3054,0.6527,-0.1946,False,0.129,lemma_reveals_family
spacy,menacé,menacer,10,Désignée,10,Peur,0.7219,0.7219,67,Peur,0.5276,0.5276,-0.1943,False,0.1493,lemma_reveals_family
spacy,amusant,amusant,8,Désignée,8,Joie,0.8113,0.8113,13,Joie,0.6194,0.6194,-0.1919,False,0.6154,lemma_reveals_family
spacy,manifestation,manifestation,7,Comportementale,7,Colère,-0.0,0.0,70,Colère,0.1872,0.1872,0.1872,False,0.1,lemma_dilutes_surface
spacy,sourire,sourire,9,Comportementale,12,Joie,0.8167,0.5153,17,Joie,0.6402,0.4039,-0.1765,False,0.5294,lemma_reveals_family
spacy,insultes,insulte,16,Désignée,16,Embarras,0.8684,0.5479,24,Embarras,1.0434,0.6583,0.175,False,0.6667,lemma_dilutes_surface
spacy,menace,menacer,21,Désignée,21,Peur,0.7025,0.7025,67,Peur,0.5276,0.5276,-0.1749,False,0.3134,lemma_reveals_family
spacy,mains,main,5,Comportementale,5,Joie,1.9219,0.961,8,Joie,1.75,0.875,-0.1719,False,0.625,lemma_reveals_family
spacy,maison,maison,6,Suggérée,6,Peur,1.9183,0.9591,8,Peur,1.75,0.875,-0.1683,False,0.75,lemma_reveals_family
spacy,malade,malade,7,Suggérée,7,Peur,2.1281,0.9165,10,Peur,1.961,0.8445,-0.1671,False,0.7,lemma_reveals_family
spacy,souvenir,souvenir,6,Suggérée,6,Joie,0.65,0.65,8,Joie,0.8113,0.8113,0.1613,False,0.75,lemma_dilutes_surface
spacy,opposent,opposer,4,Comportementale,4,Colère,0.8113,0.8113,6,Colère,0.65,0.65,-0.1613,False,0.6667,lemma_reveals_family
spacy,manger,manger,4,Suggérée,4,Colère,2.0,1.0,7,Tristesse,1.8424,0.9212,-0.1576,True,0.5714,lemma_reveals_family
spacy,exploit,exploit,14,Suggérée,14,Admiration,1.4838,0.7419,19,Admiration,1.6393,0.8197,0.1555,False,0.7368,lemma_dilutes_surface
spacy,pleurant,pleurer,5,Comportementale,5,Peur,0.971,0.971,45,Tristesse,1.1245,0.7095,0.1535,True,0.1111,lemma_dilutes_surface
spacy,pauvres,pauvre,6,Suggérée,6,Colère,1.585,1.0,11,Tristesse,1.4354,0.9056,-0.1496,True,0.5455,lemma_reveals_family
spacy,gueule,gueule,4,Montrée,9,Colère,0.5033,0.5033,6,Colère,0.65,0.65,0.1467,False,0.6667,lemma_dilutes_surface
spacy,danser,danser,3,Comportementale,3,Joie,0.9183,0.9183,8,Joie,1.0613,0.6696,0.143,False,0.375,lemma_dilutes_surface
spacy,impressionnante,impressionnant,3,Désignée,3,Admiration,1.585,1.0,7,Admiration,1.4488,0.9141,-0.1362,False,0.4286,lemma_reveals_family
spacy,meurent,mourir,7,Suggérée,7,Peur,1.3788,0.8699,19,Peur,1.2448,0.7854,-0.134,False,0.3684,lemma_reveals_family
spacy,victime,victime,20,Suggérée,20,Tristesse,1.6751,0.8376,36,Tristesse,1.8071,0.9035,0.132,False,0.5556,lemma_dilutes_surface
spacy,casse,casser,10,Montrée,10,Colère,0.8813,0.8813,14,Colère,0.7496,0.7496,-0.1317,False,0.7143,lemma_reveals_family
spacy,détruire,détruire,5,Suggérée,5,Peur,1.371,0.865,8,Peur,1.5,0.9464,0.129,False,0.625,lemma_dilutes_surface
spacy,souffrir,souffrir,12,Désignée,12,Tristesse,0.4138,0.4138,20,Tristesse,0.2864,0.2864,-0.1274,False,0.6,lemma_reveals_family
spacy,idée,idée,10,Suggérée,11,Joie,1.3093,0.8261,11,Joie,1.4354,0.9056,0.1261,False,0.9091,lemma_dilutes_surface
spacy,disparu,disparu,4,Suggérée,6,Peur,1.7925,0.8962,6,Peur,1.9183,0.9591,0.1258,False,0.6667,lemma_dilutes_surface
spacy,cacher,cacher,5,Suggérée,5,Colère,0.971,0.971,11,Peur,0.8454,0.8454,-0.1256,True,0.4545,lemma_reveals_family
spacy,moquer,moquer,5,Suggérée,5,Embarras,1.371,0.865,6,Embarras,1.2516,0.7897,-0.1194,False,0.8333,lemma_reveals_family
spacy,violence,violence,12,Suggérée,12,Peur,1.2807,0.808,27,Peur,1.3992,0.8828,0.1185,False,0.4444,lemma_dilutes_surface
spacy,gagné,gagner,20,Suggérée,20,Joie,1.1884,0.7498,31,Joie,1.3054,0.6527,0.117,False,0.6452,lemma_dilutes_surface
spacy,inquiète,inquiet,35,Désignée,36,Peur,0.4138,0.4138,56,Peur,0.3014,0.3014,-0.1124,False,0.625,lemma_reveals_family
spacy,étonnant,étonnant,15,Désignée,15,Surprise,0.3534,0.3534,25,Surprise,0.2423,0.2423,-0.1111,False,0.6,lemma_reveals_family
spacy,moment,moment,5,Suggérée,5,Joie,0.971,0.971,7,Joie,0.8631,0.8631,-0.1079,False,0.7143,lemma_reveals_family
spacy,ronds,rond,3,Comportementale,3,Colère,0.9183,0.9183,4,Colère,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
spacy,arabe,arabe,3,Montrée,3,Dégoût,0.9183,0.9183,4,Dégoût,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
spacy,amis,ami,4,Suggérée,4,Joie,0.8113,0.8113,6,Joie,0.9183,0.9183,0.107,False,0.6667,lemma_dilutes_surface
spacy,mobilisent,mobiliser,3,Comportementale,3,Colère,0.9183,0.9183,4,Colère,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
spacy,droit,droit,3,Suggérée,3,Colère,0.9183,0.9183,4,Colère,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
spacy,préoccupations,préoccupation,3,Désignée,3,Tristesse,0.9183,0.9183,4,Tristesse,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
spacy,euros,euro,3,Suggérée,3,Joie,0.9183,0.9183,4,Joie,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
spacy,quel,quel,3,Montrée,3,Joie,0.9183,0.9183,4,Joie,0.8113,0.8113,-0.107,False,0.75,lemma_reveals_family
spacy,crié,crier,9,Comportementale,9,Peur,2.4194,0.9359,19,Peur,2.3135,0.8241,-0.1059,False,0.4737,lemma_reveals_family
spacy,marrant,marrant,8,Désignée,8,Joie,0.5436,0.5436,11,Joie,0.4395,0.4395,-0.1041,False,0.7273,lemma_reveals_family
spacy,persécutés,persécuté,6,Suggérée,6,Peur,1.2516,0.7897,7,Peur,1.1488,0.7248,-0.1028,False,0.8571,lemma_reveals_family
spacy,sourire,sourir,3,Comportementale,12,Joie,0.8167,0.5153,3,Joie,0.9183,0.9183,0.1016,False,1.0,lemma_dilutes_surface
spacy,passer,passer,5,Suggérée,5,Joie,1.9219,0.961,14,Peur,2.0202,0.8701,0.0983,True,0.3571,dominant_emotion_shift
spacy,tué,tuer,12,Suggérée,13,Colère,1.8262,0.9131,30,Peur,1.7311,0.8656,-0.0951,True,0.4,dominant_emotion_shift
spacy,faut,falloir,11,Montrée,11,Joie,2.0404,0.8787,17,Colère,2.1334,0.9188,0.093,True,0.6471,dominant_emotion_shift
spacy,attentats,attentat,11,Suggérée,11,Peur,1.0958,0.6914,12,Peur,1.1887,0.75,0.0929,False,0.9167,specificity_preserved
spacy,cauchemar,cauchemar,4,Désignée,4,Peur,0.8113,0.8113,5,Peur,0.7219,0.7219,-0.0894,False,0.8,specificity_preserved
spacy,meilleur,meilleur,10,Suggérée,10,Fierté,1.361,0.8587,16,Fierté,1.2718,0.8024,-0.0892,False,0.625,specificity_preserved
spacy,con,con,7,Montrée,7,Colère,0.5917,0.5917,9,Colère,0.5033,0.5033,-0.0884,False,0.7778,specificity_preserved
spacy,sexuelles,sexuel,5,Suggérée,5,Peur,1.371,0.865,6,Peur,1.4591,0.9206,0.0881,False,0.8333,specificity_preserved
spacy,cris,cri,3,Comportementale,3,Colère,1.585,1.0,4,Peur,1.5,0.9464,-0.085,True,0.75,dominant_emotion_shift
spacy,pauvreté,pauvreter,3,Suggérée,4,Peur,1.5,0.9464,3,Colère,1.585,1.0,0.085,True,1.0,dominant_emotion_shift
spacy,excellent,excellent,3,Montrée,3,Admiration,1.585,1.0,4,Admiration,1.5,0.9464,-0.085,False,0.75,specificity_preserved
spacy,sortir,sortir,3,Suggérée,3,Colère,1.585,1.0,4,Colère,1.5,0.9464,-0.085,False,0.75,specificity_preserved
spacy,arme,arme,3,Suggérée,3,Colère,1.585,1.0,4,Peur,1.5,0.9464,-0.085,True,0.75,dominant_emotion_shift
spacy,crie,crie,3,Comportementale,4,Colère,1.5,0.9464,3,Colère,1.585,1.0,0.085,False,1.0,specificity_preserved
spacy,stage,stage,3,Suggérée,3,Joie,1.585,1.0,4,Joie,1.5,0.9464,-0.085,False,0.75,specificity_preserved
spacy,quelle,quell,3,Montrée,4,Joie,1.5,0.9464,3,Admiration,1.585,1.0,0.085,True,1.0,dominant_emotion_shift
spacy,avouait,avouer,3,Suggérée,3,Culpabilité,0.9183,0.9183,4,Culpabilité,1.0,1.0,0.0817,False,0.75,specificity_preserved
spacy,exceptionnel,exceptionnel,4,Désignée,4,Admiration,1.0,1.0,6,Surprise,0.9183,0.9183,-0.0817,True,0.6667,dominant_emotion_shift
spacy,frustrant,frustrer,4,Désignée,4,Colère,1.0,1.0,6,Tristesse,0.9183,0.9183,-0.0817,True,0.6667,dominant_emotion_shift
spacy,cher,cher,10,Suggérée,10,Colère,1.571,0.7855,11,Colère,1.4911,0.7456,-0.0799,False,0.9091,specificity_preserved
spacy,sais,sai,4,Montrée,5,Colère,1.9219,0.961,4,Colère,2.0,1.0,0.0781,False,1.0,specificity_preserved
spacy,chose,chose,10,Suggérée,10,Colère,2.0464,0.8814,11,Colère,1.9717,0.8492,-0.0747,False,0.9091,specificity_preserved
spacy,violente,violent,3,Suggérée,3,Peur,0.9183,0.9183,13,Peur,0.9913,0.6254,0.073,False,0.2308,specificity_preserved
spacy,plaint,plaindre,3,Comportementale,3,Colère,1.585,1.0,9,Colère,1.6577,0.8289,0.0727,False,0.3333,specificity_preserved
spacy,échapper,échapper,5,Comportementale,5,Peur,0.7219,0.7219,6,Peur,0.65,0.65,-0.0719,False,0.8333,specificity_preserved
spacy,descendus,descendre,4,Comportementale,4,Colère,0.8113,0.8113,10,Colère,0.8813,0.8813,0.07,False,0.4,specificity_preserved
spacy,choqué,choquer,30,Désignée,30,Surprise,1.7283,0.8641,50,Surprise,1.6617,0.8309,-0.0666,False,0.6,specificity_preserved
spacy,grand,grand,10,Suggérée,10,Joie,2.4464,0.9464,25,Joie,2.5125,0.895,0.0661,False,0.4,specificity_preserved
spacy,chassés,chasser,5,Suggérée,5,Peur,1.371,0.865,9,Peur,1.4355,0.9057,0.0645,False,0.5556,specificity_preserved
spacy,réveille,réveiller,1,Comportementale,3,Colère,1.585,1.0,5,Colère,1.5219,0.9602,-0.0631,False,0.2,specificity_preserved
spacy,émerveillée,émerveiller,5,Désignée,5,Admiration,1.5219,0.9602,6,Admiration,1.4591,0.9206,-0.0628,False,0.8333,specificity_preserved
spacy,croit,croit,5,Suggérée,6,Colère,1.4591,0.9206,5,Colère,1.5219,0.9602,0.0628,False,1.0,specificity_preserved
spacy,agressés,agresser,4,Suggérée,4,Peur,1.5,0.9464,8,Colère,1.5613,0.9851,0.0613,True,0.5,dominant_emotion_shift
spacy,guerre,guerre,34,Suggérée,34,Peur,1.2141,0.766,37,Peur,1.273,0.8032,0.0589,False,0.9189,specificity_preserved
spacy,peine,peine,8,Suggérée,8,Colère,1.8113,0.9056,9,Tristesse,1.7527,0.8764,-0.0586,True,0.8889,dominant_emotion_shift
spacy,violences,violence,15,Suggérée,15,Peur,1.4566,0.919,27,Peur,1.3992,0.8828,-0.0574,False,0.5556,specificity_preserved
spacy,agressées,agressé,4,Suggérée,7,Tristesse,1.5567,0.9821,4,Peur,1.5,0.9464,-0.0567,True,1.0,dominant_emotion_shift
spacy,crasseuse,crasseuse,6,Montrée,7,Dégoût,0.8631,0.8631,6,Dégoût,0.9183,0.9183,0.0552,False,1.0,specificity_preserved
spacy,crasseuse,crasseux,1,Montrée,7,Dégoût,0.8631,0.8631,3,Dégoût,0.9183,0.9183,0.0552,False,0.3333,specificity_preserved
spacy,effondrés,effondrer,2,Suggérée,3,Peur,0.9183,0.9183,7,Peur,0.8631,0.8631,-0.0552,False,0.2857,specificity_preserved
spacy,morts,mourir,1,Suggérée,8,Tristesse,1.2988,0.8194,19,Peur,1.2448,0.7854,-0.054,True,0.0526,dominant_emotion_shift
spacy,rue,rue,7,Comportementale,7,Colère,1.1488,0.7248,11,Colère,1.0958,0.6914,-0.053,False,0.6364,specificity_preserved
spacy,excuse,excuse,2,Désignée,3,Embarras,0.9183,0.9183,5,Culpabilité,0.971,0.971,0.0527,True,0.4,dominant_emotion_shift
spacy,plaît,plaire,3,Suggérée,3,Colère,0.9183,0.9183,5,Joie,0.971,0.971,0.0527,True,0.6,dominant_emotion_shift
spacy,famine,famine,5,Suggérée,5,Peur,0.971,0.971,6,Peur,0.9183,0.9183,-0.0527,False,0.8333,specificity_preserved
spacy,excuses,excuse,3,Suggérée,3,Culpabilité,0.9183,0.9183,5,Culpabilité,0.971,0.971,0.0527,False,0.6,specificity_preserved
spacy,catastrophes,catastrophe,3,Suggérée,3,Peur,0.9183,0.9183,5,Peur,0.971,0.971,0.0527,False,0.6,specificity_preserved
spacy,insulte,insulte,8,Comportementale,9,Colère,0.9911,0.9911,24,Embarras,1.0434,0.6583,0.0523,True,0.3333,dominant_emotion_shift
spacy,dansé,dansé,4,Comportementale,7,Joie,0.8631,0.8631,4,Joie,0.8113,0.8113,-0.0518,False,1.0,specificity_preserved
spacy,triste,triste,22,Désignée,22,Tristesse,0.2668,0.2668,29,Tristesse,0.2164,0.2164,-0.0504,False,0.7586,specificity_preserved
spacy,énorme,énorme,6,Désignée,6,Admiration,1.7925,0.8962,7,Admiration,1.8424,0.9212,0.0499,False,0.8571,specificity_preserved
spacy,quitter,quitter,9,Comportementale,9,Peur,0.7642,0.7642,16,Peur,0.8113,0.8113,0.0471,False,0.5625,specificity_preserved
spacy,petit,petit,8,Suggérée,8,Joie,1.75,0.875,16,Joie,1.7947,0.773,0.0447,False,0.5,specificity_preserved
spacy,attaqué,attaquer,11,Comportementale,11,Colère,1.2407,0.7828,24,Peur,1.1964,0.7549,-0.0443,True,0.4583,dominant_emotion_shift
spacy,grave,grave,29,Suggérée,29,Peur,1.7865,0.7694,36,Peur,1.8307,0.7884,0.0442,False,0.8056,specificity_preserved
spacy,injuste,injuste,12,Suggérée,12,Colère,0.4138,0.4138,14,Colère,0.3712,0.3712,-0.0426,False,0.8571,specificity_preserved
spacy,rire,rire,2,Comportementale,24,Joie,0.4138,0.4138,14,Joie,0.3712,0.3712,-0.0426,False,0.1429,specificity_preserved
spacy,pays,pays,8,Suggérée,9,Peur,2.1972,0.9463,8,Peur,2.1556,0.9284,-0.0416,False,1.0,specificity_preserved
spacy,vu,voir,8,Suggérée,8,Peur,2.75,0.9796,29,Colère,2.7091,0.8546,-0.0409,True,0.2759,dominant_emotion_shift
spacy,douée,douer,9,Suggérée,9,Joie,1.5305,0.9656,10,Joie,1.571,0.9912,0.0405,False,0.9,specificity_preserved
spacy,agressions,agression,5,Suggérée,5,Embarras,1.5219,0.9602,8,Peur,1.5613,0.9851,0.0394,True,0.625,dominant_emotion_shift
spacy,tendue,tendre,4,Désignée,4,Colère,0.8113,0.8113,13,Colère,0.7732,0.4879,-0.0381,False,0.3077,specificity_preserved
spacy,descendues,descendre,3,Comportementale,3,Colère,0.9183,0.9183,10,Colère,0.8813,0.8813,-0.037,False,0.3,specificity_preserved
spacy,traité,traiter,8,Désignée,8,Embarras,0.9544,0.9544,9,Embarras,0.9183,0.9183,-0.0361,False,0.8889,specificity_preserved
spacy,problème,problème,2,Montrée,3,Colère,0.9183,0.9183,8,Colère,0.9544,0.9544,0.0361,False,0.25,specificity_preserved
spacy,problèmes,problème,6,Suggérée,6,Colère,0.9183,0.9183,8,Colère,0.9544,0.9544,0.0361,False,0.75,specificity_preserved
spacy,accusent,accuser,21,Comportementale,22,Colère,0.2668,0.2668,69,Colère,0.2979,0.188,0.0311,False,0.3043,specificity_preserved
spacy,honneur,honneur,7,Désignée,7,Fierté,1.8424,0.9212,8,Admiration,1.8113,0.9056,-0.0311,True,0.875,dominant_emotion_shift
spacy,applaudi,applaudi,4,Comportementale,5,Admiration,0.971,0.971,4,Admiration,1.0,1.0,0.029,False,1.0,specificity_preserved
spacy,faute,faute,5,Désignée,5,Culpabilité,0.971,0.971,6,Colère,1.0,1.0,0.029,True,0.8333,dominant_emotion_shift
spacy,drôle,drôle,42,Suggérée,42,Surprise,1.3437,0.6719,47,Surprise,1.3148,0.6574,-0.0289,False,0.8936,specificity_preserved
spacy,rire,rir,22,Comportementale,24,Joie,0.4138,0.4138,22,Joie,0.4395,0.4395,0.0257,False,1.0,specificity_preserved
spacy,désaccord,désaccord,11,Suggérée,11,Colère,0.4395,0.4395,12,Colère,0.4138,0.4138,-0.0257,False,0.9167,specificity_preserved
spacy,menacer,menacer,9,Désignée,9,Peur,0.5033,0.5033,67,Peur,0.5276,0.5276,0.0243,False,0.1343,specificity_preserved
spacy,impressionner,impressionner,5,Désignée,5,Fierté,1.9219,0.961,23,Surprise,1.946,0.8381,0.0241,True,0.2174,dominant_emotion_shift
spacy,perdu,perdre,7,Suggérée,12,Tristesse,1.5511,0.7755,14,Tristesse,1.5744,0.7872,0.0233,False,0.5,specificity_preserved
