marker_value,spacy_count,stanza_count,total_count,match_key,lexicon_match_status,exact_lexicon_term,exact_lexicon_category,in_lexique_emotionnel,best_candidate_term,best_candidate_category,best_candidate_confidence,best_candidate_repair_type
ooo,1,1,2,ooo,no_match,,,False,,,,
ooooh,1,1,2,ooooh,no_match,,,False,,,,
oppose,2,0,2,oppose,no_match,,,False,,,,
oppresseur,1,1,2,oppresseur,repaired_high,,,False,oppresser,deplaisir,high,shared_long_stem_edit_distance
optimiste,1,1,2,optimiste,exact,optimiste,joie,True,,,,
opération,1,1,2,operation,no_match,,,False,,,,
orage,1,1,2,orage,no_match,,,False,,,,
orchestre,1,1,2,orchestre,no_match,,,False,,,,
ordinateur,1,1,2,ordinateur,no_match,,,False,,,,
ordonner,1,1,2,ordonner,no_match,,,False,,,,
ordre,1,1,2,ordre,no_match,,,False,,,,
ouais,1,1,2,ouais,no_match,,,False,,,,
oublie,1,1,2,oublie,no_match,,,False,,,,
oubliée,0,2,2,oubliee,no_match,,,False,,,,
ous,1,1,2,ous,no_match,,,False,,,,
paillette,1,1,2,paillette,no_match,,,False,,,,
pain,1,1,2,pain,no_match,,,False,,,,
pan,1,1,2,pan,no_match,,,False,,,,
paprasserie,1,1,2,paprasserie,no_match,,,False,,,,
paquebot,1,1,2,paquebot,no_match,,,False,,,,
parce,1,1,2,parce,no_match,,,False,,,,
pareil,1,1,2,pareil,no_match,,,False,,,,
parfaitement,1,1,2,parfaitement,no_match,,,False,,,,
parfois,1,1,2,parfois,no_match,,,False,,,,
parole,1,1,2,parole,no_match,,,False,,,,
partenaire,1,1,2,partenaire,no_match,,,False,,,,
parti,1,1,2,parti,no_match,,,False,,,,
particulier,1,1,2,particulier,no_match,,,False,,,,
partie,1,1,2,partie,no_match,,,False,,,,
passion,1,1,2,passion,exact,passion,amour,True,,,,
patiemment,1,1,2,patiemment,no_match,,,False,,,,
patte,1,1,2,patte,no_match,,,False,,,,
paupière,1,1,2,paupiere,no_match,,,False,,,,
pauve,1,1,2,pauve,no_match,,,False,,,,
pelle,1,1,2,pelle,no_match,,,False,,,,
pension,1,1,2,pension,no_match,,,False,,,,
percuter,0,2,2,percuter,no_match,,,False,,,,
percuté,2,0,2,percute,no_match,,,False,,,,
perdant,1,1,2,perdant,no_match,,,False,,,,
permettre,1,1,2,permettre,no_match,,,False,,,,
persecute,1,1,2,persecute,no_match,,,False,,,,
persecuter,2,0,2,persecuter,no_match,,,False,,,,
persecutée,0,2,2,persecutee,no_match,,,False,,,,
persécutée,0,2,2,persecutee,no_match,,,False,,,,
pest,2,0,2,pest,no_match,,,False,,,,
peste,0,2,2,peste,repaired_high,,,False,pester,colere,high,truncated_prefix_marker
pestiféré,2,0,2,pestifere,no_match,,,False,,,,
pestiférée,0,2,2,pestiferee,no_match,,,False,,,,
pestilentielle,1,1,2,pestilentielle,no_match,,,False,,,,
pff,1,1,2,pff,no_match,,,False,,,,
phare,1,1,2,phare,no_match,,,False,,,,
phénoménal,1,1,2,phenomenal,no_match,,,False,,,,
piano,1,1,2,piano,no_match,,,False,,,,
pillée,1,1,2,pillee,no_match,,,False,,,,
pincer,2,0,2,pincer,no_match,,,False,,,,
pincé,0,2,2,pince,no_match,,,False,,,,
piquer,1,1,2,piquer,no_match,,,False,,,,
piraté,1,1,2,pirate,no_match,,,False,,,,
piètre,1,1,2,pietre,exact,piètre,mepris,True,,,,
piétiner,1,1,2,pietiner,no_match,,,False,,,,
plain,1,1,2,plain,no_match,,,False,,,,
planète,1,1,2,planete,no_match,,,False,,,,
pleint,2,0,2,pleint,no_match,,,False,,,,
pleinte,0,2,2,pleinte,no_match,,,False,,,,
pler,2,0,2,pler,no_match,,,False,,,,
pleuraient,0,2,2,pleuraient,no_match,,,False,,,,
pleurnichant,1,1,2,pleurnichant,repaired_high,,,False,pleurnichage,comportement,high,shared_long_stem_edit_distance
pleurniche,1,1,2,pleurniche,repaired_high,,,False,pleurnicher,comportement,high,truncated_prefix_marker
plonger,2,0,2,plonger,no_match,,,False,,,,
plongée,0,2,2,plongee,no_match,,,False,,,,
plutot,1,1,2,plutot,no_match,,,False,,,,
poids,1,1,2,poids,no_match,,,False,,,,
poing,1,1,2,poing,no_match,,,False,,,,
pointer,1,1,2,pointer,no_match,,,False,,,,
poison,1,1,2,poison,no_match,,,False,,,,
pokeflute,1,1,2,pokeflute,no_match,,,False,,,,
politique,1,1,2,politique,no_match,,,False,,,,
polluée,0,2,2,polluee,no_match,,,False,,,,
polue,1,1,2,polue,no_match,,,False,,,,
popopoooo,1,1,2,popopoooo,no_match,,,False,,,,
population,1,1,2,population,no_match,,,False,,,,
poser,1,1,2,poser,no_match,,,False,,,,
possible,1,1,2,possible,no_match,,,False,,,,
posséder,1,1,2,posseder,no_match,,,False,,,,
poster,2,0,2,poster,no_match,,,False,,,,
postez,0,2,2,postez,no_match,,,False,,,,
poulpe,1,1,2,poulpe,no_match,,,False,,,,
poème,1,1,2,poeme,no_match,,,False,,,,
pression,1,1,2,pression,no_match,,,False,,,,
preuve,1,1,2,preuve,no_match,,,False,,,,
priver,1,1,2,priver,no_match,,,False,,,,
prochain,1,1,2,prochain,no_match,,,False,,,,
proche,1,1,2,proche,no_match,,,False,,,,
produit,1,1,2,produit,no_match,,,False,,,,
professeur,1,1,2,professeur,no_match,,,False,,,,
progresser,1,1,2,progresser,no_match,,,False,,,,
proie,1,1,2,proie,no_match,,,False,,,,
promesse,1,1,2,promesse,no_match,,,False,,,,
proposition,1,1,2,proposition,no_match,,,False,,,,
propre,1,1,2,propre,no_match,,,False,,,,
propritété,1,1,2,propritete,no_match,,,False,,,,
protège,2,0,2,protege,no_match,,,False,,,,
provocation,1,1,2,provocation,exact,provocation,non_specifiee,True,,,,
prudence,1,1,2,prudence,no_match,,,False,,,,
près,1,1,2,pres,no_match,,,False,,,,
précipitation,1,1,2,precipitation,no_match,,,False,,,,
précédent,1,1,2,precedent,no_match,,,False,,,,
préféré,0,2,2,prefere,exact,préféré,amour,True,,,,
président,1,1,2,president,no_match,,,False,,,,
prévention,1,1,2,prevention,no_match,,,False,,,,
prévoir,1,1,2,prevoir,no_match,,,False,,,,
psychiatrique,1,1,2,psychiatrique,no_match,,,False,,,,
psychologue,1,1,2,psychologue,no_match,,,False,,,,
psychose,1,1,2,psychose,no_match,,,False,,,,
ptddddrrrrrrr,1,1,2,ptddddrrrrrrr,no_match,,,False,,,,
ptddrrrr,1,1,2,ptddrrrr,no_match,,,False,,,,
ptdrrr,1,1,2,ptdrrr,no_match,,,False,,,,
ptdrrrr,1,1,2,ptdrrrr,no_match,,,False,,,,
ptdrrrrrr,1,1,2,ptdrrrrrr,no_match,,,False,,,,
ptit,1,1,2,ptit,no_match,,,False,,,,
public,1,1,2,public,no_match,,,False,,,,
pupuce,1,1,2,pupuce,no_match,,,False,,,,
pérsecution,1,1,2,persecution,no_match,,,False,,,,
pétale,1,1,2,petale,no_match,,,False,,,,
qinge,1,1,2,qinge,no_match,,,False,,,,
quartier,1,1,2,quartier,no_match,,,False,,,,
quon,1,1,2,quon,no_match,,,False,,,,
rabaisser,1,1,2,rabaisser,no_match,,,False,,,,
racisme,1,1,2,racisme,no_match,,,False,,,,
racont,2,0,2,racont,no_match,,,False,,,,
radieux,1,1,2,radieux,no_match,,,False,,,,
ragoûtant,0,2,2,ragoutant,no_match,,,False,,,,
ragoûter,2,0,2,ragouter,no_match,,,False,,,,
rangez,1,1,2,rangez,no_match,,,False,,,,
rappeler,1,1,2,rappeler,no_match,,,False,,,,
rapport,1,1,2,rapport,no_match,,,False,,,,
rarement,1,1,2,rarement,no_match,,,False,,,,
rattrappée,1,1,2,rattrappee,no_match,,,False,,,,
ravage,1,1,2,ravage,no_match,,,False,,,,
rebelle,1,1,2,rebelle,no_match,,,False,,,,
recommencer,1,1,2,recommencer,no_match,,,False,,,,
recueillir,1,1,2,recueillir,no_match,,,False,,,,
redonner,1,1,2,redonner,no_match,,,False,,,,
redoutaient,1,1,2,redoutaient,no_match,,,False,,,,
regard,1,1,2,regard,no_match,,,False,,,,
regret,1,1,2,regret,exact,regret,culpabilite,True,,,,
regrettable,1,1,2,regrettable,exact,regrettable,culpabilite,True,,,,
regrettaient,1,1,2,regrettaient,no_match,,,False,regret,culpabilite,medium,inflected_or_extended_marker
regrouper,1,1,2,regrouper,no_match,,,False,,,,
rejet,1,1,2,rejet,no_match,,,False,,,,
religieux,1,1,2,religieux,no_match,,,False,,,,
remarier,1,1,2,remarier,no_match,,,False,,,,
remarque,1,1,2,remarque,no_match,,,False,,,,
remarquer,1,1,2,remarquer,no_match,,,False,,,,
remettez,1,1,2,remettez,no_match,,,False,,,,
remettraient,1,1,2,remettraient,no_match,,,False,,,,
remporte,2,0,2,remporte,no_match,,,False,,,,
représentation,1,1,2,representation,no_match,,,False,,,,
représenter,1,1,2,representer,no_match,,,False,,,,
respectueux,1,1,2,respectueux,exact,respectueux,admiration,True,,,,
responsabilité,1,1,2,responsabilite,no_match,,,False,,,,
ressort,1,1,2,ressort,no_match,,,False,,,,
ressource,1,1,2,ressource,no_match,,,False,,,,
reste,2,0,2,reste,no_match,,,False,,,,
restera,1,1,2,restera,no_match,,,False,,,,
retourner,2,0,2,retourner,no_match,,,False,,,,
retournez,0,2,2,retournez,no_match,,,False,,,,
retransmission,1,1,2,retransmission,no_match,,,False,,,,
revanche,1,1,2,revanche,no_match,,,False,,,,
revoir,1,1,2,revoir,no_match,,,False,,,,
ricanement,1,1,2,ricanement,exact,ricanement,mepris,True,,,,
riche,1,1,2,riche,no_match,,,False,,,,
rideau,1,1,2,rideau,no_match,,,False,,,,
ritz,1,1,2,ritz,no_match,,,False,,,,
robe,1,1,2,robe,no_match,,,False,,,,
robert,1,1,2,robert,no_match,,,False,,,,
romantique,1,1,2,romantique,exact,romantique,amour,True,,,,
rompre,0,2,2,rompre,no_match,,,False,,,,
rompu,2,0,2,rompu,no_match,,,False,,,,
ronchonn,2,0,2,ronchonn,repaired_high,,,False,ronchonne,colere,high,truncated_prefix_marker
ronchonne,0,2,2,ronchonne,exact,ronchonne,colere,True,,,,
ronchonner,1,1,2,ronchonner,exact,ronchonner,colere,True,,,,
ronger,1,1,2,ronger,no_match,,,False,,,,
rooohh,1,1,2,rooohh,no_match,,,False,,,,
rose,1,1,2,rose,no_match,,,False,,,,
rougir,1,1,2,rougir,exact,rougir,comportement,True,,,,
rouspéter,1,1,2,rouspeter,no_match,,,False,,,,
routier,1,1,2,routier,no_match,,,False,,,,
ruer,2,0,2,ruer,no_match,,,False,,,,
rugissement,1,1,2,rugissement,no_match,,,False,,,,
ruiner,2,0,2,ruiner,no_match,,,False,,,,
ruinée,0,2,2,ruinee,no_match,,,False,,,,
réalisable,1,1,2,realisable,no_match,,,False,,,,
réalité,1,1,2,realite,no_match,,,False,,,,
rébellion,1,1,2,rebellion,no_match,,,False,,,,
récolte,1,1,2,recolte,no_match,,,False,,,,
rédiger,1,1,2,rediger,no_match,,,False,,,,
réfugient,0,2,2,refugient,no_match,,,False,,,,
régime,1,1,2,regime,no_match,,,False,,,,
régler,1,1,2,regler,no_match,,,False,,,,
répeter,1,1,2,repeter,no_match,,,False,,,,
réserve,1,1,2,reserve,no_match,,,False,,,,
réserver,1,1,2,reserver,no_match,,,False,,,,
rétorqué,1,1,2,retorque,no_match,,,False,,,,
réveille,2,0,2,reveille,no_match,,,False,,,,
révolution,1,1,2,revolution,no_match,,,False,,,,
rêvé,2,0,2,reve,no_match,,,False,,,,
rôle,1,1,2,role,no_match,,,False,,,,
sabord,1,1,2,sabord,no_match,,,False,,,,
saboter,1,1,2,saboter,no_match,,,False,,,,
sac,1,1,2,sac,no_match,,,False,,,,
saccager,1,1,2,saccager,no_match,,,False,,,,
saisir,1,1,2,saisir,no_match,,,False,,,,
sal,1,1,2,sal,no_match,,,False,,,,
salade,1,1,2,salade,no_match,,,False,,,,
salle,1,1,2,salle,no_match,,,False,,,,
sang,1,1,2,sang,no_match,,,False,,,,
sanglote,1,1,2,sanglote,repaired_high,,,False,sangloter,comportement,high,truncated_prefix_marker
sauf,1,1,2,sauf,no_match,,,False,,,,
savoure,1,1,2,savoure,no_match,,,False,,,,
scandaliser,2,0,2,scandaliser,exact,scandaliser,colere,True,,,,
scandalisé,0,2,2,scandalise,repaired_high,,,False,scandaliser,colere,high,truncated_prefix_marker
score,1,1,2,score,no_match,,,False,,,,
scénario,1,1,2,scenario,no_match,,,False,,,,
secondaire,1,1,2,secondaire,no_match,,,False,,,,
secours,1,1,2,secours,no_match,,,False,,,,
secret,1,1,2,secret,no_match,,,False,,,,
selena,1,1,2,selena,no_match,,,False,,,,
selfie,1,1,2,selfie,no_match,,,False,,,,
semaine,1,1,2,semaine,no_match,,,False,,,,
semblant,1,1,2,semblant,no_match,,,False,,,,
sensible,1,1,2,sensible,exact,sensible,non_specifiee,True,,,,
ser,2,0,2,ser,no_match,,,False,,,,
serieux,1,1,2,serieux,no_match,,,False,,,,
serre,1,1,2,serre,no_match,,,False,,,,
serveur,1,1,2,serveur,no_match,,,False,,,,
service,1,1,2,service,no_match,,,False,,,,
seulement,1,1,2,seulement,no_match,,,False,,,,
sidéré,1,1,2,sidere,repaired_high,,,False,sidérer,surprise,high,truncated_prefix_marker
siffle,1,1,2,siffle,no_match,,,False,,,,
sifflé,1,1,2,siffle,no_match,,,False,,,,
signe,2,0,2,signe,no_match,,,False,,,,
signer,0,2,2,signer,no_match,,,False,,,,
silencieux,1,1,2,silencieux,no_match,,,False,,,,
silhouette,1,1,2,silhouette,no_match,,,False,,,,
simplement,1,1,2,simplement,no_match,,,False,,,,
singe,1,1,2,singe,no_match,,,False,,,,
sinon,1,1,2,sinon,no_match,,,False,,,,
six,1,1,2,six,no_match,,,False,,,,
sixième,1,1,2,sixieme,no_match,,,False,,,,
soin,1,1,2,soin,no_match,,,False,,,,
soirée,1,1,2,soiree,no_match,,,False,,,,
somptueux,1,1,2,somptueux,no_match,,,False,,,,
sophie,1,1,2,sophie,no_match,,,False,,,,
sorcière,1,1,2,sorciere,no_match,,,False,,,,
sorry,1,1,2,sorry,no_match,,,False,,,,
sort,2,0,2,sort,no_match,,,False,,,,
soucier,1,1,2,soucier,exact,soucier,peur,True,,,,
souffert,0,2,2,souffert,no_match,,,False,,,,
souffle,1,1,2,souffle,no_match,,,False,,,,
soulagement,1,1,2,soulagement,exact,soulagement,apaisement,True,,,,
soulager,1,1,2,soulager,exact,soulager,apaisement,True,,,,
soulevé,1,1,2,souleve,no_match,,,False,,,,
soupçonneux,1,1,2,soupconneux,exact,soupçonneux,peur,True,,,,
sourd,1,1,2,sourd,no_match,,,False,,,,
sourit,0,2,2,sourit,repaired_high,,,False,souriant,comportement,high,shared_long_stem_edit_distance
soutien,1,1,2,soutien,no_match,,,False,,,,
souvent,1,1,2,souvent,no_match,,,False,,,,
steak,1,1,2,steak,no_match,,,False,,,,
stopppp,1,1,2,stopppp,no_match,,,False,,,,
stoppppp,1,1,2,stoppppp,no_match,,,False,,,,
story,1,1,2,story,no_match,,,False,,,,
stresse,1,1,2,stresse,exact,stressé,peur,True,,,,
stupeur,1,1,2,stupeur,no_match,,,False,,,,
stupéfaire,2,0,2,stupefaire,no_match,,,False,,,,
stupéfaite,1,1,2,stupefaite,no_match,,,False,,,,
style,1,1,2,style,no_match,,,False,,,,
stérile,1,1,2,sterile,no_match,,,False,,,,
subit,2,0,2,subit,no_match,,,False,,,,
subitement,1,1,2,subitement,no_match,,,False,,,,
sublime,1,1,2,sublime,no_match,,,False,,,,
suceur,2,0,2,suceur,no_match,,,False,,,,
suceuse,0,2,2,suceuse,no_match,,,False,,,,
sucrer,1,1,2,sucrer,no_match,,,False,,,,
suffisant,0,2,2,suffisant,exact,suffisant,orgueil,True,,,,
sufisamment,1,1,2,sufisamment,no_match,,,False,,,,
suite,1,1,2,suite,no_match,,,False,,,,
supplémentaire,1,1,2,supplementaire,no_match,,,False,,,,
supportent,0,2,2,supportent,no_match,,,False,,,,
supprime,1,1,2,supprime,no_match,,,False,,,,
suprendre,1,1,2,suprendre,no_match,,,False,,,,
suprise,1,1,2,suprise,no_match,,,False,,,,
surconsommation,1,1,2,surconsommation,no_match,,,False,,,,
surgi,0,2,2,surgi,no_match,,,False,,,,
surveillance,1,1,2,surveillance,no_match,,,False,,,,
suspendre,1,1,2,suspendre,repaired_high,,,False,suspense,peur,high,shared_long_stem_edit_distance
symbole,1,1,2,symbole,no_match,,,False,,,,
séjour,1,1,2,sejour,no_match,,,False,,,,
sérieu,0,2,2,serieu,no_match,,,False,,,,
sérieusement,1,1,2,serieusement,no_match,,,False,,,,
sévit,1,1,2,sevit,no_match,,,False,,,,
sévère,1,1,2,severe,no_match,,,False,,,,
taisaient,0,2,2,taisaient,no_match,,,False,,,,
taleur,1,1,2,taleur,no_match,,,False,,,,
tapage,1,1,2,tapage,no_match,,,False,,,,
tape,1,1,2,tape,no_match,,,False,,,,
tdc,1,1,2,tdc,no_match,,,False,,,,
tema,0,2,2,tema,no_match,,,False,,,,
temer,2,0,2,temer,no_match,,,False,témérité,audace,medium,truncated_prefix_marker
temporaire,1,1,2,temporaire,no_match,,,False,,,,
ten,1,1,2,ten,no_match,,,False,,,,
tentacule,1,1,2,tentacule,no_match,,,False,,,,
terrain,1,1,2,terrain,no_match,,,False,,,,
terrasser,2,0,2,terrasser,no_match,,,False,,,,
terrassé,0,2,2,terrasse,no_match,,,False,,,,
terreur,1,1,2,terreur,exact,terreur,peur,True,,,,
terrien,1,1,2,terrien,no_match,,,False,,,,
terrifiant,1,1,2,terrifiant,exact,terrifiant,peur,True,,,,
terrorisé,0,2,2,terrorise,repaired_high,,,False,terroriser,peur,high,truncated_prefix_marker
tete,2,0,2,tete,no_match,,,False,,,,
teter,0,2,2,teter,no_match,,,False,,,,
tgv,1,1,2,tgv,no_match,,,False,,,,
thank,1,1,2,thank,no_match,,,False,,,,
thermos,1,1,2,thermos,no_match,,,False,,,,
théâtral,1,1,2,theatral,no_match,,,False,,,,
tibo,1,1,2,tibo,no_match,,,False,,,,
ticket,1,1,2,ticket,no_match,,,False,,,,
tien,0,2,2,tien,no_match,,,False,,,,
tienne,2,0,2,tienne,no_match,,,False,,,,
tiens,2,0,2,tiens,no_match,,,False,,,,
tigre,1,1,2,tigre,no_match,,,False,,,,
tire,2,0,2,tire,no_match,,,False,,,,
tisane,1,1,2,tisane,no_match,,,False,,,,
titre,1,1,2,titre,no_match,,,False,,,,
tjrs,1,1,2,tjrs,no_match,,,False,,,,
to,1,1,2,to,no_match,,,False,,,,
toiausssi,1,1,2,toiausssi,no_match,,,False,,,,
tonnerre,1,1,2,tonnerre,no_match,,,False,,,,
torture,1,1,2,torture,no_match,,,False,,,,
tousser,1,1,2,tousser,no_match,,,False,,,,
trac,1,1,2,trac,exact,trac,peur,True,,,,
trachée,1,1,2,trachee,no_match,,,False,,,,
trafiquant,1,1,2,trafiquant,no_match,,,False,,,,
trahison,1,1,2,trahison,no_match,,,False,,,,
trair,2,0,2,trair,no_match,,,False,,,,
traire,0,2,2,traire,no_match,,,False,,,,
tranquillement,1,1,2,tranquillement,exact,tranquillement,apaisement,True,,,,
traîner,1,1,2,trainer,no_match,,,False,,,,
triche,1,1,2,triche,no_match,,,False,,,,
trkl,1,1,2,trkl,no_match,,,False,,,,
troisième,1,1,2,troisieme,no_match,,,False,,,,
trompé,0,2,2,trompe,no_match,,,False,,,,
troquer,1,1,2,troquer,no_match,,,False,,,,
troublé,0,2,2,trouble,exact,trouble,surprise,True,,,,
trône,1,1,2,trone,no_match,,,False,,,,
tsunami,1,1,2,tsunami,no_match,,,False,,,,
turbulence,1,1,2,turbulence,no_match,,,False,,,,
typique,1,1,2,typique,no_match,,,False,,,,
télécabine,1,1,2,telecabine,no_match,,,False,,,,
téléphoner,1,1,2,telephoner,no_match,,,False,,,,
témoin,1,1,2,temoin,no_match,,,False,,,,
tétaniser,2,0,2,tetaniser,exact,tétaniser,comportement,True,,,,
tétanisé,0,2,2,tetanise,repaired_high,,,False,tétaniser,comportement,high,truncated_prefix_marker
u,1,1,2,u,no_match,,,False,,,,
urgence,1,1,2,urgence,no_match,,,False,,,,
utile,1,1,2,utile,no_match,,,False,,,,
vacance,1,1,2,vacance,no_match,,,False,,,,
valider,1,1,2,valider,no_match,,,False,,,,
valoir,1,1,2,valoir,no_match,,,False,,,,
veille,1,1,2,veille,no_match,,,False,,,,
vengeance,1,1,2,vengeance,exact,vengeance,ressentiment,True,,,,
veriter,1,1,2,veriter,no_match,,,False,,,,
vex,2,0,2,vex,no_match,,,False,,,,
vide,1,1,2,vide,no_match,,,False,,,,
vif,1,1,2,vif,no_match,,,False,,,,
village,1,1,2,village,no_match,,,False,,,,
violon,1,1,2,violon,no_match,,,False,,,,
vitesse,1,1,2,vitesse,no_match,,,False,,,,
vladimir,1,1,2,vladimir,no_match,,,False,,,,
voie,1,1,2,voie,no_match,,,False,,,,
voire,1,1,2,voire,no_match,,,False,,,,
volant,0,2,2,volant,no_match,,,False,,,,
vote,1,1,2,vote,no_match,,,False,,,,
vraie,2,0,2,vraie,no_match,,,False,,,,
vraient,1,1,2,vraient,no_match,,,False,,,,
vrm,1,1,2,vrm,no_match,,,False,,,,
vrmt,1,1,2,vrmt,no_match,,,False,,,,
vsi,1,1,2,vsi,no_match,,,False,,,,
véhément,1,1,2,vehement,no_match,,,False,,,,
vénère,1,1,2,venere,repaired_high,,,False,vénérer,amour,high,truncated_prefix_marker
vénérer,1,1,2,venerer,exact,vénérer,amour,True,,,,
véridique,1,1,2,veridique,no_match,,,False,,,,
waw,1,1,2,waw,no_match,,,False,,,,
wsh,1,1,2,wsh,no_match,,,False,,,,
you,1,1,2,you,no_match,,,False,,,,
zéro,1,1,2,zero,no_match,,,False,,,,
ânerie,1,1,2,anerie,no_match,,,False,,,,
ébahie,1,1,2,ebahie,repaired_high,,,False,ébahi,surprise,high,inflected_or_extended_marker
écart,1,1,2,ecart,no_match,,,False,,,,
échanger,1,1,2,echanger,no_match,,,False,,,,
échouer,1,1,2,echouer,no_match,,,False,,,,
éclater,1,1,2,eclater,no_match,,,False,,,,
économique,1,1,2,economique,no_match,,,False,,,,
écoute,1,1,2,ecoute,no_match,,,False,,,,
écrasent,1,1,2,ecrasent,no_match,,,False,,,,
écraser,1,1,2,ecraser,no_match,,,False,,,,
écria,0,2,2,ecria,no_match,,,False,,,,
écriée,0,2,2,ecriee,no_match,,,False,,,,
électrisée,1,1,2,electrisee,no_match,,,False,,,,
émerveillé,2,0,2,emerveille,exact,émerveillé,admiration,True,,,,
émerveillés,0,2,2,emerveilles,repaired_high,,,False,émerveillé,admiration,high,inflected_or_extended_marker
émouvoir,1,1,2,emouvoir,exact,émouvoir,non_specifiee,True,,,,
énervé,0,2,2,enerve,exact,énervé,colere,True,,,,
épanouir,1,1,2,epanouir,no_match,,,False,,,,
épanouissant,1,1,2,epanouissant,no_match,,,False,,,,
épaule,1,1,2,epaule,no_match,,,False,,,,
épidémique,1,1,2,epidemique,no_match,,,False,,,,
épinard,1,1,2,epinard,no_match,,,False,,,,
épouvantail,1,1,2,epouvantail,exact,épouvantail,peur,True,,,,
équivalent,1,1,2,equivalent,no_match,,,False,,,,
ériger,1,1,2,eriger,no_match,,,False,,,,
éruption,1,1,2,eruption,no_match,,,False,,,,
éternité,1,1,2,eternite,no_match,,,False,,,,
éternuer,1,1,2,eternuer,no_match,,,False,,,,
étonnée,2,0,2,etonnee,repaired_high,,,False,étonné,surprise,high,inflected_or_extended_marker
étouffé,1,1,2,etouffe,no_match,,,False,,,,
étude,1,1,2,etude,no_match,,,False,,,,
évènement,1,1,2,evenement,no_match,,,False,,,,
œuf,1,1,2,œuf,no_match,,,False,,,,
abattoir,0,1,1,abattoir,no_match,,,False,,,,
abim,1,0,1,abim,no_match,,,False,,,,
abime,0,1,1,abime,no_match,,,False,,,,
abîmer,0,1,1,abimer,no_match,,,False,,,,
accusent,1,0,1,accusent,no_match,,,False,,,,
actionner,1,0,1,actionner,no_match,,,False,,,,
actionné,0,1,1,actionne,no_match,,,False,,,,
admire,1,0,1,admire,repaired_high,,,False,admirer,admiration,high,truncated_prefix_marker
admirent,1,0,1,admirent,no_match,,,False,admirer,admiration,medium,shared_long_stem_edit_distance
admiré,1,0,1,admire,repaired_high,,,False,admirer,admiration,high,truncated_prefix_marker
admirée,0,1,1,admiree,repaired_high,,,False,admirer,admiration,high,shared_long_stem_edit_distance
ador,1,0,1,ador,no_match,,,False,adoré,amour,medium,same_prefix_fuzzy
adore,1,0,1,adore,exact,adoré,amour,True,,,,
affliger,1,0,1,affliger,exact,affliger,tristesse,True,,,,
affligé,0,1,1,afflige,repaired_high,,,False,affliger,tristesse,high,truncated_prefix_marker
affronteront,0,1,1,affronteront,no_match,,,False,affront,embarras,medium,inflected_or_extended_marker
aidez,1,0,1,aidez,no_match,,,False,,,,
aime,1,0,1,aime,no_match,,,False,aimer,amour,medium,same_prefix_fuzzy
aimerai,1,0,1,aimerai,repaired_high,,,False,aimer,amour,high,inflected_or_extended_marker
aimeriez,0,1,1,aimeriez,no_match,,,False,aimer,amour,medium,inflected_or_extended_marker
ajouter,1,0,1,ajouter,no_match,,,False,,,,
ajoutera,0,1,1,ajoutera,no_match,,,False,,,,
alarmer,1,0,1,alarmer,exact,alarmer,peur,True,,,,
alertent,0,1,1,alertent,repaired_high,,,False,alerte,peur,high,inflected_or_extended_marker
allur,1,0,1,allur,no_match,,,False,,,,
allure,0,1,1,allure,no_match,,,False,,,,
amusait,0,1,1,amusait,repaired_high,,,False,amusant,joie,high,shared_long_stem_edit_distance
amusion,0,1,1,amusion,no_match,,,False,,,,
amusée,0,1,1,amusee,repaired_high,,,False,amuser,joie,high,shared_long_stem_edit_distance
angoissant,0,1,1,angoissant,exact,angoissant,peur,True,,,,
angoissante,1,0,1,angoissante,repaired_high,,,False,angoissant,peur,high,inflected_or_extended_marker
angoissée,0,1,1,angoissee,repaired_high,,,False,angoisse,peur,high,inflected_or_extended_marker
appartenir,0,1,1,appartenir,no_match,,,False,,,,
appartien,1,0,1,appartien,no_match,,,False,,,,
applaudissent,0,1,1,applaudissent,repaired_high,,,False,applaudissement,admiration,high,shared_long_stem_edit_distance
apportaient,0,1,1,apportaient,no_match,,,False,,,,
approuvent,0,1,1,approuvent,no_match,,,False,,,,
approuver,1,0,1,approuver,no_match,,,False,,,,
arrête,1,0,1,arrete,no_match,,,False,,,,
arrêteront,0,1,1,arreteront,no_match,,,False,,,,
artific,1,0,1,artific,no_match,,,False,,,,
artifice,0,1,1,artifice,no_match,,,False,,,,
asil,1,0,1,asil,no_match,,,False,,,,
asile,0,1,1,asile,no_match,,,False,,,,
attaquaient,0,1,1,attaquaient,no_match,,,False,,,,
attristant,0,1,1,attristant,exact,attristant,tristesse,True,,,,
attristé,0,1,1,attriste,repaired_high,,,False,attrister,tristesse,high,truncated_prefix_marker
aîner,1,0,1,ainer,no_match,,,False,,,,
aîné,0,1,1,aine,no_match,,,False,,,,
bachi,1,0,1,bachi,no_match,,,False,,,,
barraient,0,1,1,barraient,no_match,,,False,,,,
blaiss,1,0,1,blaiss,no_match,,,False,,,,
blaisse,0,1,1,blaisse,no_match,,,False,,,,
blanche,1,0,1,blanche,no_match,,,False,,,,
bloqu,1,0,1,bloqu,no_match,,,False,,,,
bloquaient,0,1,1,bloquaient,no_match,,,False,,,,
bloque,0,1,1,bloque,no_match,,,False,,,,
blottir,1,0,1,blottir,no_match,,,False,,,,
blottissant,0,1,1,blottissant,no_match,,,False,,,,
bolo,0,1,1,bolo,no_match,,,False,,,,
bolos,1,0,1,bolos,no_match,,,False,,,,
bombardée,0,1,1,bombardee,no_match,,,False,,,,
