corpus,file_id,unit_id,type,start_idx,end_idx,text_span,mode,categorie1,categorie2,remarque
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615913253058,SitEmo,4613,4678,"contre les prix trop élevés de certains produits, comme l’essence",Suggeree,Colere,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1617011163742,SitEmo,300,332,ne pas se préoccuper de son sort,Suggeree,Colere,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1617011402013,SitEmo,4207,4218,réclamaient,Comportementale,Colere,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1617011442539,SitEmo,3514,3520,lassée,Designee,Degout,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193335347,SitEmo,3352,3362,les grèves,Comportementale,Colere,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193364792,SitEmo,3366,3413,poursuivi les négociations avec le gouvernement,Comportementale,Colere,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193446446,SitEmo,3857,3878,installé des barrages,,,,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193456610,SitEmo,3884,3905,bloquer le territoire,Comportementale,Colere,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193526006,SitEmo,4285,4304,s’est mise en grève,Comportementale,Colere,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193629192,SitEmo,4827,4840,gain de cause,Suggeree,Joie,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619193687518,SitEmo,24,33,la colère,Designee,Colere,Aucune,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1619603838780,SitEmo,4613,4678,"contre les prix trop élevés de certains produits, comme l’essence",,,,
Albert_dataset,Albert15_Guyane_un_mois_apres_la_colere_s_apaise,a2_1615910513820,SitEmo,273,333,accusait les dirigeants de ne pas se préoccuper de son sort.,Comportementale,Colere,Aucune,
Albert_dataset,Albert15_Papa_poule,a2_1615913469420,SitEmo,197,208,surprenante,Designee,Surprise,Aucune,
Albert_dataset,Albert15_Papa_poule,a2_1615913615438,SitEmo,397,398,!,Montree,Surprise,Aucune,
Albert_dataset,Albert15_Pays-Bas,a2_1615913728196,SitEmo,603,608,ravir,Designee,Joie,Aucune,
Albert_dataset,Albert15_Pays-Bas,a2_1619193823761,SitEmo,37,53,s’est passionnée,Suggeree,Admiration,Aucune,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616082417760,SitEmo,1712,1715,...,Montree,Surprise,Aucune,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616082444640,SitEmo,1729,1730,!,Montree,Surprise,Aucune,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616082724076,SitEmo,1939,1967,Il faut être assez désespéré,Montree,Colere,Aucune,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616424784922,SitEmo,2021,2026,juste,Montree,Colere,Aucune,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1616424846186,SitEmo,2070,2080,a rétorqué,Comportementale,Colere,Aucune,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1619431520333,SitEmo,531,539,découvre,Suggeree,Surprise,Aucune,
Albert_dataset,Albert15_Pluton_planete_mal-aimee_des_astronomes,a2_1620303939175,SitEmo,1952,1967,assez désespéré,Designee,Tristesse,Aucune,
Albert_dataset,Albert15_Pourquoi_offre-t-on_du_muguet_le_1er_mai,a2_1619431940607,SitEmo,375,383,on offre,Suggeree,Joie,Aucune,
Albert_dataset,Albert15_Pourquoi_offre-t-on_du_muguet_le_1er_mai,a2_1619433281600,SitEmo,851,871,Charmé par ce cadeau,Suggeree,Joie,Aucune,
Albert_dataset,Albert15_Taiwan,a2_1616425103014,SitEmo,702,759,une vidéo montrant trois soldats qui torturaient un chien,Suggeree,Colere,Aucune,
Albert_dataset,Albert15_Taiwan,a2_1616425192692,SitEmo,775,793,des manifestations,Comportementale,Colere,Aucune,
Albert_dataset,Albert15_Votez_Monsieur_Reve,a2_1619433561612,SitEmo,364,377,plus joviales,Designee,Joie,Aucune,
Albert_dataset,Albert16_16_mai_1962_la_mort_d_Albert_Londres,a2_1617021298565,SitEmo,1321,1332,très choqué,Suggeree,Colere,Surprise,
Albert_dataset,Albert16_16_mai_1962_la_mort_d_Albert_Londres,a2_1619433669743,SitEmo,1522,1593,fortement engagés contre les inégalités et les injustices de la société,Suggeree,Colere,Aucune,
Albert_dataset,Albert16_16_mai_1962_la_mort_d_Albert_Londres,a2_1619433903147,SitEmo,1923,1941,lui rendre hommage,Comportementale,Admiration,Aucune,
Albert_dataset,Albert16_Bataille_geante,a2_1615988355937,SitEmo,124,145,fêter les beaux jours,Suggeree,Surprise,Aucune,
Albert_dataset,Albert16_Bataille_geante,a2_1615988437952,SitEmo,224,225,!,Montree,Surprise,Aucune,
Albert_dataset,Albert16_Bataille_geante,a2_1619707602887,SitEmo,31,40,originale,Designee,Surprise,Aucune,
Albert_dataset,Albert16_Bataille_geante,a2_1619707607180,SitEmo,44,52,amusante,Designee,Joie,Aucune,
Albert_dataset,Albert16_Garcon,a2_1615989057842,SitEmo,244,247,...,Montree,Surprise,Aucune,
Albert_dataset,Albert16_Hongrie,a2_1615989162202,SitEmo,45,71,sont descendus dans la rue,Suggeree,Colere,Aucune,
Albert_dataset,Albert16_Hongrie,a2_1615989308876,SitEmo,479,485,menace,Suggeree,Peur,Aucune,
Albert_dataset,Albert16_Hongrie,a2_1615989390364,SitEmo,518,530,de fermeture,,,,
Albert_dataset,Albert16_Hongrie,a2_1619434363120,SitEmo,540,558,ces manifestations,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_Hongrie,a2_1619434414152,SitEmo,676,699,a été rappelé à l’ordre,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_Hongrie,a2_1619707905537,SitEmo,479,485,menace,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_La_liberte_de_la_presse_est-elle_en_danger,a2_1616085059258,SitEmo,2248,2260,une méfiance,Designee,Peur,Aucune,
Albert_dataset,Albert16_La_liberte_de_la_presse_est-elle_en_danger,a2_1619708220418,SitEmo,1447,1458,les menaces,Designee,Peur,Aucune,
Albert_dataset,Albert16_La_liberte_de_la_presse_est-elle_en_danger,a2_1619708306269,SitEmo,2334,2340,mentir,Suggeree,Colere,Aucune,
Albert_dataset,Albert16_La_liberte_de_la_presse_est-elle_en_danger,a2_1619708425451,SitEmo,2956,2964,plaisent,Designee,Joie,Aucune,
Albert_dataset,Albert16_La_liberte_de_la_presse_est-elle_en_danger,a2_1616085113848,SitEmo,2309,2340,ont accusé les médias de mentir,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1615991878238,SitEmo,1927,1938,avait fâché,Designee,Colere,Aucune,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1615992108584,SitEmo,3822,3842,n’avait pas supporté,Suggeree,Colere,Aucune,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1615992892026,SitEmo,4204,4213,avait hué,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1615993067792,SitEmo,4386,4415,avait fait un doigt d’honneur,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1615993152411,SitEmo,4244,4296,"si vous ne m’aimez pas, je ne vous aime pas non plus",Montree,Colere,Aucune,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1619434938077,SitEmo,4297,4298,!,Montree,Colere,Aucune,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1619434994687,SitEmo,4331,4334,hué,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1619435133217,SitEmo,4476,4479,ont,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1619435137497,SitEmo,4490,4501,été accusés,,,,
Albert_dataset,Albert16_Le_festival_de_Cannes_celebre_sa_70e_edition,a2_1619435181165,SitEmo,4502,4528,d’avoir favorisé des films,Suggeree,Colere,Aucune,
Albert_dataset,Albert16_Macons_de_l_extreme,a2_1615993493056,SitEmo,441,442,!,Montree,Surprise,Aucune,
Albert_dataset,Albert16_Macons_de_l_extreme,a2_1619439361762,SitEmo,250,258,s’amuser,Comportementale,Joie,Aucune,
Albert_dataset,Albert16_Macons_de_l_extreme,a2_1619439513520,SitEmo,387,402,la plaisanterie,Suggeree,Joie,Aucune,
Albert_dataset,Albert16_Tombes_sur_un_os,a2_1615993733039,SitEmo,115,134,une surprise énorme,Designee,Surprise,Aucune,
Albert_dataset,Albert16_Tombes_sur_un_os,a2_1615993897695,SitEmo,59,72,ont découvert,Suggeree,Surprise,Aucune,
Albert_dataset,Albert16_Venezuela,a2_1616086280107,SitEmo,80,126,manifestent contre le président Nicolás Maduro,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_Venezuela,a2_1616086353584,SitEmo,539,585,l’accusent de vouloir faire un « coup d’État »,Comportementale,Peur,Aucune,
Albert_dataset,Albert16_Venezuela,a2_1619439704758,SitEmo,459,478,les mécontentements,Designee,Colere,Aucune,
Albert_dataset,Albert16_Venezuela,a2_1619439779722,SitEmo,553,585,vouloir faire un « coup d’État »,Suggeree,Colere,Aucune,
Albert_dataset,Albert16_Venezuela,a2_1619439860232,SitEmo,653,671,les manifestations,Comportementale,Colere,Aucune,
Albert_dataset,Albert16_Venezuela,a2_1619440344374,SitEmo,775,798,certaines protestations,Comportementale,Colere,Aucune,
Albert_dataset,Albert17_6_juin_1944_le_debarquement_des_Allies,a2_1619440445421,SitEmo,767,779,par surprise,Designee,Surprise,Aucune,
Albert_dataset,Albert17_6_juin_1944_le_debarquement_des_Allies,a2_1619440492475,SitEmo,1236,1248,par surprise,Designee,Surprise,Aucune,
Albert_dataset,Albert17_Bresil,a2_1616086590614,SitEmo,652,717,sont mobilisés pour défendre leurs terres dans des manifestations,Comportementale,Colere,Aucune,
Albert_dataset,Albert17_Comme_un_blaireau,a2_1615994338545,SitEmo,499,503,ravi,Designee,Joie,Aucune,
Albert_dataset,Albert17_Comme_un_blaireau,a2_1615995099953,SitEmo,559,562,...,Montree,Surprise,Aucune,
Albert_dataset,Albert17_Comme_un_blaireau,a2_1615995141951,SitEmo,625,626,!,Montree,Surprise,Aucune,
Albert_dataset,Albert17_Comme_un_blaireau,a2_1619440741530,SitEmo,595,607,bien content,Designee,Joie,Aucune,
Albert_dataset,Albert17_Comme_un_blaireau,a2_1619709054013,SitEmo,193,203,hors norme,Suggeree,Surprise,Aucune,
Albert_dataset,Albert17_Cooktube,a2_1615996711421,SitEmo,258,259,!,Montree,Surprise,Aucune,
Albert_dataset,Albert17_Cooktube,a2_1619440892884,SitEmo,636,657,le plus grand plaisir,Designee,Joie,Aucune,
Albert_dataset,Albert17_Egypte,a2_1615997729787,SitEmo,44,73,une découverte exceptionnelle,Suggeree,Surprise,Aucune,
Albert_dataset,Albert17_Egypte,a2_1619441077622,SitEmo,353,356,ont,Suggeree,Surprise,Aucune,
Albert_dataset,Albert17_Egypte,a2_1619441079983,SitEmo,367,376,découvert,,,,
Albert_dataset,Albert17_Nepal,a2_1615998127380,SitEmo,233,267,a été ravagé par une guerre civile,Suggeree,Tristesse,Aucune,
Albert_dataset,Albert17_Nepal,a2_1619441343990,SitEmo,451,514,réclamaient le départ du roi et l’instauration d’une république,Comportementale,Colere,Aucune,
Albert_dataset,Albert17_Quand_informatique_rime_avec_panique,a2_1621439778058,SitEmo,81,89,a affolé,Designee,Peur,Aucune,
Albert_dataset,Albert17_Quand_informatique_rime_avec_panique,a2_1621439872257,SitEmo,108,254,les sites internet et les systèmes informatiques de milliers d’entreprises ont été piratés et toutes les données qu’ils contenaient ont été volées,Suggeree,Peur,Aucune,
Albert_dataset,Albert17_Quand_informatique_rime_avec_panique,a2_1621439875064,SitEmo,29,36,panique,Designee,Peur,Aucune,
Albert_dataset,Albert17_Quand_informatique_rime_avec_panique,a2_1621439923063,SitEmo,452,473,une véritable panique,Designee,Peur,Aucune,
Albert_dataset,Albert17_Une_vie_de_chat,a2_1615998838478,SitEmo,522,525,...,Montree,Surprise,Aucune,
Albert_dataset,Albert18_18_juin_1815_la_bataille_de_Waterloo,a2_1621440075987,SitEmo,674,699,Cela ne plaît pas du tout,Suggeree,Colere,Aucune,
Albert_dataset,Albert18_18_juin_1815_la_bataille_de_Waterloo,a2_1621440117677,SitEmo,933,943,humiliante,Designee,Embarras,Aucune,
Albert_dataset,Albert18_18_juin_1815_la_bataille_de_Waterloo,a2_1621440190537,SitEmo,1726,1736,humiliante,Designee,Embarras,Aucune,
Albert_dataset,Albert18_Australie,a2_1615999510394,SitEmo,732,745,très inquiète,Designee,Peur,Aucune,
Albert_dataset,Albert18_Australie,a2_1619442001324,SitEmo,319,326,admirée,Designee,Admiration,Aucune,
Albert_dataset,Albert18_Climat_l_Amerique_seule_contre_tous,a2_1616060774259,SitEmo,249,267,inquiète fortement,Designee,Peur,Aucune,
Albert_dataset,Albert18_Climat_l_Amerique_seule_contre_tous,a2_1616061182361,SitEmo,3297,3304,injuste,Montree,Colere,Aucune,
Albert_dataset,Albert18_Climat_l_Amerique_seule_contre_tous,a2_1616061305618,SitEmo,4174,4187,désapprouvent,Suggeree,Colere,Aucune,
Albert_dataset,Albert18_Climat_l_Amerique_seule_contre_tous,a2_1619442189258,SitEmo,1678,1685,injuste,Montree,Colere,Aucune,
Albert_dataset,Albert18_L_excuse_du_jour,a2_1616061500002,SitEmo,280,281,!,Montree,Surprise,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1617096076580,SitEmo,197,213,fuient leur pays,Comportementale,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1617096167724,SitEmo,231,240,en danger,Suggeree,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1617096247220,SitEmo,259,269,attristant,Designee,Tristesse,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1617096347564,SitEmo,668,710,tente de trouver refuge dans un autre pays,Comportementale,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1617096361331,SitEmo,720,782,"est en danger de mort pour des raisons politiques, religieuses",Suggeree,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1617096759637,SitEmo,2383,2402,quitter leur maison,Comportementale,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1617096808683,SitEmo,2420,2429,en danger,Designee,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1619445754190,SitEmo,1582,1601,la guerre fait rage,Suggeree,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1619445804422,SitEmo,1633,1642,la menace,Designee,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1619774455767,SitEmo,801,860,appartient à une communauté persécutée dans son propre pays,Suggeree,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1620742426163,SitEmo,1662,1675,le terrorisme,Suggeree,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1620742470390,SitEmo,1707,1734,subit une sévère sécheresse,Suggeree,Peur,Aucune,
Albert_dataset,Albert18_Les_refugies_de_plus_en_plus_nombreux,a2_1620742473680,SitEmo,1743,1754,des famines,Suggeree,Peur,Aucune,
Albert_dataset,Albert18_Mieux_vaut_tard,a2_1616062415144,SitEmo,139,142,...,Montree,Surprise,Aucune,
Albert_dataset,Albert18_Mieux_vaut_tard,a2_1616062436792,SitEmo,159,160,!,Montree,Surprise,Aucune,
Albert_dataset,Albert18_Mieux_vaut_tard,a2_1619774687560,SitEmo,58,66,chanceux,Designee,Joie,Aucune,
Albert_dataset,Albert18_Mieux_vaut_tard,a2_1619774761967,SitEmo,82,118,vient de recevoir une lettre d’amour,Suggeree,Joie,Aucune,
Albert_dataset,Albert18_Pesquet_elastique,a2_1616062542822,SitEmo,217,228,la surprise,Designee,Surprise,Aucune,
Albert_dataset,Albert18_Pesquet_elastique,a2_1619446139850,SitEmo,281,282,!,Montree,Surprise,Aucune,
Albert_dataset,Albert18_Sri_Lanka,a2_1616062692912,SitEmo,544,569,ont dû fuir leurs maisons,Designee,Peur,Aucune,
Albert_dataset,Albert18_Sri_Lanka,a2_1619446354676,SitEmo,556,599,"leurs maisons, ravagées par les inondations",Suggeree,Tristesse,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1617021789527,SitEmo,82,101,aux mécontentements,Designee,Colere,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1617021883754,SitEmo,756,766,se soulève,Comportementale,Colere,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1617021975302,SitEmo,898,913,très mécontents,Designee,Colere,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1617022053468,SitEmo,971,983,se soulèvent,Comportementale,Colere,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1617022123600,SitEmo,1000,1027,des manifestations éclatent,Comportementale,Colere,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1617022128455,SitEmo,1029,1054,des péages sont incendiés,Comportementale,Colere,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1617022162064,SitEmo,1058,1093,les réserves de grains sont pillées,Comportementale,Colere,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1617022307048,SitEmo,1127,1198,mettent en place des tranchées et des barricades dans les rues de Paris,Comportementale,Colere,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1619446946697,SitEmo,632,663,craint que le peuple se révolte,Designee,Peur,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1619537057011,SitEmo,653,663,se révolte,Comportementale,Colere,Aucune,
Albert_dataset,Albert19_14_juillet_1789_la_prise_de_la_Bastille,a2_1619537081409,SitEmo,643,663,le peuple se révolte,Suggeree,Peur,Aucune,
Albert_dataset,Albert19_Cyclisme_c_est_reparti_pour_un_tour,a2_1619776006364,SitEmo,38,39,!,Montree,Joie,Aucune,
Albert_dataset,Albert19_Malin_comme_un_singe,a2_1616071230291,SitEmo,177,180,...,Montree,Surprise,Aucune,
Albert_dataset,Albert19_Malin_comme_un_singe,a2_1619447916419,SitEmo,471,472,!,Montree,Surprise,Aucune,
Albert_dataset,Albert19_Malin_comme_un_singe,a2_1619776140767,SitEmo,287,294,s’amuse,Comportementale,Joie,Aucune,
Albert_dataset,Albert19_Porto_Rico,a2_1619448018197,SitEmo,692,702,s’y oppose,Comportementale,Colere,Aucune,
Albert_dataset,Albert19_Retour_vers_un_PV,a2_1619448163109,SitEmo,85,94,grand fan,Designee,Admiration,Aucune,
Albert_dataset,Albert19_Retour_vers_un_PV,a2_1619448229805,SitEmo,128,141,Tellement fan,Designee,Admiration,Aucune,
Albert_dataset,Albert19_Retour_vers_un_PV,a2_1619776335114,SitEmo,11,14,...,Montree,Surprise,Aucune,
Albert_dataset,Albert19_SOS_Fantomes,a2_1616072656692,SitEmo,336,339,...,Montree,Surprise,Aucune,
Albert_dataset,Albert19_SOS_Fantomes,a2_1616072710608,SitEmo,351,352,!,Montree,Surprise,Aucune,
Albert_dataset,Albert19_SOS_Fantomes,a2_1616072789298,SitEmo,263,266,ont,Comportementale,Peur,Aucune,
Albert_dataset,Albert19_SOS_Fantomes,a2_1616073015204,SitEmo,311,350,la belle et grande maison... est hantée,Suggeree,Peur,Aucune,
Albert_dataset,Albert19_SOS_Fantomes,a2_1619448391845,SitEmo,272,287,quitté le poste,,,,
Albert_dataset,Albert19_Tchin,a2_1616073377540,SitEmo,93,102,étonnante,Designee,Surprise,Aucune,
Albert_dataset,Albert19__Royaume-Uni,a2_1616063901738,SitEmo,156,159,...,Montree,Surprise,Aucune,
Albert_dataset,Albert19__Royaume-Uni,a2_1619446714406,SitEmo,18,38,une drôle de voiture,Suggeree,Surprise,Aucune,
Albert_dataset,Albert2-100_ans_retard,a2_1619002658937,SitEmo,426,450,Sa mère venait de mourir,Suggeree,Tristesse,Aucune,
Albert_dataset,Albert2-50_ans,a2_1614849910488,SitEmo,137,145,a offert,Suggeree,Joie,Aucune,
Albert_dataset,Albert2-50_ans,a2_1614850327798,SitEmo,244,245,!,Montree,Joie,Surprise,
